,ngram,count
847,DET ADP ADJ,260
848,NOUN NOUN AUX,5495
849,PUNCT PART ADV,374
850,ADJ CCONJ VERB,1092
851,ADV PUNCT AUX,409
852,AUX VERB NOUN,2727
853,NOUN NOUN ADV,1787
854,ADV PUNCT SCONJ,688
855,X PUNCT ADJ,435
856,ADV SCONJ ADV,119
857,SCONJ ADV SCONJ,46
858,CCONJ PUNCT ADV,516
859,VERB PROPN ADP,1516
860,ADV VERB PROPN,965
861,PUNCT ADJ VERB,390
862,ADP PROPN NOUN,4097
863,DET DET PROPN,848
864,PROPN VERB PART,1712
865,NOUN NOUN SCONJ,1381
866,VERB PROPN PUNCT,3221
867,VERB NOUN ADJ,638
868,SCONJ DET ADP,343
869,PROPN DET NOUN,948
870,PUNCT PROPN ADJ,164
871,PROPN ADJ NOUN,1489
872,PROPN NOUN PART,1293
873,CCONJ DET NUM,294
874,VERB ADV NOUN,500
875,ADV NOUN NOUN,347
876,NOUN SCONJ ADJ,1249
877,PUNCT NOUN AUX,1498
878,AUX ADJ NOUN,2686
879,VERB NOUN SYM,86
880,NOUN NOUN PROPN,2218
881,NOUN PROPN SYM,588
882,VERB ADP PUNCT,2959
883,PROPN PROPN _,2023
884,PROPN PUNCT INTJ,181
885,INTJ PUNCT _,257
886,DET VERB AUX,1217
887,PROPN NOUN CCONJ,2925
888,ADP PRON PART,525
889,X PUNCT PART,821
890,PART ADV SCONJ,63
891,ADV SCONJ NUM,144
892,SCONJ NUM PROPN,147
893,PROPN VERB AUX,1337
894,ADV DET NUM,149
895,NUM NOUN CCONJ,1187
896,VERB ADV AUX,1157
897,ADV AUX VERB,1533
898,ADP NUM PUNCT,3958
899,NUM PUNCT NUM,8182
900,ADV SCONJ PROPN,427
901,SCONJ PROPN ADP,190
902,SYM PROPN CCONJ,406
903,PUNCT ADJ ADP,1496
904,ADJ ADP PROPN,1669
905,NUM CCONJ NOUN,241
906,NOUN PART ADP,65
907,PART ADP NOUN,198
908,PROPN DET VERB,613
909,NOUN DET DET,803
910,NOUN PROPN DET,111
911,ADJ SCONJ PUNCT,215
912,ADJ ADJ PROPN,1145
913,PRON AUX NOUN,1495
914,DET PRON ADV,124
915,VERB ADJ PROPN,659
916,ADP CCONJ PROPN,94
917,CCONJ PROPN NOUN,819
918,VERB SCONJ ADP,1333
919,NOUN NUM ADJ,61
920,NUM ADJ ADP,57
921,DET NUM PROPN,1218
922,ADV VERB ADV,1437
923,ADV ADV DET,558
924,ADV DET DET,156
925,DET VERB PART,789
926,PUNCT CCONJ NOUN,3256
927,CCONJ NOUN SCONJ,1059
928,SCONJ PRON VERB,5995
929,PRON VERB ADJ,1821
930,ADV PUNCT VERB,2641
931,ADJ PUNCT SCONJ,520
932,VERB ADV CCONJ,938
933,ADV CCONJ ADV,1130
934,CCONJ ADV NOUN,348
935,ADV NOUN ADP,713
936,NOUN AUX AUX,3125
937,AUX AUX VERB,5287
938,DET ADJ ADP,993
939,NOUN AUX CCONJ,70
940,AUX CCONJ VERB,90
941,ADJ SCONJ ADP,223
942,VERB CCONJ PART,336
943,SCONJ PART AUX,35
944,PART AUX ADJ,1593
945,AUX ADJ PART,2944
946,NUM PUNCT PART,432
947,PROPN AUX VERB,6451
948,ADP ADJ ADV,121
949,ADJ ADV DET,102
950,VERB ADJ DET,242
951,ADV SCONJ PART,254
952,ADP ADP NOUN,1528
953,NOUN AUX NOUN,1419
954,AUX NOUN VERB,307
955,ADV PUNCT PART,285
956,PRON CCONJ DET,338
957,PROPN SCONJ SCONJ,130
958,SCONJ SCONJ PRON,507
959,PROPN PROPN ADV,1508
960,PROPN ADV PRON,184
961,ADV PRON ADV,234
962,PRON ADV NOUN,17
963,ADV NOUN PUNCT,593
964,NOUN SCONJ AUX,92
965,SCONJ AUX ADP,30
966,AUX ADP ADV,83
967,ADP ADV ADJ,974
968,PRON CCONJ ADV,87
969,CCONJ ADV ADJ,1154
970,SCONJ ADP ADJ,503
971,AUX PART AUX,1593
972,PROPN VERB NUM,479
973,VERB NUM CCONJ,88
974,VERB PART PART,168
975,PART PART AUX,128
976,PART AUX AUX,160
977,PROPN PART NOUN,6884
978,PART NOUN VERB,1050
979,ADJ SCONJ ADJ,589
980,NOUN PART NOUN,5415
981,PART NOUN DET,131
982,PROPN VERB CCONJ,264
983,DET CCONJ SCONJ,10
984,VERB AUX DET,1728
985,PUNCT CCONJ ADV,3259
986,AUX ADV PART,564
987,VERB ADP NUM,3444
988,NUM NOUN DET,501
989,NOUN AUX ADP,1571
990,AUX ADP DET,2399
991,ADV ADV ADJ,1228
992,NOUN DET NUM,86
993,DET NUM ADJ,741
994,ADP PROPN PART,5667
995,PUNCT PRON ADV,992
996,PRON ADV AUX,742
997,ADV AUX PART,643
998,ADP NUM SCONJ,132
999,NUM SCONJ PRON,37
1000,ADV CCONJ ADP,371
1001,PRON ADV PUNCT,655
1002,PRON ADV PART,84
1003,NOUN ADJ SCONJ,1368
1004,ADP ADJ PART,129
1005,PROPN AUX PART,1422
1006,VERB CCONJ PROPN,243
1007,PROPN CCONJ NOUN,1896
1008,ADP NUM CCONJ,1188
1009,NUM CCONJ PUNCT,57
1010,PUNCT CCONJ PUNCT,1209
1011,VERB DET NUM,974
1012,PROPN CCONJ AUX,312
1013,NOUN NUM VERB,166
1014,ADV ADJ ADJ,943
1015,VERB ADJ SCONJ,721
1016,DET ADJ PART,237
1017,PUNCT ADV NOUN,781
1018,ADV NOUN PRON,66
1019,AUX NOUN PUNCT,910
1020,PUNCT AUX ADV,935
1021,DET PROPN ADJ,478
1022,VERB DET PRON,171
1023,NOUN NOUN SYM,192
1024,NOUN SYM VERB,68
1025,SYM VERB NOUN,68
1026,ADP PROPN ADV,940
1027,PROPN ADV PART,67
1028,VERB AUX ADJ,1776
1029,VERB DET DET,962
1030,PUNCT DET NUM,401
1031,NUM PROPN VERB,188
1032,PROPN ADV PUNCT,651
1033,CCONJ PROPN CCONJ,729
1034,ADP PUNCT ADV,176
1035,ADV DET PUNCT,132
1036,DET PUNCT PROPN,978
1037,PUNCT DET PUNCT,552
1038,AUX VERB SCONJ,2859
1039,PROPN AUX AUX,1007
1040,ADV CCONJ DET,166
1041,ADV VERB VERB,593
1042,ADP PROPN ADJ,524
1043,PROPN ADJ ADP,436
1044,PROPN SCONJ NUM,249
1045,SCONJ NUM PUNCT,517
1046,DET CCONJ DET,246
1047,VERB ADV PART,1131
1048,NUM PUNCT SCONJ,494
1049,DET PROPN DET,392
1050,NOUN SCONJ VERB,1239
1051,SCONJ VERB NOUN,678
1052,SCONJ VERB SCONJ,158
1053,VERB DET ADP,907
1054,VERB NOUN DET,1195
1055,NOUN DET ADV,467
1056,CCONJ NUM PROPN,634
1057,ADP PUNCT CCONJ,450
1058,ADP PUNCT DET,530
1059,PROPN ADP VERB,2184
1060,PRON PUNCT CCONJ,540
1061,PROPN NOUN VERB,3054
1062,NUM CCONJ VERB,216
1063,NOUN VERB CCONJ,1077
1064,ADP PROPN DET,728
1065,DET PROPN ADV,490
1066,PROPN ADV ADP,330
1067,PUNCT DET DET,286
1068,NOUN CCONJ PRON,1292
1069,CCONJ PRON DET,93
1070,PRON DET NOUN,1189
1071,DET DET PRON,73
1072,ADP VERB ADV,558
1073,DET CCONJ PART,17
1074,PRON ADJ NOUN,255
1075,PUNCT NUM ADJ,283
1076,ADJ PROPN ADJ,92
1077,PROPN ADJ ADJ,145
1078,ADP PROPN SCONJ,995
1079,PROPN SCONJ AUX,19
1080,SCONJ AUX ADJ,69
1081,NOUN DET X,4
1082,DET X X,165
1083,X X CCONJ,10
1084,X CCONJ X,5
1085,CCONJ X NOUN,1
1086,X NOUN VERB,16
1087,ADJ PROPN NUM,178
1088,PUNCT DET ADV,734
1089,AUX NOUN NUM,121
1090,CCONJ PROPN NUM,121
1091,PRON ADP NOUN,836
1092,ADJ PUNCT DET,1155
1093,X PUNCT ADP,427
1094,PUNCT SCONJ NUM,112
1095,AUX ADV AUX,828
1096,ADJ DET ADJ,407
1097,ADJ SCONJ SCONJ,70
1098,SCONJ DET ADV,308
1099,NOUN ADJ PROPN,243
1100,PUNCT ADP PRON,324
1101,ADP PRON AUX,1122
1102,PRON AUX ADV,5439
1103,AUX ADV ADJ,5474
1104,NOUN NOUN ADJ,749
1105,SCONJ PROPN AUX,1088
1106,CCONJ DET ADP,285
1107,ADJ PUNCT PROPN,800
1108,ADV PROPN PROPN,614
1109,VERB SCONJ PROPN,1905
1110,SCONJ PROPN PART,544
1111,ADJ PROPN PRON,100
1112,PROPN PRON VERB,759
1113,SCONJ PROPN VERB,1016
1114,PUNCT PROPN VERB,3496
1115,VERB NUM PUNCT,403
1116,PROPN VERB PROPN,1449
1117,VERB PROPN PART,1668
1118,NUM ADP PROPN,956
1119,PRON PUNCT PROPN,458
1120,PRON ADP PROPN,409
1121,CCONJ NUM CCONJ,85
1122,DET VERB ADV,753
1123,SCONJ VERB CCONJ,84
1124,SCONJ NOUN CCONJ,864
1125,VERB ADJ NUM,31
1126,ADJ NUM VERB,39
1127,NUM VERB NOUN,288
1128,PUNCT ADP PUNCT,984
1129,ADJ CCONJ DET,527
1130,DET PROPN _,183
1131,DET PROPN AUX,1711
1132,PROPN NUM SCONJ,117
1133,NUM SCONJ ADP,82
1134,CCONJ PROPN SCONJ,102
1135,DET AUX AUX,631
1136,AUX AUX ADP,306
1137,AUX ADP NOUN,1452
1138,SCONJ PROPN NUM,170
1139,SYM PROPN ADP,151
1140,PUNCT PART PART,78
1141,PART PART VERB,621
1142,NUM CCONJ PART,73
1143,PRON ADP ADP,132
1144,INTJ PUNCT DET,159
1145,NUM CCONJ ADP,218
1146,DET ADV CCONJ,50
1147,ADJ ADP PRON,1112
1148,PUNCT ADP ADV,315
1149,PART AUX ADV,1110
1150,DET ADV AUX,91
1151,ADV AUX DET,1765
1152,DET PUNCT NOUN,1279
1153,ADV NOUN DET,29
1154,NOUN ADJ DET,25
1155,SYM PROPN PART,75
1156,SCONJ ADJ ADP,427
1157,NUM SCONJ NOUN,34
1158,PROPN PART PART,49
1159,SYM PROPN SCONJ,33
1160,PROPN SCONJ NOUN,209
1161,ADJ NOUN PRON,2272
1162,NUM SCONJ VERB,51
1163,PART DET DET,138
1164,DET DET VERB,268
1165,ADV DET VERB,400
1166,NOUN NOUN DET,2225
1167,NOUN PRON PUNCT,472
1168,ADV ADJ PART,892
1169,PROPN NUM PART,131
1170,NUM PART VERB,324
1171,CCONJ ADV PUNCT,1154
1172,CCONJ ADP PROPN,549
1173,PROPN CCONJ ADV,566
1174,CCONJ PROPN ADJ,56
1175,ADV SCONJ PUNCT,210
1176,PRON PUNCT DET,440
1177,DET AUX ADP,344
1178,VERB VERB PRON,1297
1179,NUM PROPN CCONJ,367
1180,NUM ADP VERB,132
1181,SCONJ DET DET,321
1182,NUM SYM NOUN,114
1183,ADP ADV DET,592
1184,ADP VERB PRON,637
1185,PRON ADV SCONJ,89
1186,PROPN PART AUX,381
1187,SCONJ SCONJ PROPN,76
1188,PROPN PART ADJ,2427
1189,PART NOUN PUNCT,3953
1190,CCONJ VERB PROPN,701
1191,ADV NOUN VERB,688
1192,DET PROPN NUM,537
1193,NOUN PROPN CCONJ,462
1194,AUX ADP VERB,149
1195,CCONJ ADJ ADV,113
1196,ADJ ADV ADJ,196
1197,ADV ADJ PROPN,344
1198,PRON ADV ADV,419
1199,CCONJ PUNCT VERB,209
1200,PROPN ADP ADV,217
1201,SCONJ ADJ CCONJ,429
1202,ADP PUNCT ADP,197
1203,PROPN ADJ CCONJ,87
1204,CCONJ DET AUX,542
1205,DET NOUN PROPN,1912
1206,CCONJ NOUN NUM,235
1207,NUM PROPN NOUN,532
1208,PROPN NOUN DET,513
1209,ADJ CCONJ PART,251
1210,CCONJ PART AUX,195
1211,PROPN SYM X,38
1212,SYM X PUNCT,42
1213,NUM CCONJ SCONJ,46
1214,NUM NUM CCONJ,173
1215,PUNCT NUM PROPN,1088
1216,PRON PUNCT VERB,491
1217,ADJ PROPN VERB,827
1218,VERB ADJ VERB,171
1219,ADJ ADV ADP,242
1220,ADP PRON NUM,15
1221,PRON NUM PUNCT,7
1222,NOUN ADV NOUN,503
1223,AUX ADV PUNCT,764
1224,PROPN NOUN ADV,537
1225,SCONJ SCONJ ADJ,68
1226,ADP ADV ADV,396
1227,PROPN ADJ PUNCT,160
1228,VERB CCONJ ADP,224
1229,PART DET NOUN,693
1230,PRON AUX AUX,1577
1231,DET ADJ NUM,1423
1232,ADJ NUM PUNCT,317
1233,CCONJ PROPN VERB,926
1234,PUNCT NOUN _,251
1235,CCONJ DET SYM,26
1236,DET SYM PROPN,109
1237,DET PROPN SCONJ,477
1238,ADJ NOUN SYM,131
1239,SYM NOUN ADP,92
1240,DET PUNCT VERB,301
1241,PUNCT NOUN ADV,574
1242,NOUN ADV SCONJ,601
1243,NUM PUNCT X,107
1244,PUNCT PUNCT X,158
1245,NOUN NUM ADV,313
1246,NUM ADV PUNCT,400
1247,PUNCT NUM _,721
1248,VERB CCONJ SCONJ,150
1249,DET SYM X,4
1250,NUM ADP NOUN,1186
1251,CCONJ PUNCT NOUN,259
1252,PROPN PUNCT AUX,2196
1253,ADJ PUNCT PUNCT,1165
1254,ADV ADJ DET,229
1255,PUNCT PART AUX,489
1256,CCONJ NUM ADV,76
1257,NOUN PROPN PROPN,5583
1258,NOUN DET PUNCT,242
1259,DET PUNCT ADP,295
1260,CCONJ PROPN ADV,162
1261,ADJ CCONJ PROPN,312
1262,PUNCT ADJ PART,99
1263,ADJ PART NOUN,73
1264,PART NOUN NUM,52
1265,AUX ADV ADP,1192
1266,ADJ ADP NUM,241
1267,ADV DET ADV,203
1268,AUX ADJ SCONJ,1277
1269,PUNCT NOUN X,59
1270,NOUN X VERB,28
1271,X VERB AUX,11
1272,CCONJ PUNCT SCONJ,271
1273,VERB CCONJ PUNCT,134
1274,PROPN NOUN _,480
1275,PUNCT PUNCT AUX,418
1276,PUNCT AUX PART,700
1277,PART ADV AUX,249
1278,AUX AUX ADJ,575
1279,PROPN SCONJ ADJ,142
1280,CCONJ ADV ADV,686
1281,PART AUX ADP,615
1282,ADV CCONJ PART,107
1283,PRON VERB NOUN,2102
1284,NUM CCONJ ADJ,258
1285,VERB SCONJ AUX,41
1286,SCONJ AUX PART,10
1287,SCONJ PROPN NOUN,309
1288,NOUN AUX PUNCT,758
1289,AUX PUNCT ADP,175
1290,ADJ NUM NOUN,1232
1291,PROPN PUNCT X,209
1292,X PUNCT _,652
1293,DET VERB PROPN,1662
1294,PRON ADP ADJ,377
1295,NOUN VERB NUM,717
1296,VERB PROPN NUM,198
1297,VERB SCONJ NUM,402
1298,PUNCT ADP ADP,370
1299,VERB DET X,56
1300,DET X NOUN,28
1301,X NOUN NOUN,111
1302,PROPN PART ADV,418
1303,PART NOUN CCONJ,882
1304,DET NOUN _,749
1305,PRON PUNCT PART,70
1306,PUNCT NUM PRON,49
1307,NUM PRON ADP,57
1308,PRON ADP NUM,155
1309,NUM SCONJ DET,179
1310,SCONJ NOUN PRON,71
1311,NOUN SCONJ NUM,313
1312,PROPN SYM NUM,122
1313,SCONJ NUM NUM,230
1314,CCONJ NUM ADJ,167
1315,PUNCT SCONJ SCONJ,402
1316,SCONJ VERB AUX,173
1317,PROPN DET ADJ,356
1318,CCONJ PROPN _,95
1319,ADJ VERB ADJ,155
1320,ADJ CCONJ PUNCT,83
1321,NUM PUNCT AUX,390
1322,SCONJ ADJ PROPN,229
1323,PROPN AUX ADJ,1314
1324,VERB PROPN _,61
1325,ADJ VERB PUNCT,147
1326,ADP PRON VERB,1342
1327,NUM CCONJ AUX,53
1328,VERB PROPN ADV,226
1329,PROPN ADV VERB,1954
1330,SCONJ NUM AUX,43
1331,NUM AUX AUX,52
1332,NUM VERB ADP,384
1333,PUNCT CCONJ AUX,925
1334,DET _ _,71
1335,NOUN PUNCT X,464
1336,PROPN NOUN SCONJ,338
1337,ADP VERB VERB,345
1338,CCONJ ADV CCONJ,172
1339,VERB VERB VERB,913
1340,PART AUX PUNCT,245
1341,NOUN PROPN NUM,290
1342,PUNCT PROPN SCONJ,94
1343,CCONJ SCONJ ADV,61
1344,VERB AUX ADP,534
1345,ADP ADP ADJ,543
1346,NOUN PRON ADP,101
1347,NOUN ADJ ADV,73
1348,AUX DET ADV,933
1349,ADP ADV CCONJ,128
1350,SCONJ NUM ADP,298
1351,PROPN NOUN PROPN,1668
1352,NOUN SCONJ PRON,2489
1353,ADV PART ADJ,93
1354,PART ADJ PUNCT,639
1355,VERB CCONJ AUX,286
1356,CCONJ AUX ADP,83
1357,ADP VERB PROPN,956
1358,DET ADV NOUN,92
1359,PART ADV ADJ,672
1360,PROPN VERB NOUN,1695
1361,PROPN NUM NUM,184
1362,NUM NUM ADP,305
1363,NOUN NUM NUM,83
1364,PROPN PROPN PRON,505
1365,PROPN PRON SCONJ,5
1366,PRON SCONJ DET,541
1367,PUNCT PROPN DET,183
1368,NUM NOUN VERB,1683
1369,PROPN ADV SCONJ,99
1370,NOUN SCONJ PART,111
1371,ADJ NOUN PROPN,2754
1372,SCONJ ADV DET,207
1373,VERB PUNCT PRON,1237
1374,CCONJ NOUN PRON,359
1375,SCONJ SCONJ DET,466
1376,AUX NOUN PART,232
1377,ADV PUNCT ADV,1081
1378,PUNCT PROPN X,99
1379,PROPN X PUNCT,89
1380,NUM NOUN PROPN,245
1381,VERB PROPN NOUN,1161
1382,AUX PART NOUN,144
1383,PART NOUN ADP,2732
1384,SCONJ PROPN SYM,33
1385,SYM PROPN NOUN,468
1386,VERB ADJ SYM,14
1387,ADJ SYM ADJ,74
1388,SYM ADJ NOUN,125
1389,ADP PROPN SYM,501
1390,NUM NOUN PART,419
1391,PROPN PART DET,46
1392,PART DET ADV,34
1393,DET ADV PROPN,66
1394,CCONJ AUX NOUN,88
1395,CCONJ PART ADV,188
1396,PUNCT SCONJ ADP,480
1397,NOUN SCONJ ADV,240
1398,NUM ADV VERB,109
1399,PUNCT NUM VERB,156
1400,PROPN PROPN X,249
1401,PROPN X PROPN,276
1402,X PROPN PROPN,259
1403,VERB PRON DET,1306
1404,PRON DET VERB,434
1405,SCONJ DET NUM,364
1406,PROPN SCONJ VERB,237
1407,VERB PROPN VERB,590
1408,PRON AUX ADP,1286
1409,PROPN AUX ADP,561
1410,PUNCT PROPN AUX,1693
1411,PROPN SCONJ PRON,405
1412,PROPN VERB ADV,1294
1413,PUNCT ADP CCONJ,129
1414,NUM SCONJ PUNCT,9
1415,PROPN SCONJ ADP,188
1416,PROPN NUM PRON,34
1417,NUM PRON VERB,94
1418,ADP NUM SYM,237
1419,NOUN ADV PROPN,256
1420,ADV PROPN AUX,271
1421,PART AUX NOUN,528
1422,PUNCT SCONJ PRON,1800
1423,ADJ _ _,221
1424,VERB ADP SCONJ,682
1425,ADP SCONJ PUNCT,54
1426,SCONJ PUNCT DET,300
1427,VERB VERB PROPN,614
1428,VERB SCONJ CCONJ,67
1429,SCONJ CCONJ PART,98
1430,CCONJ PART DET,135
1431,SCONJ ADV NUM,106
1432,ADV NUM NOUN,1781
1433,DET PROPN PRON,206
1434,PROPN PRON ADV,67
1435,VERB ADV SYM,21
1436,ADV SYM NOUN,15
1437,PUNCT SCONJ ADV,321
1438,NOUN NOUN PRON,599
1439,DET ADJ DET,79
1440,ADJ DET ADV,38
1441,ADJ PROPN SCONJ,87
1442,AUX ADJ ADV,408
1443,ADV SCONJ PRON,1070
1444,ADV PUNCT PRON,2047
1445,PRON PART AUX,438
1446,ADJ ADV SCONJ,92
1447,SCONJ VERB VERB,67
1448,PROPN PRON PART,16
1449,SCONJ PRON PART,62
1450,VERB PROPN DET,208
1451,AUX ADJ ADJ,412
1452,ADJ PROPN PART,282
1453,SYM NUM ADV,14
1454,NUM ADV AUX,14
1455,AUX VERB VERB,691
1456,PROPN SCONJ PUNCT,77
1457,PART VERB NUM,567
1458,PRON ADJ SCONJ,172
1459,NUM NUM PROPN,243
1460,PUNCT VERB NUM,464
1461,VERB NUM NUM,272
1462,PROPN AUX NUM,303
1463,ADJ ADP X,20
1464,ADP X NOUN,28
1465,X NOUN ADP,86
1466,PART PROPN NUM,30
1467,PROPN SCONJ PROPN,237
1468,CCONJ PROPN AUX,698
1469,CCONJ SCONJ PROPN,124
1470,NUM PROPN ADJ,48
1471,CCONJ SCONJ VERB,98
1472,VERB DET SYM,99
1473,PART NOUN PART,537
1474,VERB PROPN AUX,358
1475,PRON ADV ADP,275
1476,PROPN PART PUNCT,392
1477,PART PUNCT ADP,36
1478,NUM NOUN SYM,65
1479,VERB SCONJ SCONJ,433
1480,SCONJ SCONJ NUM,12
1481,DET NUM ADP,188
1482,ADJ PUNCT AUX,217
1483,ADJ PROPN AUX,456
1484,NUM NOUN AUX,1283
1485,SCONJ NUM VERB,68
1486,SYM NUM SCONJ,38
1487,SYM NUM DET,84
1488,PUNCT ADV PART,217
1489,ADV ADV NOUN,145
1490,ADV NOUN NUM,48
1491,AUX AUX NUM,68
1492,PART AUX NUM,91
1493,VERB PROPN ADJ,113
1494,PROPN ADJ PART,29
1495,SCONJ ADJ DET,24
1496,ADP NUM DET,257
1497,NUM DET ADJ,90
1498,PROPN DET ADV,64
1499,PUNCT X CCONJ,18
1500,X CCONJ NOUN,17
1501,CCONJ ADV PART,258
1502,AUX AUX DET,567
1503,AUX ADV NOUN,364
1504,ADP PROPN PRON,453
1505,PROPN PRON PUNCT,131
1506,NUM NOUN ADV,1354
1507,NUM CCONJ ADV,92
1508,NOUN PART ADV,925
1509,NUM ADP ADV,27
1510,NUM ADV CCONJ,16
1511,PROPN ADV ADJ,105
1512,SCONJ NOUN DET,98
1513,PUNCT ADV PRON,1356
1514,PRON VERB PRON,3622
1515,PRON ADJ PUNCT,351
1516,PRON VERB X,11
1517,VERB X X,12
1518,X X NOUN,192
1519,ADJ CCONJ NUM,90
1520,VERB PUNCT PUNCT,2298
1521,SCONJ ADP NUM,375
1522,PROPN SYM INTJ,12
1523,SYM INTJ PUNCT,13
1524,INTJ PUNCT VERB,89
1525,CCONJ NOUN PROPN,455
1526,NUM PUNCT PRON,690
1527,CCONJ ADP NUM,222
1528,AUX ADP ADJ,576
1529,VERB SCONJ PART,120
1530,PROPN AUX PROPN,205
1531,AUX PROPN PUNCT,367
1532,ADP CCONJ ADJ,209
1533,VERB NOUN PROPN,465
1534,NUM NOUN NUM,109
1535,NUM NUM PUNCT,369
1536,ADV ADV NUM,343
1537,ADV NUM ADP,193
1538,VERB AUX PUNCT,283
1539,AUX PUNCT _,727
1540,NOUN PROPN VERB,909
1541,VERB NOUN PRON,347
1542,NOUN ADJ VERB,92
1543,VERB VERB AUX,176
1544,NOUN VERB PRON,1926
1545,VERB PRON AUX,2096
1546,PUNCT ADV SCONJ,681
1547,SCONJ ADV ADV,142
1548,AUX PUNCT VERB,241
1549,NOUN VERB _,91
1550,VERB _ _,507
1551,PRON PUNCT SCONJ,221
1552,PUNCT PART DET,171
1553,X PUNCT PRON,205
1554,PUNCT PRON ADP,129
1555,NOUN PROPN _,290
1556,VERB PART PUNCT,207
1557,PART PUNCT ADV,81
1558,PUNCT ADV NUM,394
1559,ADV NUM CCONJ,29
1560,ADV VERB NUM,309
1561,VERB NUM NOUN,1941
1562,ADV ADP SCONJ,36
1563,ADP SCONJ DET,327
1564,DET ADP NUM,110
1565,PUNCT CCONJ _,135
1566,CCONJ _ _,154
1567,X PUNCT CCONJ,78
1568,ADP CCONJ PUNCT,16
1569,NOUN NUM PRON,16
1570,NUM PRON AUX,62
1571,ADV NOUN CCONJ,298
1572,X PUNCT SCONJ,143
1573,NUM PRON PUNCT,5
1574,X PUNCT AUX,65
1575,ADJ PART AUX,582
1576,CCONJ NUM NOUN,916
1577,PUNCT NUM PART,46
1578,VERB NUM ADJ,384
1579,NUM ADJ VERB,22
1580,PROPN ADP CCONJ,65
1581,NOUN PROPN ADV,127
1582,NOUN VERB PROPN,1846
1583,DET ADP PUNCT,167
1584,NUM VERB ADV,66
1585,ADP ADV PART,219
1586,VERB PRON VERB,3200
1587,ADP DET X,75
1588,ADV ADV CCONJ,234
1589,ADJ DET NUM,24
1590,CCONJ ADP PRON,173
1591,PUNCT SCONJ CCONJ,32
1592,SCONJ CCONJ ADV,23
1593,ADP CCONJ ADV,99
1594,PROPN DET NUM,52
1595,NUM ADP PRON,218
1596,VERB AUX NOUN,312
1597,ADV PUNCT PUNCT,987
1598,VERB AUX NUM,115
1599,AUX NUM NOUN,711
1600,NOUN NUM PART,152
1601,PART NUM ADP,127
1602,AUX VERB NUM,448
1603,CCONJ PUNCT DET,96
1604,DET PUNCT PUNCT,175
1605,PUNCT PRON CCONJ,63
1606,PRON CCONJ PRON,305
1607,CCONJ PRON PUNCT,100
1608,PUNCT DET CCONJ,9
1609,ADP PUNCT NUM,74
1610,VERB PUNCT NUM,178
1611,NUM VERB AUX,110
1612,SCONJ ADV PUNCT,259
1613,SCONJ PRON CCONJ,89
1614,CCONJ PRON AUX,2774
1615,SCONJ ADP SCONJ,20
1616,PROPN AUX NOUN,320
1617,ADV ADP NUM,492
1618,NOUN PART PRON,12
1619,PART PRON DET,41
1620,PRON DET PROPN,144
1621,DET ADJ AUX,201
1622,ADJ AUX VERB,268
1623,PART NOUN AUX,1170
1624,CCONJ ADV SCONJ,188
1625,PROPN AUX PUNCT,200
1626,ADJ SCONJ PRON,799
1627,ADP ADJ NUM,185
1628,ADJ NUM CCONJ,29
1629,AUX PART ADP,289
1630,PART ADP DET,258
1631,VERB DET CCONJ,96
1632,AUX PART PART,66
1633,VERB AUX AUX,389
1634,AUX PUNCT ADV,236
1635,AUX PART ADJ,1271
1636,PART ADJ ADP,450
1637,PROPN DET ADP,21
1638,PROPN NOUN PRON,209
1639,SCONJ DET CCONJ,14
1640,PART NOUN SCONJ,260
1641,AUX PUNCT PROPN,116
1642,ADV NOUN PROPN,40
1643,VERB NUM SCONJ,41
1644,SCONJ PUNCT _,142
1645,ADP ADV PRON,302
1646,NOUN ADJ ADJ,338
1647,SCONJ ADV ADJ,160
1648,ADP ADP VERB,124
1649,ADV ADJ ADV,271
1650,SCONJ PUNCT PART,15
1651,PROPN NOUN SYM,72
1652,PROPN NUM ADV,88
1653,NUM ADV ADV,39
1654,AUX AUX ADV,592
1655,ADP VERB PART,344
1656,SYM NUM NOUN,366
1657,PROPN SYM PUNCT,11
1658,SYM PUNCT CCONJ,10
1659,ADV CCONJ PUNCT,43
1660,PRON ADP VERB,423
1661,ADV DET ADP,186
1662,SCONJ PUNCT PROPN,198
1663,PROPN NUM DET,115
1664,NUM DET VERB,78
1665,DET DET ADP,44
1666,PUNCT PUNCT ADJ,446
1667,PUNCT NUM DET,74
1668,NUM DET ADP,68
1669,CCONJ NUM DET,22
1670,CCONJ PART PART,60
1671,DET PUNCT NUM,104
1672,PUNCT DET ADP,477
1673,SCONJ VERB PART,60
1674,ADJ DET PUNCT,16
1675,NOUN PART PART,208
1676,DET PUNCT ADV,185
1677,PUNCT NOUN SYM,276
1678,PUNCT AUX AUX,445
1679,ADJ DET PRON,24
1680,ADP DET PART,70
1681,DET PART VERB,155
1682,PRON DET ADJ,471
1683,ADP CCONJ PART,48
1684,NUM PROPN PART,44
1685,ADV PART AUX,263
1686,PUNCT CCONJ INTJ,35
1687,CCONJ INTJ PUNCT,59
1688,INTJ PUNCT NOUN,159
1689,CCONJ PROPN DET,81
1690,SCONJ AUX DET,89
1691,VERB ADP PART,482
1692,ADP PART VERB,484
1693,PROPN SYM CCONJ,16
1694,SYM CCONJ CCONJ,3
1695,CCONJ CCONJ NOUN,9
1696,INTJ PUNCT ADV,84
1697,ADJ NOUN X,73
1698,DET ADV ADV,263
1699,DET ADP PROPN,310
1700,DET VERB NUM,348
