,ngram,count
904,PUNCT X PUNCT,38
905,X PUNCT _,54
906,ADV VERB X,346
907,X VERB CCONJ,41
908,CCONJ PROPN ADP,90
909,PUNCT CCONJ ADJ,46
910,VERB PROPN _,116
911,ADP NOUN PRON,64
912,PRON PUNCT ADP,37
913,PUNCT ADV PUNCT,425
914,ADV PUNCT X,3
915,PUNCT X PROPN,40
916,PRON X PRON,30
917,PRON PART NUM,105
918,ADV PROPN CCONJ,90
919,NUM ADV ADJ,110
920,PROPN NUM ADV,30
921,NUM PART PRON,26
922,X NOUN PROPN,29
923,PRON ADV PROPN,45
924,PRON PUNCT NOUN,91
925,PROPN CCONJ DET,148
926,CCONJ DET ADV,25
927,DET ADV ADP,32
928,ADV ADP ADJ,355
929,PART DET VERB,80
930,PROPN ADV PUNCT,48
931,PUNCT ADJ PART,170
932,PROPN ADV PART,34
933,PRON ADP ADP,30
934,ADP ADJ PART,203
935,NOUN NUM PROPN,61
936,NUM PROPN VERB,121
937,ADJ NOUN X,44
938,X VERB NUM,66
939,DET DET PROPN,19
940,PART NOUN NUM,171
941,NOUN PROPN ADJ,116
942,NOUN NOUN X,324
943,NOUN X PROPN,110
944,X PROPN VERB,142
945,PROPN ADJ PROPN,52
946,ADP PROPN ADP,254
947,ADP ADV NUM,89
948,X VERB PROPN,56
949,PRON PUNCT PROPN,57
950,DET PROPN ADP,27
951,ADV PRON ADJ,11
952,PRON ADJ NOUN,112
953,NOUN PART PRON,172
954,ADV PRON SCONJ,18
955,PRON SCONJ X,3
956,SCONJ X NOUN,15
957,X NOUN NOUN,371
958,PUNCT NOUN DET,92
959,ADV NUM PART,258
960,PROPN ADV ADP,512
961,CCONJ NOUN CCONJ,88
962,PRON PRON ADP,21
963,PUNCT PRON PUNCT,53
964,CCONJ PROPN VERB,428
965,PART ADV ADJ,134
966,NOUN PRON NOUN,80
967,NOUN ADV _,9
968,ADV _ _,35
969,PRON ADP DET,201
970,PRON PART ADV,73
971,ADP X VERB,61
972,PART PART DET,101
973,VERB PUNCT SCONJ,281
974,ADV ADV PUNCT,167
975,NOUN ADP ADP,107
976,PROPN PROPN CCONJ,261
977,CCONJ PROPN PROPN,251
978,NOUN ADP PUNCT,193
979,ADP PUNCT VERB,147
980,CCONJ PUNCT NOUN,117
981,ADV PUNCT SCONJ,28
982,SCONJ NOUN PART,45
983,ADV ADP PUNCT,103
984,PART PART ADJ,268
985,ADV NOUN SCONJ,16
986,SCONJ VERB NUM,39
987,NUM PUNCT ADP,147
988,DET NOUN DET,34
989,NUM VERB DET,51
990,PART NUM CCONJ,14
991,PRON CCONJ PROPN,42
992,NOUN ADV PART,144
993,DET PROPN PUNCT,73
994,NOUN ADP ADV,178
995,ADP VERB NUM,149
996,NOUN CCONJ PUNCT,84
997,CCONJ PUNCT VERB,38
998,PUNCT PRON PART,437
999,PUNCT PRON NOUN,243
1000,PUNCT PUNCT SCONJ,93
1001,ADP VERB CCONJ,64
1002,NOUN ADV PROPN,123
1003,ADP PART PART,4
1004,DET ADP NOUN,167
1005,ADV ADV PART,79
1006,ADV NOUN ADP,161
1007,NUM ADV PART,24
1008,ADV ADV ADJ,79
1009,ADV ADJ ADJ,18
1010,PUNCT DET PROPN,125
1011,NUM PUNCT DET,59
1012,DET NUM ADV,80
1013,NUM PART ADV,128
1014,CCONJ DET PROPN,38
1015,PROPN ADV X,99
1016,CCONJ ADJ PROPN,30
1017,VERB NUM CCONJ,112
1018,PROPN NUM ADJ,54
1019,PART ADV NUM,180
1020,PART PROPN PART,284
1021,PART NOUN DET,78
1022,NOUN ADV DET,72
1023,ADP ADJ PROPN,88
1024,PART DET PUNCT,19
1025,DET PUNCT _,39
1026,SCONJ VERB NOUN,278
1027,VERB ADJ PUNCT,44
1028,ADJ PUNCT ADJ,25
1029,PUNCT ADJ PUNCT,81
1030,PRON ADV PART,42
1031,ADV PART X,13
1032,PART X NOUN,57
1033,CCONJ DET NUM,89
1034,PROPN PROPN _,153
1035,X PROPN ADP,15
1036,X NOUN ADP,49
1037,ADV PUNCT ADV,167
1038,NOUN PRON CCONJ,12
1039,PRON CCONJ NOUN,102
1040,PART PUNCT DET,165
1041,ADJ ADV VERB,33
1042,PROPN NUM VERB,71
1043,NUM VERB PRON,57
1044,NOUN PROPN _,108
1045,X NOUN ADV,48
1046,ADJ NOUN ADJ,127
1047,ADJ NOUN DET,39
1048,DET X VERB,33
1049,PUNCT ADV CCONJ,40
1050,ADV CCONJ NOUN,43
1051,VERB PART X,94
1052,ADP PROPN ADJ,271
1053,PART X PUNCT,7
1054,ADV PART ADV,48
1055,PUNCT PRON NUM,25
1056,PRON NUM NUM,173
1057,PUNCT NUM CCONJ,22
1058,NUM CCONJ NOUN,42
1059,PUNCT NUM ADJ,31
1060,NOUN NUM CCONJ,31
1061,PUNCT SCONJ VERB,172
1062,ADV PRON NOUN,144
1063,PRON NOUN SCONJ,4
1064,ADV SCONJ VERB,77
1065,SCONJ NOUN PROPN,19
1066,PART PRON NOUN,81
1067,NOUN X PRON,59
1068,NOUN PART SCONJ,9
1069,PART SCONJ NOUN,3
1070,PART ADV PUNCT,68
1071,PRON PRON PUNCT,37
1072,NUM PROPN ADJ,61
1073,PART PART VERB,169
1074,VERB PRON NUM,109
1075,ADP ADV ADP,59
1076,PROPN ADP DET,195
1077,SCONJ PROPN ADV,64
1078,NOUN PROPN DET,43
1079,PROPN DET NUM,98
1080,PUNCT PRON ADJ,27
1081,PUNCT CCONJ NOUN,356
1082,DET PROPN VERB,70
1083,NUM PART VERB,185
1084,SCONJ VERB ADP,58
1085,PRON ADP ADJ,98
1086,NUM ADV NOUN,47
1087,ADP DET VERB,170
1088,CCONJ PROPN _,15
1089,ADV CCONJ DET,14
1090,PROPN VERB X,48
1091,CCONJ PRON VERB,81
1092,NOUN NOUN SCONJ,63
1093,SCONJ VERB CCONJ,8
1094,PROPN NOUN NUM,363
1095,PART ADP DET,60
1096,PROPN VERB _,177
1097,DET NOUN ADJ,78
1098,ADV VERB INTJ,4
1099,VERB INTJ VERB,1
1100,INTJ VERB PART,1
1101,VERB NOUN PRON,136
1102,NOUN PROPN X,42
1103,PROPN X VERB,154
1104,VERB VERB SCONJ,12
1105,VERB SCONJ NOUN,44
1106,SCONJ NOUN NUM,14
1107,PUNCT CCONJ ADV,111
1108,CCONJ ADV NUM,50
1109,ADP NUM ADJ,53
1110,DET NOUN SCONJ,43
1111,PUNCT SCONJ PROPN,89
1112,SCONJ PROPN ADJ,10
1113,PRON ADV PRON,25
1114,SCONJ PROPN NOUN,118
1115,PUNCT ADP ADP,101
1116,X NOUN ADJ,13
1117,ADP NOUN X,77
1118,ADV NUM ADP,51
1119,NUM ADV NUM,50
1120,ADV PUNCT VERB,236
1121,ADP ADJ VERB,32
1122,ADJ VERB VERB,47
1123,NOUN ADP NUM,429
1124,NUM NOUN X,143
1125,SCONJ PROPN ADP,25
1126,PRON PROPN PART,23
1127,PART ADJ PART,178
1128,ADJ PART ADP,4
1129,PART ADP NOUN,388
1130,NUM PROPN CCONJ,31
1131,CCONJ ADV ADP,41
1132,PRON NOUN X,7
1133,X VERB DET,10
1134,PART NUM ADJ,134
1135,NOUN NUM ADP,13
1136,NUM NOUN DET,17
1137,NUM X NOUN,22
1138,NUM ADV X,19
1139,ADV X ADV,41
1140,X ADV VERB,141
1141,NUM PUNCT X,9
1142,X PRON ADV,16
1143,SCONJ VERB PRON,34
1144,PUNCT PROPN X,66
1145,PROPN X PUNCT,31
1146,PUNCT X X,8
1147,X X PROPN,8
1148,X PROPN PUNCT,20
1149,ADP ADJ NUM,19
1150,PUNCT PRON PRON,35
1151,ADV NOUN _,12
1152,NUM NOUN PROPN,235
1153,SCONJ ADJ NOUN,52
1154,VERB ADV DET,62
1155,VERB PART _,63
1156,PART _ _,134
1157,ADP PUNCT ADV,30
1158,NOUN PROPN CCONJ,282
1159,NOUN PUNCT X,195
1160,PUNCT X PRON,37
1161,VERB ADJ DET,26
1162,ADJ DET ADJ,8
1163,VERB NUM ADP,101
1164,ADV NUM ADV,43
1165,ADV DET PUNCT,15
1166,DET PUNCT PROPN,23
1167,PROPN ADV PRON,17
1168,PROPN ADJ PART,88
1169,PRON PRON PART,103
1170,PRON NOUN ADP,108
1171,PRON VERB X,98
1172,VERB X DET,75
1173,VERB NOUN INTJ,1
1174,NOUN INTJ ADP,1
1175,INTJ ADP NOUN,1
1176,VERB PRON X,55
1177,PRON X NOUN,80
1178,SCONJ NOUN ADP,57
1179,DET VERB ADP,43
1180,ADP PROPN NUM,150
1181,PROPN PART ADP,43
1182,NOUN CCONJ X,15
1183,CCONJ X NUM,3
1184,X NUM CCONJ,1
1185,ADP DET DET,47
1186,PART PART PRON,15
1187,NUM PUNCT PART,71
1188,NOUN NUM ADJ,78
1189,X PRON NOUN,26
1190,PRON PUNCT SCONJ,10
1191,NUM ADP VERB,48
1192,ADP ADV PUNCT,24
1193,NOUN VERB SCONJ,26
1194,VERB SCONJ VERB,44
1195,ADJ ADP PROPN,20
1196,PROPN NUM _,19
1197,PUNCT ADJ NUM,33
1198,ADP NUM VERB,48
1199,ADP ADJ ADJ,53
1200,CCONJ ADJ ADJ,21
1201,X DET PART,4
1202,PUNCT PRON DET,18
1203,ADV NOUN ADJ,60
1204,ADV ADJ PROPN,16
1205,PROPN CCONJ PUNCT,38
1206,ADP PRON ADJ,36
1207,PRON ADJ PART,132
1208,ADJ PART PRON,7
1209,PRON PUNCT DET,10
1210,PROPN ADP ADV,65
1211,PART NUM ADV,27
1212,PUNCT NUM _,27
1213,NOUN CCONJ PART,16
1214,CCONJ PART PART,4
1215,CCONJ X PRON,8
1216,PRON PUNCT CCONJ,12
1217,CCONJ ADV ADV,54
1218,NUM PRON PART,30
1219,ADV SCONJ X,2
1220,SCONJ X PRON,3
1221,PRON VERB _,24
1222,ADV ADP PART,14
1223,NOUN X NUM,32
1224,X NUM ADJ,14
1225,CCONJ DET ADJ,86
1226,NOUN ADJ ADJ,35
1227,CCONJ PRON PRON,7
1228,NUM NUM _,58
1229,ADP ADV NOUN,86
1230,PRON X VERB,107
1231,X VERB ADP,117
1232,ADJ NUM ADJ,4
1233,DET NUM PART,74
1234,PUNCT NUM PART,105
1235,PROPN ADV CCONJ,6
1236,ADV CCONJ NUM,32
1237,DET PROPN ADJ,29
1238,DET ADJ ADJ,24
1239,PART PROPN X,12
1240,PROPN X ADV,7
1241,X ADV NOUN,7
1242,DET VERB PUNCT,76
1243,PUNCT ADP PUNCT,109
1244,SCONJ NUM NOUN,32
1245,NOUN NOUN DET,189
1246,PART ADV PROPN,22
1247,PROPN CCONJ PRON,57
1248,CCONJ PRON ADV,42
1249,PART PART PART,17
1250,PART PUNCT CCONJ,26
1251,CCONJ PUNCT DET,3
1252,ADP ADP NUM,25
1253,PART NUM PROPN,44
1254,SCONJ ADV VERB,251
1255,PUNCT X VERB,95
1256,ADV PART PART,15
1257,NOUN DET PROPN,43
1258,NUM VERB ADV,94
1259,ADP ADP PRON,42
1260,PART PRON DET,12
1261,PRON DET ADJ,13
1262,SCONJ PRON PART,47
1263,PUNCT PUNCT CCONJ,67
1264,VERB PROPN X,23
1265,PROPN X NOUN,43
1266,ADV PRON NUM,27
1267,ADP PRON PRON,82
1268,NOUN ADJ VERB,74
1269,ADP PRON NUM,33
1270,PRON NUM VERB,9
1271,NUM PROPN ADV,49
1272,ADV PUNCT NUM,32
1273,VERB ADP PUNCT,181
1274,PROPN NOUN SCONJ,24
1275,SCONJ VERB DET,43
1276,PRON PART INTJ,7
1277,PART INTJ PUNCT,11
1278,ADP DET ADJ,178
1279,DET ADJ PROPN,27
1280,PRON SCONJ ADV,26
1281,PUNCT PRON X,49
1282,X VERB PRON,20
1283,ADP PUNCT ADJ,44
1284,PUNCT PART PROPN,108
1285,PUNCT SCONJ ADV,71
1286,SCONJ ADV ADV,55
1287,NOUN PRON PART,112
1288,PART VERB X,25
1289,X DET PROPN,18
1290,CCONJ NUM PUNCT,63
1291,PUNCT VERB CCONJ,205
1292,VERB CCONJ NUM,28
1293,NOUN PART _,54
1294,PRON PUNCT PRON,85
1295,CCONJ PROPN CCONJ,55
1296,DET NUM ADP,56
1297,PRON NOUN CCONJ,75
1298,NOUN ADV PRON,72
1299,PUNCT PRON CCONJ,47
1300,PRON VERB SCONJ,45
1301,X PROPN PROPN,27
1302,PART NOUN PRON,86
1303,SCONJ ADV PROPN,3
1304,DET PUNCT ADJ,26
1305,ADP PRON ADP,186
1306,NUM PUNCT ADJ,63
1307,PART NUM DET,7
1308,NUM DET NUM,20
1309,PART ADP ADV,11
1310,ADV X ADP,7
1311,X ADP NOUN,13
1312,X NOUN X,3
1313,NOUN X PART,9
1314,X PART NOUN,13
1315,VERB ADP X,13
1316,VERB CCONJ DET,18
1317,NUM ADV DET,4
1318,ADV DET ADP,14
1319,VERB DET PUNCT,73
1320,DET PUNCT NOUN,92
1321,NOUN ADJ ADV,6
1322,NUM PUNCT CCONJ,36
1323,CCONJ PRON ADP,23
1324,PART PROPN SCONJ,2
1325,PROPN SCONJ ADV,14
1326,CCONJ DET PRON,7
1327,DET PRON ADP,2
1328,NUM NOUN _,126
1329,CCONJ NUM ADJ,26
1330,NOUN SCONJ PRON,6
1331,ADP X NOUN,14
1332,VERB PRON ADJ,115
1333,PART ADJ VERB,25
1334,ADV NUM PROPN,62
1335,CCONJ NUM DET,9
1336,NUM DET ADV,2
1337,PART VERB CCONJ,90
1338,PROPN PRON PROPN,37
1339,ADP ADV ADJ,58
1340,PROPN ADJ ADJ,52
1341,ADP PROPN DET,91
1342,PART PUNCT X,29
1343,PRON NOUN NUM,40
1344,NUM VERB _,11
1345,ADJ PART PUNCT,121
1346,VERB DET PART,85
1347,ADV NOUN PRON,70
1348,PUNCT ADJ DET,14
1349,ADJ DET NOUN,65
1350,X PUNCT PROPN,29
1351,PRON ADV ADJ,28
1352,PROPN PROPN DET,35
1353,PUNCT ADJ VERB,41
1354,DET NOUN X,69
1355,DET NUM PROPN,79
1356,NOUN SCONJ ADV,61
1357,PART X PROPN,21
1358,ADP PROPN X,49
1359,PROPN PRON ADV,64
1360,NOUN X DET,50
1361,PART ADP PUNCT,17
1362,ADV PUNCT ADJ,39
1363,PUNCT ADV SCONJ,50
1364,SCONJ ADP NUM,8
1365,NOUN SCONJ ADP,28
1366,PRON CCONJ VERB,23
1367,CCONJ ADV NOUN,31
1368,PART ADV DET,22
1369,CCONJ ADJ PUNCT,3
1370,ADP DET PROPN,154
1371,PUNCT PART NUM,60
1372,X NOUN CCONJ,58
1373,CCONJ ADV PRON,2
1374,ADJ NUM PUNCT,5
1375,CCONJ ADP PRON,34
1376,PROPN DET ADV,5
1377,DET NOUN _,32
1378,PART DET PART,15
1379,VERB CCONJ ADJ,69
1380,SCONJ ADV ADP,27
1381,ADP DET ADV,58
1382,DET ADV ADV,34
1383,PROPN ADJ VERB,25
1384,PROPN PRON PART,52
1385,DET NOUN PROPN,98
1386,VERB PROPN DET,135
1387,PROPN DET PUNCT,25
1388,NUM VERB CCONJ,23
1389,ADV DET DET,18
1390,NOUN DET PUNCT,27
1391,DET PUNCT ADP,5
1392,PRON ADP PUNCT,44
1393,PRON PROPN NOUN,75
1394,DET NUM X,7
1395,ADV PRON DET,19
1396,PROPN CCONJ NUM,59
1397,ADP VERB ADP,131
1398,NOUN X ADV,50
1399,VERB X PROPN,72
1400,ADV CCONJ ADP,5
1401,CCONJ NOUN X,22
1402,VERB ADJ ADJ,155
1403,PRON DET VERB,22
1404,DET NOUN PRON,63
1405,PUNCT NOUN SCONJ,22
1406,PART PROPN _,43
1407,DET VERB ADJ,64
1408,NUM NUM DET,38
1409,NUM DET NOUN,67
1410,X DET NUM,59
1411,CCONJ PRON PUNCT,28
1412,PRON PUNCT ADV,125
1413,VERB X ADV,35
1414,VERB ADJ NUM,106
1415,PROPN PUNCT SCONJ,34
1416,SCONJ PROPN VERB,82
1417,PROPN CCONJ ADJ,75
1418,ADV DET ADJ,80
1419,ADP PRON X,23
1420,PART ADP NUM,46
1421,ADP PRON PUNCT,108
1422,ADP DET ADP,52
1423,DET ADP ADJ,16
1424,PROPN DET ADJ,48
1425,PUNCT ADJ ADJ,48
1426,VERB ADP ADP,129
1427,ADP ADP VERB,43
1428,NUM ADP NUM,33
1429,ADV ADP X,10
1430,PROPN PRON PUNCT,17
1431,PART ADJ PUNCT,10
1432,DET PROPN DET,6
1433,PROPN DET ADP,11
1434,ADP PUNCT PUNCT,18
1435,NUM PUNCT INTJ,2
1436,PUNCT INTJ PUNCT,76
1437,INTJ PUNCT VERB,5
1438,ADV DET ADV,30
1439,DET PUNCT NUM,11
1440,NUM VERB X,8
1441,ADJ CCONJ VERB,15
1442,NUM ADJ ADJ,28
1443,PRON CCONJ PRON,63
1444,X VERB ADJ,30
1445,NOUN DET VERB,60
1446,DET VERB NUM,29
1447,ADV NUM CCONJ,22
1448,CCONJ NUM _,6
1449,PROPN NUM CCONJ,17
1450,PRON PUNCT ADJ,12
1451,ADP DET PUNCT,21
1452,PROPN PROPN PRON,30
1453,PROPN PRON ADJ,2
1454,PRON ADJ NUM,15
1455,ADV SCONJ PRON,37
1456,VERB PRON PROPN,52
1457,PART DET ADP,27
1458,DET ADP VERB,27
1459,NUM PRON ADV,28
1460,CCONJ PUNCT CCONJ,8
1461,PRON PROPN ADP,15
1462,ADP NUM ADV,17
1463,SCONJ VERB PUNCT,83
1464,ADP DET PART,24
1465,DET PART PROPN,19
1466,CCONJ PART PUNCT,4
1467,PUNCT PART ADP,16
1468,PROPN ADP _,2
1469,ADP _ _,9
1470,VERB ADV CCONJ,11
1471,ADV CCONJ ADV,20
1472,ADP PUNCT DET,10
1473,PRON ADJ PROPN,4
1474,ADJ PUNCT VERB,11
1475,VERB NUM PRON,54
1476,NUM PRON PUNCT,37
1477,ADJ VERB _,8
1478,ADP ADP DET,35
1479,SCONJ DET NUM,31
1480,SCONJ ADV NOUN,16
1481,ADJ PUNCT PROPN,17
1482,PRON PART DET,44
1483,ADJ DET X,1
1484,DET X NOUN,9
1485,ADP PUNCT _,24
1486,X PUNCT ADV,4
1487,PROPN X ADP,2
1488,CCONJ ADV ADJ,25
1489,X NOUN PUNCT,53
1490,NUM ADJ NUM,23
1491,PRON PROPN PROPN,22
1492,PRON NOUN _,10
1493,PUNCT VERB X,54
1494,VERB NOUN X,132
1495,DET PUNCT PART,3
1496,CCONJ NUM VERB,47
1497,PRON PRON CCONJ,7
1498,PART ADV CCONJ,4
1499,ADV CCONJ VERB,23
1500,INTJ PROPN PUNCT,3
1501,NOUN X ADJ,30
1502,X ADJ PART,17
1503,PART ADP PRON,70
1504,CCONJ PUNCT ADJ,23
1505,CCONJ VERB NUM,64
1506,SCONJ VERB PART,56
1507,PART X PRON,20
1508,X PRON PRON,6
1509,PRON PART PRON,16
1510,PART PRON NUM,23
1511,VERB PART SCONJ,6
1512,PART SCONJ VERB,7
1513,CCONJ PUNCT PRON,13
1514,PRON DET PART,19
1515,SCONJ PROPN PART,25
1516,ADV NUM DET,6
1517,NUM DET PART,6
1518,PROPN PUNCT INTJ,12
1519,PART PUNCT PART,40
1520,DET VERB PRON,40
1521,DET NUM DET,5
1522,ADV ADV CCONJ,9
1523,VERB DET X,17
1524,PRON ADV PUNCT,34
1525,PRON PRON NOUN,20
1526,ADV PRON CCONJ,27
1527,PRON NOUN PROPN,42
1528,X DET DET,2
1529,PROPN ADJ DET,6
1530,DET PART PUNCT,7
1531,VERB INTJ NOUN,3
1532,INTJ NOUN NOUN,5
1533,X VERB _,23
1534,CCONJ PRON NUM,6
1535,PUNCT DET ADP,36
1536,ADV SCONJ ADV,25
1537,PROPN PART PRON,27
1538,PART PRON _,6
1539,PROPN ADP ADP,55
1540,ADP ADP ADJ,27
1541,CCONJ NUM CCONJ,3
1542,DET DET PUNCT,9
1543,NUM ADP ADV,8
1544,PUNCT DET DET,27
1545,DET PROPN ADV,51
1546,NUM X NUM,1
1547,ADJ PART VERB,29
1548,PRON ADP ADV,58
1549,ADJ ADJ PROPN,5
1550,PART PROPN PRON,15
1551,ADV VERB SCONJ,36
1552,VERB SCONJ ADV,14
1553,CCONJ ADP ADJ,22
1554,PUNCT DET PART,8
1555,PUNCT X ADJ,17
1556,PART CCONJ ADV,10
1557,ADJ PART PART,2
1558,PRON CCONJ PART,1
1559,CCONJ PART VERB,12
1560,VERB CCONJ PROPN,51
1561,NUM ADP PUNCT,12
1562,ADP DET PRON,9
1563,DET PRON VERB,36
1564,VERB PART CCONJ,28
1565,ADJ PROPN DET,4
1566,ADV PROPN ADJ,30
1567,PUNCT SCONJ ADP,31
1568,SCONJ ADP DET,12
1569,PUNCT DET X,6
1570,DET X PROPN,5
1571,ADP SCONJ PRON,2
1572,PART PRON ADP,69
1573,SCONJ PRON DET,5
1574,NUM ADP DET,27
1575,CCONJ ADP ADV,7
1576,ADJ PUNCT ADP,2
1577,VERB CCONJ PRON,11
1578,X PRON ADP,36
1579,PART CCONJ VERB,18
1580,DET VERB DET,22
1581,CCONJ PUNCT SCONJ,1
1582,NOUN DET ADJ,49
1583,NUM PROPN NUM,10
1584,ADP NUM CCONJ,38
1585,NUM CCONJ ADV,7
1586,PRON PROPN VERB,44
1587,ADV PRON PUNCT,41
1588,PART ADJ PRON,2
1589,ADJ PRON VERB,3
1590,ADV ADJ NUM,26
1591,PUNCT ADP CCONJ,2
1592,ADP CCONJ NOUN,10
1593,ADJ PUNCT PART,7
1594,CCONJ VERB X,7
1595,X ADV DET,1
1596,PROPN NUM DET,2
1597,PUNCT X ADV,5
1598,ADJ NOUN SCONJ,16
1599,ADP PROPN SCONJ,4
1600,X ADV NUM,5
1601,PUNCT ADJ CCONJ,7
1602,ADJ CCONJ NOUN,16
1603,NOUN DET ADV,20
1604,VERB PUNCT INTJ,27
1605,CCONJ PUNCT NUM,14
1606,NUM PART X,12
1607,PRON NUM PART,16
1608,DET PROPN CCONJ,14
1609,ADJ PROPN ADV,15
1610,PROPN DET DET,8
1611,NOUN PRON DET,7
1612,ADP PUNCT ADP,18
1613,PROPN ADP PART,4
1614,X PUNCT VERB,21
1615,PRON SCONJ ADP,14
1616,SCONJ X VERB,10
1617,ADV DET PART,19
1618,ADP ADP PUNCT,13
1619,VERB NUM X,10
1620,ADV PROPN NUM,43
1621,NOUN ADP X,24
1622,DET DET ADV,16
1623,NOUN PUNCT INTJ,9
1624,INTJ PUNCT PRON,7
1625,ADP PRON CCONJ,45
1626,PROPN ADP X,10
1627,ADP X PUNCT,1
1628,PRON PART PART,37
1629,ADJ NUM PROPN,5
1630,DET VERB ADV,31
1631,VERB NOUN SCONJ,21
1632,PROPN DET VERB,20
1633,PART X ADP,2
1634,X ADP PROPN,7
1635,NOUN PRON _,2
1636,ADV SCONJ PROPN,8
1637,NOUN ADJ DET,9
1638,ADJ DET ADV,4
1639,ADV PART PRON,10
1640,PART PRON CCONJ,10
1641,CCONJ PROPN DET,30
1642,NOUN ADJ ADP,6
1643,PART ADV X,41
1644,PART ADJ INTJ,1
1645,ADJ INTJ NOUN,2
1646,INTJ NOUN VERB,6
1647,DET ADP PRON,19
1648,CCONJ DET X,1
1649,NOUN ADP PART,13
1650,ADP PART VERB,34
1651,SCONJ PROPN PROPN,14
1652,NUM ADJ CCONJ,5
1653,NUM X PROPN,11
1654,VERB ADV _,10
1655,CCONJ DET DET,22
1656,DET DET PRON,2
1657,DET PRON ADV,18
1658,SCONJ ADJ PART,11
1659,PROPN PART X,12
1660,DET ADV PUNCT,9
1661,PRON CCONJ NUM,40
1662,PROPN ADV DET,10
1663,PROPN X NUM,8
1664,X NUM PART,5
1665,ADP NUM PUNCT,69
1666,PRON PUNCT PART,13
1667,ADJ VERB ADJ,6
1668,NOUN PRON PRON,6
1669,PRON PART ADP,10
1670,X PRON ADJ,2
1671,PUNCT PART X,7
1672,INTJ PART PROPN,2
1673,SCONJ NOUN PRON,9
1674,PART ADJ ADP,2
1675,ADJ ADP PRON,3
1676,ADJ NUM ADV,2
1677,PROPN PRON ADP,24
1678,PROPN ADV _,3
1679,PRON NOUN DET,12
1680,PROPN CCONJ ADP,14
1681,ADV ADJ VERB,12
1682,CCONJ PUNCT ADV,18
1683,ADV PRON PRON,24
1684,DET X DET,2
1685,SCONJ ADP ADV,8
1686,NOUN SCONJ PROPN,7
1687,NOUN X X,6
1688,X X PUNCT,3
1689,PART CCONJ NUM,11
1690,PART ADV PRON,13
1691,X X NOUN,18
1692,DET ADP DET,19
1693,DET NUM CCONJ,6
1694,PART DET X,3
1695,X DET X,3
1696,X NOUN _,7
1697,CCONJ NUM ADV,12
1698,PROPN DET PART,9
1699,SCONJ PROPN X,2
1700,PART NOUN SCONJ,30
1701,NUM CCONJ PROPN,7
1702,CCONJ ADP DET,23
1703,VERB SCONJ PRON,26
1704,VERB X NUM,17
1705,DET ADJ PUNCT,6
1706,SCONJ NUM NUM,28
1707,DET ADV NUM,10
1708,SCONJ SCONJ PRON,2
1709,VERB SCONJ PROPN,16
1710,DET NUM _,3
1711,ADJ PROPN PART,43
1712,NUM PUNCT SCONJ,18
1713,ADJ VERB ADP,10
1714,PART X DET,8
1715,ADP ADJ CCONJ,5
1716,PRON NOUN ADJ,16
1717,CCONJ DET ADP,12
1718,PUNCT SCONJ X,6
1719,PART DET ADV,35
1720,VERB X PUNCT,15
1721,DET ADJ VERB,7
1722,ADV X ADJ,27
1723,X ADJ PROPN,5
1724,VERB CCONJ X,20
1725,CCONJ X NOUN,17
1726,NUM NUM SCONJ,4
1727,NUM SCONJ DET,1
1728,NUM ADJ PROPN,28
1729,DET ADV PART,3
1730,X PART VERB,8
1731,CCONJ PROPN SCONJ,2
1732,X PUNCT PUNCT,3
1733,ADP NUM PART,46
1734,ADV PROPN PRON,9
1735,CCONJ ADJ ADP,1
1736,ADJ ADP NOUN,17
1737,CCONJ PRON PROPN,1
1738,X ADJ ADJ,3
1739,NUM ADV PUNCT,19
1740,ADJ PUNCT CCONJ,3
1741,PART SCONJ PRON,2
1742,VERB ADJ ADV,17
1743,CCONJ PRON ADJ,9
1744,ADJ NOUN PRON,29
1745,NOUN PRON PROPN,33
1746,X NUM PROPN,4
1747,ADP X X,11
1748,PROPN PROPN X,31
1749,PROPN X X,2
1750,PUNCT PRON SCONJ,14
1751,SCONJ ADP PRON,9
1752,PRON PUNCT NUM,10
1753,VERB ADJ ADP,13
1754,ADJ ADP ADJ,3
1755,ADP ADJ PRON,1
1756,ADJ PRON ADJ,1
1757,PRON ADP PART,4
1758,NOUN PROPN SCONJ,4
1759,ADP PUNCT SCONJ,2
1760,CCONJ ADV DET,2
1761,CCONJ NUM ADP,9
1762,PUNCT ADJ ADV,5
1763,PRON X DET,23
1764,PART ADJ CCONJ,4
1765,ADP PUNCT PRON,30
1766,DET PROPN PRON,2
1767,VERB ADP SCONJ,1
1768,ADP SCONJ NUM,1
1769,SCONJ ADV NUM,16
1770,CCONJ ADP X,2
1771,NUM PROPN PRON,1
1772,NUM PROPN X,6
1773,ADJ ADJ PART,13
1774,X PRON NUM,5
1775,PUNCT ADP PART,5
1776,ADJ VERB PROPN,14
1777,X PROPN PRON,1
1778,NOUN PROPN PRON,36
1779,CCONJ PUNCT _,9
1780,DET DET ADP,13
1781,PUNCT CCONJ CCONJ,1
1782,CCONJ CCONJ VERB,5
1783,SCONJ NOUN X,5
1784,ADP SCONJ PROPN,2
1785,ADP PRON PROPN,30
1786,ADV PUNCT CCONJ,5
1787,X NOUN NUM,15
1788,NUM ADP ADJ,39
1789,NOUN DET DET,15
1790,VERB DET PRON,31
1791,DET ADJ CCONJ,3
1792,ADJ CCONJ ADV,3
1793,PRON DET ADP,5
1794,NOUN NUM _,22
1795,PRON DET PROPN,6
