,ngram,count
1865,PROPN VERB PUNCT ADP,116
1866,VERB PUNCT ADP ADJ,54
1867,PUNCT ADP ADJ NOUN,179
1868,VERB PART NOUN CCONJ,602
1869,PART NOUN CCONJ VERB,178
1870,NOUN CCONJ VERB PART,239
1871,VERB PART PRON X,3
1872,PART PRON X PROPN,1
1873,PRON X PROPN CCONJ,1
1874,X PROPN CCONJ PROPN,12
1875,PROPN CCONJ PROPN PART,438
1876,CCONJ PROPN PART PART,29
1877,PROPN PART PART NOUN,134
1878,NOUN ADV ADP PRON,171
1879,PUNCT NOUN PART NUM,41
1880,NUM NOUN NOUN CCONJ,125
1881,NOUN NOUN CCONJ PRON,37
1882,PRON NOUN PART NOUN,332
1883,NOUN PART PROPN ADV,49
1884,NOUN PUNCT ADP NUM,125
1885,PUNCT ADP NUM NUM,133
1886,ADP NUM NUM PUNCT,45
1887,NUM NUM PUNCT ADV,216
1888,NUM PUNCT ADV VERB,138
1889,PART NOUN VERB ADP,342
1890,VERB ADP NOUN PUNCT,315
1891,NOUN PUNCT ADV NUM,160
1892,NUM NOUN VERB X,13
1893,NOUN VERB X VERB,83
1894,VERB X VERB PART,78
1895,X VERB PART ADP,2
1896,VERB PART ADP ADJ,18
1897,PART ADP ADJ NOUN,31
1898,NOUN NOUN PUNCT PART,440
1899,PUNCT PART PUNCT ADV,12
1900,PART PUNCT ADV VERB,392
1901,ADJ NOUN PUNCT CCONJ,89
1902,NOUN PUNCT CCONJ PUNCT,106
1903,PUNCT CCONJ PUNCT PROPN,32
1904,CCONJ PUNCT PROPN PUNCT,26
1905,PROPN PUNCT PUNCT PUNCT,75
1906,PUNCT PUNCT PUNCT _,124
1907,DET NOUN NUM VERB,3
1908,NOUN NUM VERB NOUN,34
1909,NUM VERB NOUN NOUN,205
1910,NOUN PUNCT VERB PART,658
1911,PUNCT VERB PART VERB,188
1912,ADP NOUN PROPN NUM,15
1913,NOUN PROPN NUM NUM,52
1914,PROPN VERB VERB ADJ,62
1915,VERB ADJ NOUN NUM,30
1916,ADJ NOUN NUM VERB,3
1917,NOUN NUM VERB PART,29
1918,NUM VERB PART ADJ,42
1919,PROPN PUNCT PUNCT PRON,52
1920,PRON VERB VERB NOUN,734
1921,ADV PRON X NUM,3
1922,PRON X NUM NUM,4
1923,X NUM NUM PROPN,6
1924,NUM PROPN PROPN PROPN,8
1925,PROPN PROPN PROPN PROPN,133
1926,PROPN PROPN PUNCT NUM,40
1927,PROPN PUNCT NUM NUM,127
1928,PUNCT NUM NUM VERB,145
1929,VERB NOUN PART PROPN,329
1930,PUNCT PART NOUN CCONJ,35
1931,PART NOUN CCONJ DET,44
1932,NOUN CCONJ DET PART,13
1933,CCONJ DET PART NOUN,14
1934,DET PART NOUN VERB,29
1935,VERB NOUN NUM NOUN,161
1936,NOUN NUM NOUN PUNCT,244
1937,CCONJ NUM NUM PART,82
1938,NUM NUM PART NOUN,835
1939,NUM PART NOUN ADV,127
1940,PART NOUN ADV ADP,256
1941,ADP PRON PART VERB,109
1942,PRON PART VERB PUNCT,57
1943,SCONJ ADP NOUN PROPN,2
1944,ADP NOUN PROPN PART,71
1945,VERB VERB PRON NOUN,147
1946,VERB PRON NOUN NOUN,131
1947,PRON NOUN NOUN NOUN,40
1948,NOUN PUNCT PUNCT NUM,83
1949,PUNCT PUNCT NUM PROPN,16
1950,PUNCT NUM PROPN NOUN,53
1951,NUM PROPN NOUN PART,130
1952,NOUN PART VERB DET,217
1953,PART VERB DET ADV,11
1954,VERB DET ADV NOUN,16
1955,DET ADV NOUN PART,10
1956,ADV NOUN PART NOUN,301
1957,SCONJ NOUN NOUN VERB,86
1958,NOUN ADP DET NUM,109
1959,ADP DET NUM NOUN,381
1960,PART VERB NUM NUM,283
1961,VERB VERB VERB ADJ,212
1962,VERB VERB PRON PUNCT,433
1963,NUM NUM PART PART,105
1964,NUM PART PART PROPN,7
1965,PART PART PROPN NOUN,78
1966,PART PROPN NOUN DET,5
1967,PROPN NOUN DET NOUN,58
1968,NOUN DET NOUN VERB,128
1969,NUM NUM NOUN CCONJ,262
1970,NUM NOUN CCONJ NUM,103
1971,NOUN CCONJ NUM NUM,233
1972,CCONJ NUM NUM NOUN,275
1973,NUM NOUN PUNCT CCONJ,38
1974,NOUN PUNCT CCONJ NUM,48
1975,PUNCT CCONJ NUM NUM,38
1976,NUM NUM PART DET,6
1977,NUM PART DET NOUN,5
1978,PART DET NOUN NOUN,106
1979,ADV SCONJ ADP VERB,2
1980,SCONJ ADP VERB NOUN,5
1981,VERB NOUN ADV NUM,51
1982,NOUN ADV NUM PUNCT,53
1983,ADV NUM PUNCT _,74
1984,PUNCT ADV VERB NUM,356
1985,VERB NUM NOUN ADV,208
1986,PROPN VERB NOUN VERB,314
1987,VERB NOUN VERB PRON,317
1988,PART VERB VERB PRON,43
1989,VERB DET VERB PROPN,35
1990,DET VERB PROPN NOUN,46
1991,PROPN NOUN CCONJ PROPN,258
1992,CCONJ PROPN NOUN PART,202
1993,CCONJ PROPN PART VERB,35
1994,PROPN PART VERB DET,20
1995,PART VERB DET PROPN,6
1996,VERB DET PROPN NOUN,117
1997,DET PROPN NOUN NOUN,93
1998,PUNCT NOUN PART ADJ,90
1999,ADV ADP PRON ADV,59
2000,ADP PRON ADV ADV,64
2001,VERB DET NOUN CCONJ,152
2002,CCONJ NOUN PUNCT CCONJ,18
2003,PUNCT CCONJ VERB ADV,12
2004,CCONJ VERB ADV ADJ,4
2005,ADV ADJ NOUN PART,142
2006,VERB ADJ NOUN ADP,72
2007,CCONJ NOUN PART ADJ,108
2008,PRON VERB ADV ADV,74
2009,ADV VERB PART ADV,229
2010,VERB PRON NOUN PRON,5
2011,PRON NOUN PRON ADP,3
2012,NOUN PRON ADP NOUN,30
2013,NOUN PART VERB ADP,95
2014,PART VERB ADP PROPN,48
2015,PRON ADP NOUN VERB,314
2016,ADV PROPN ADP NUM,1
2017,PROPN ADP NUM NOUN,42
2018,ADP NUM NOUN PART,150
2019,NOUN VERB VERB DET,372
2020,VERB VERB DET ADV,51
2021,VERB DET ADV VERB,123
2022,DET ADV VERB NOUN,58
2023,NOUN NOUN PART DET,101
2024,NOUN PART DET NOUN,256
2025,PART DET NOUN PUNCT,424
2026,DET NOUN PUNCT PROPN,66
2027,PUNCT PROPN VERB NOUN,288
2028,NOUN NOUN NOUN NUM,218
2029,NOUN NOUN NUM PUNCT,175
2030,NOUN NUM PUNCT VERB,20
2031,NUM PUNCT VERB NUM,53
2032,ADP VERB NOUN VERB,402
2033,VERB ADV ADV NOUN,17
2034,ADV ADV NOUN ADV,51
2035,DET NUM NUM ADJ,66
2036,NUM ADJ NOUN PUNCT,659
2037,NOUN CCONJ NOUN DET,28
2038,CCONJ NOUN DET NOUN,29
2039,VERB NOUN VERB CCONJ,108
2040,VERB CCONJ NOUN PUNCT,129
2041,VERB PUNCT NUM NUM,194
2042,PUNCT NUM NUM CCONJ,10
2043,NUM CCONJ NUM NOUN,41
2044,CCONJ NUM NOUN PART,35
2045,ADV VERB PROPN ADV,125
2046,VERB PROPN ADV ADV,57
2047,ADP PROPN ADV NOUN,7
2048,PROPN ADV NOUN PART,10
2049,PART NOUN PUNCT CCONJ,237
2050,PUNCT CCONJ VERB VERB,67
2051,CCONJ VERB VERB PROPN,26
2052,NOUN PROPN VERB NOUN,331
2053,PUNCT PUNCT PRON ADV,193
2054,ADV VERB ADV NOUN,136
2055,VERB ADV NOUN PUNCT,133
2056,PUNCT PROPN ADP ADJ,14
2057,PROPN ADP ADJ NOUN,70
2058,PART PART NOUN _,37
2059,PUNCT ADV VERB PROPN,388
2060,ADV VERB PART PRON,242
2061,VERB PART PRON PUNCT,158
2062,PART PRON PUNCT _,151
2063,NOUN X VERB NOUN,71
2064,NOUN ADP PROPN PUNCT,190
2065,ADP PROPN PUNCT PROPN,381
2066,PROPN NOUN NOUN ADP,313
2067,NOUN ADP NOUN ADJ,33
2068,ADP NOUN ADJ NOUN,153
2069,NOUN PROPN PROPN ADP,192
2070,PROPN PROPN ADP NOUN,287
2071,VERB VERB PART PRON,67
2072,VERB PART PRON PART,284
2073,PART PRON PART NOUN,240
2074,PROPN NOUN PUNCT CCONJ,70
2075,NOUN PUNCT CCONJ PRON,43
2076,PUNCT CCONJ PRON PART,19
2077,PROPN NOUN PUNCT VERB,469
2078,VERB NOUN PART ADV,211
2079,VERB ADJ PART DET,8
2080,ADJ PART DET NUM,3
2081,DET NUM PUNCT ADV,5
2082,NUM PUNCT ADV ADP,35
2083,ADV ADP PRON PART,186
2084,PRON PART VERB PRON,6
2085,PART VERB PRON PUNCT,85
2086,VERB PRON PUNCT PUNCT,105
2087,PRON PUNCT PUNCT _,62
2088,NOUN PROPN NOUN ADP,158
2089,NOUN ADP NOUN PROPN,136
2090,PART NOUN PART X,41
2091,NOUN PART X VERB,118
2092,PART X VERB VERB,28
2093,VERB VERB PUNCT PRON,134
2094,VERB NUM NUM ADP,128
2095,NUM NUM ADP PRON,21
2096,NUM ADP PRON VERB,19
2097,ADV VERB NOUN ADJ,154
2098,ADV ADV ADP DET,58
2099,PART VERB DET NOUN,216
2100,PRON VERB VERB VERB,524
2101,NOUN VERB ADV PART,39
2102,VERB ADV PART CCONJ,1
2103,ADV PART CCONJ NOUN,1
2104,PART CCONJ NOUN ADP,1
2105,CCONJ NOUN ADP VERB,15
2106,NOUN ADP VERB VERB,97
2107,ADP VERB VERB PUNCT,66
2108,NOUN VERB NOUN ADP,220
2109,ADP PROPN VERB DET,43
2110,PROPN VERB DET ADJ,25
2111,NOUN VERB NUM PROPN,28
2112,VERB NUM PROPN NOUN,121
2113,CCONJ NOUN VERB _,21
2114,NOUN PROPN NOUN CCONJ,71
2115,NOUN CCONJ PROPN NUM,15
2116,CCONJ PROPN NUM PUNCT,4
2117,PROPN NUM PUNCT PROPN,22
2118,NUM PUNCT PROPN ADP,9
2119,PROPN ADP NOUN PROPN,83
2120,NOUN PROPN PART VERB,69
2121,PROPN PART VERB PART,228
2122,PART VERB PART NUM,208
2123,VERB ADV VERB PRON,244
2124,PUNCT DET NOUN NOUN,192
2125,PRON ADP PROPN NOUN,187
2126,PART ADV VERB DET,75
2127,NOUN PUNCT VERB ADV,291
2128,PUNCT VERB ADV PUNCT,15
2129,VERB ADV PUNCT PUNCT,16
2130,ADV PUNCT PUNCT _,24
2131,NOUN VERB NOUN ADJ,117
2132,NOUN NOUN VERB DET,311
2133,NOUN VERB DET NUM,260
2134,PRON ADP VERB PART,36
2135,ADP VERB PART PUNCT,48
2136,VERB ADV NOUN NOUN,101
2137,ADV NOUN NOUN PUNCT,218
2138,ADJ NOUN PUNCT ADV,685
2139,VERB VERB DET NUM,274
2140,PROPN PROPN PUNCT DET,30
2141,PROPN PUNCT DET VERB,2
2142,PUNCT DET VERB NOUN,23
2143,DET VERB NOUN ADJ,5
2144,NUM NOUN VERB NUM,173
2145,ADP NOUN ADV ADV,146
2146,ADV VERB PROPN ADJ,89
2147,PUNCT ADV VERB ADP,314
2148,PART NOUN PROPN VERB,137
2149,NUM NUM ADP NOUN,170
2150,NUM ADP NOUN NOUN,91
2151,NOUN PROPN NOUN PART,319
2152,ADV PUNCT NOUN PUNCT,54
2153,PUNCT NOUN PUNCT PART,246
2154,NOUN PUNCT PART PART,39
2155,PUNCT PART PART NOUN,29
2156,PART PART NOUN CCONJ,67
2157,PART NOUN CCONJ PRON,33
2158,ADV VERB ADP PRON,288
2159,VERB ADP PRON VERB,383
2160,PART PROPN NOUN CCONJ,77
2161,ADV VERB ADV PROPN,35
2162,VERB ADV PROPN PUNCT,12
2163,ADV PROPN PUNCT PRON,5
2164,PROPN PUNCT PRON VERB,117
2165,PUNCT PRON VERB ADP,150
2166,PRON VERB ADP VERB,61
2167,VERB ADP VERB NOUN,304
2168,NOUN NOUN PUNCT ADJ,306
2169,PART NOUN ADV NUM,51
2170,PROPN VERB CCONJ VERB,50
2171,VERB CCONJ VERB PROPN,60
2172,PROPN PROPN NOUN PUNCT,411
2173,PART PROPN NOUN _,42
2174,PROPN PART DET ADJ,22
2175,NUM NOUN VERB DET,101
2176,NOUN VERB DET ADJ,98
2177,PART VERB NOUN PART,375
2178,SCONJ PRON NOUN VERB,8
2179,NUM NUM X VERB,29
2180,X VERB NOUN PART,67
2181,NOUN VERB DET ADP,26
2182,VERB DET ADP PROPN,41
2183,DET ADP PROPN PART,15
2184,PROPN PART NOUN CCONJ,201
2185,PART NOUN CCONJ ADV,54
2186,NOUN CCONJ ADV VERB,173
2187,CCONJ ADV VERB PRON,16
2188,PUNCT PRON VERB NUM,77
2189,VERB NUM NUM PART,496
2190,NUM PART PROPN PUNCT,31
2191,PART PROPN PUNCT PROPN,186
2192,PRON NOUN NOUN ADV,44
2193,NOUN ADV ADP VERB,182
2194,ADV ADP VERB ADJ,20
2195,ADP VERB ADJ PROPN,2
2196,VERB ADJ PROPN VERB,15
2197,ADJ PROPN VERB VERB,5
2198,PRON VERB PRON PUNCT,136
2199,PRON PUNCT VERB NOUN,24
2200,PROPN PROPN VERB VERB,196
2201,PROPN VERB VERB PROPN,157
2202,VERB VERB PROPN PROPN,146
2203,NOUN PUNCT PROPN PROPN,686
2204,PROPN PUNCT DET NUM,25
2205,NUM NOUN PART PART,122
2206,NOUN PART PART NUM,126
2207,PART PART NUM NUM,124
2208,ADV VERB VERB CCONJ,114
2209,VERB VERB CCONJ VERB,277
2210,VERB CCONJ VERB ADJ,43
2211,CCONJ VERB ADJ NOUN,121
2212,ADV PRON VERB VERB,303
2213,VERB PART VERB PROPN,173
2214,PART VERB PROPN PROPN,29
2215,PROPN NOUN VERB DET,153
2216,ADV X VERB PUNCT,196
2217,PART PUNCT PROPN ADJ,24
2218,ADJ NOUN PART PROPN,76
2219,ADP NOUN PROPN NOUN,162
2220,PART PROPN PROPN VERB,110
2221,PROPN VERB PUNCT DET,43
2222,VERB PUNCT DET NUM,130
2223,DET NUM NOUN ADJ,14
2224,NUM NOUN ADJ NOUN,107
2225,NOUN ADJ NOUN PART,321
2226,X VERB VERB ADP,15
2227,ADP NOUN PART ADJ,134
2228,PART ADP PROPN PUNCT,13
2229,PUNCT PROPN PUNCT PART,273
2230,PROPN PUNCT PART VERB,67
2231,PUNCT PART VERB PUNCT,66
2232,VERB DET VERB CCONJ,15
2233,DET VERB CCONJ VERB,20
2234,PUNCT VERB NOUN CCONJ,209
2235,PROPN PUNCT ADV NOUN,40
2236,PUNCT ADV NOUN PART,113
2237,ADV NOUN PART VERB,71
2238,NOUN PART VERB ADV,179
2239,PART VERB ADV PART,9
2240,VERB ADV PART NOUN,38
2241,ADV PART NOUN PUNCT,40
2242,PRON ADV VERB ADP,363
2243,CCONJ DET VERB VERB,9
2244,DET VERB VERB PART,44
2245,CCONJ VERB VERB NOUN,108
2246,PART PRON PART VERB,9
2247,PRON PART VERB PART,238
2248,ADV ADJ PART NOUN,403
2249,NOUN NOUN PART ADV,339
2250,VERB ADV VERB ADJ,174
2251,ADP NOUN CCONJ PROPN,62
2252,PROPN PART PUNCT PUNCT,15
2253,PART PUNCT PUNCT PUNCT,23
2254,PUNCT PUNCT PUNCT PUNCT,45
2255,PUNCT PUNCT PUNCT PROPN,104
2256,PUNCT PUNCT PROPN CCONJ,25
2257,PUNCT PROPN CCONJ PROPN,516
2258,CCONJ PROPN PUNCT _,219
2259,PUNCT PROPN VERB PART,172
2260,NOUN ADV ADV PROPN,10
2261,ADV ADV PROPN PUNCT,9
2262,ADV PROPN PUNCT _,43
2263,PRON NUM NOUN PART,11
2264,PART VERB PART DET,107
2265,PART DET DET ADJ,5
2266,DET DET ADJ PART,11
2267,ADJ PART NOUN VERB,392
2268,PART NOUN VERB DET,173
2269,PART NOUN VERB PRON,331
2270,NOUN VERB NOUN _,357
2271,VERB ADV NUM ADJ,43
2272,ADV NUM ADJ PART,20
2273,NUM ADJ PART NUM,6
2274,PUNCT PROPN NOUN PRON,11
2275,PROPN NOUN PRON VERB,16
2276,NOUN PRON VERB PUNCT,52
2277,PRON VERB PUNCT PRON,62
2278,VERB PUNCT PRON PROPN,5
2279,PUNCT PRON PROPN PUNCT,13
2280,PRON PROPN PUNCT _,10
2281,ADV ADV ADP PRON,75
2282,ADV ADP PRON NOUN,66
2283,PART VERB DET VERB,29
2284,NOUN PART NOUN X,82
2285,NOUN NOUN PUNCT CCONJ,317
2286,CCONJ VERB PROPN VERB,22
2287,VERB PROPN VERB NOUN,430
2288,PRON NUM NOUN VERB,18
2289,ADV ADV NOUN NOUN,100
2290,NOUN PART VERB _,57
2291,PART VERB _ _,85
2292,NUM VERB PROPN ADP,7
2293,VERB PROPN ADP PROPN,143
2294,PROPN ADP PROPN NOUN,392
2295,ADP PROPN NOUN PUNCT,273
2296,NUM NOUN PUNCT VERB,405
2297,ADV PUNCT PRON ADV,47
2298,PUNCT PRON ADV ADP,117
2299,PRON ADV ADP PRON,91
2300,PRON VERB PART PUNCT,237
2301,VERB PART PUNCT ADV,287
2302,PART PUNCT ADV ADV,156
2303,PUNCT VERB VERB PUNCT,250
2304,PUNCT NOUN PROPN ADP,32
2305,PROPN PROPN VERB NUM,104
2306,PROPN VERB NUM NUM,370
2307,NUM ADJ NOUN NOUN,375
2308,NOUN ADP PROPN NOUN,949
2309,NOUN PART PUNCT NUM,118
2310,PART PUNCT NUM NOUN,63
2311,PUNCT PUNCT PROPN PRON,4
2312,PUNCT PROPN PRON NOUN,9
2313,PROPN PRON NOUN PRON,1
2314,PRON NOUN PRON VERB,6
2315,VERB PRON VERB CCONJ,27
2316,PRON VERB CCONJ VERB,60
2317,VERB CCONJ VERB DET,58
2318,CCONJ VERB DET DET,7
2319,NOUN VERB ADP VERB,246
2320,PRON VERB DET ADV,24
2321,VERB DET ADV ADJ,44
2322,DET ADV ADJ NOUN,22
2323,ADP DET NUM NUM,200
2324,PART DET NOUN CCONJ,20
2325,CCONJ NOUN PART PART,110
2326,ADV ADP VERB VERB,86
2327,ADP VERB VERB PRON,19
2328,PRON PART NOUN ADP,151
2329,NOUN ADP PRON PART,200
2330,ADP VERB PART NUM,46
2331,PART NUM NUM ADJ,203
2332,VERB VERB PART DET,73
2333,NOUN VERB VERB CCONJ,112
2334,VERB VERB CCONJ ADP,10
2335,VERB CCONJ ADP VERB,5
2336,CCONJ ADP VERB ADV,1
2337,ADP VERB ADV VERB,71
2338,VERB ADV VERB ADV,216
2339,PROPN NUM PUNCT _,27
2340,PUNCT NOUN PROPN PART,37
2341,PROPN VERB ADJ PART,39
2342,VERB ADJ PART PROPN,34
2343,ADJ PART PROPN NOUN,102
2344,ADP PROPN NOUN PROPN,313
2345,VERB PUNCT PUNCT PUNCT,98
2346,NOUN PROPN VERB ADV,58
2347,PROPN VERB ADV VERB,285
2348,NOUN PUNCT ADP PROPN,502
2349,PUNCT ADP PROPN NOUN,369
2350,ADP PROPN NOUN ADJ,34
2351,PROPN NOUN ADJ NOUN,293
2352,ADJ NOUN PART NUM,79
2353,PART NOUN PART PART,79
2354,NOUN PUNCT ADP X,5
2355,PUNCT ADP X ADP,1
2356,ADP X ADP PRON,1
2357,X ADP PRON VERB,1
2358,PUNCT ADJ PROPN PUNCT,50
2359,ADJ PROPN PUNCT ADP,8
2360,PUNCT ADP PROPN PART,125
2361,PUNCT PROPN NOUN PART,271
2362,PRON ADV ADP DET,60
2363,PUNCT VERB VERB VERB,258
2364,VERB VERB ADV ADJ,68
2365,PROPN NOUN ADV ADV,463
2366,VERB VERB NOUN CCONJ,501
2367,PROPN CCONJ ADV PROPN,5
2368,CCONJ ADV PROPN PUNCT,5
2369,ADV PROPN PUNCT NOUN,24
2370,NOUN NUM NUM ADP,72
2371,NUM ADP NOUN VERB,77
2372,PROPN NOUN VERB NUM,279
2373,PROPN NOUN X PUNCT,7
2374,NOUN X PUNCT NOUN,6
2375,X PUNCT NOUN PUNCT,17
2376,PUNCT NOUN PUNCT PROPN,410
2377,VERB PART NOUN _,178
2378,NOUN PUNCT NUM NUM,537
2379,PUNCT NUM NUM ADV,46
2380,NUM NUM ADV ADP,37
2381,NUM ADV ADP NUM,3
2382,ADV ADP NUM NOUN,104
2383,ADP NUM NOUN NUM,37
2384,NOUN NUM NUM VERB,212
2385,NUM NUM VERB PUNCT,222
2386,NUM VERB PUNCT _,226
2387,ADP NOUN DET NOUN,82
2388,NOUN DET NOUN PUNCT,126
2389,VERB NOUN VERB PROPN,323
2390,ADV VERB PUNCT DET,130
2391,VERB NOUN NOUN ADV,713
2392,VERB NUM ADJ VERB,3
2393,NUM ADJ VERB PART,8
2394,ADJ VERB PART NOUN,48
2395,PROPN NOUN ADV X,42
2396,NOUN ADV X NUM,13
2397,ADV X NUM NOUN,9
2398,X NUM NOUN NOUN,9
2399,PUNCT NUM NUM PROPN,97
2400,NUM PROPN NOUN _,2
2401,VERB PRON DET NUM,14
2402,PRON DET NUM PUNCT,1
2403,DET NUM PUNCT PRON,4
2404,ADV NOUN PROPN NUM,4
2405,NOUN PROPN NUM PROPN,20
2406,PROPN NUM PROPN NOUN,15
2407,NUM PROPN NOUN NOUN,208
2408,NOUN PART PROPN VERB,144
2409,PROPN VERB PART PRON,52
2410,VERB PART PRON VERB,125
2411,PART PRON VERB NOUN,38
2412,NUM NOUN VERB PRON,159
2413,NOUN PUNCT PROPN ADJ,89
2414,PROPN PROPN PROPN ADV,60
2415,PROPN PROPN ADV VERB,342
2416,ADV VERB PROPN ADP,106
2417,VERB PROPN ADP NUM,15
2418,NOUN PART VERB PROPN,240
2419,VERB PUNCT PRON ADP,103
2420,PROPN VERB NOUN ADV,118
2421,PUNCT PRON VERB PRON,205
2422,ADP PRON PART PUNCT,82
2423,PRON PART PUNCT _,210
2424,NUM NOUN VERB ADJ,110
2425,NOUN PUNCT NUM VERB,38
2426,PUNCT NUM VERB VERB,10
2427,NUM VERB VERB PUNCT,51
2428,VERB VERB PUNCT NUM,54
2429,VERB PUNCT NUM ADV,5
2430,PUNCT NUM ADV ADV,5
2431,ADV VERB PUNCT PART,71
2432,VERB PUNCT PART PUNCT,35
2433,PART PUNCT ADV NOUN,47
2434,PUNCT ADV NOUN NUM,29
2435,ADV NOUN NUM VERB,5
2436,NOUN NUM VERB ADP,7
2437,NUM VERB ADP NOUN,53
2438,ADP NOUN NUM ADV,9
2439,NOUN NUM ADV VERB,33
2440,NUM ADV VERB PUNCT,123
2441,ADV PROPN PROPN ADP,13
2442,PROPN ADP PRON PART,82
2443,PROPN PROPN NOUN ADP,114
2444,ADP PROPN PUNCT NOUN,121
2445,PROPN PUNCT NOUN CCONJ,120
2446,CCONJ NOUN PUNCT PART,31
2447,NOUN PUNCT PART ADV,21
2448,PUNCT PART ADV VERB,26
2449,VERB ADJ VERB NOUN,31
2450,ADJ VERB NOUN PART,22
2451,VERB NOUN PART ADJ,536
2452,ADV PRON VERB NUM,29
2453,PART NUM NOUN PART,125
2454,PUNCT PART NOUN VERB,188
2455,NOUN VERB ADP NUM,92
2456,VERB ADP NUM NOUN,67
2457,PROPN PUNCT DET NOUN,84
2458,ADV VERB PUNCT PUNCT,559
2459,VERB PUNCT PUNCT NOUN,316
2460,PUNCT PROPN NOUN ADV,336
2461,PUNCT VERB PROPN VERB,143
2462,DET NOUN PUNCT NOUN,198
2463,ADP ADP PROPN PART,23
2464,NOUN VERB ADP ADJ,114
2465,ADP ADJ NOUN ADV,88
2466,VERB NUM NUM NUM,208
2467,NUM NUM NUM NOUN,213
2468,PRON VERB NOUN ADV,186
2469,VERB NOUN ADV ADP,120
2470,VERB PUNCT PUNCT ADV,189
2471,PUNCT ADV VERB DET,198
2472,VERB DET NOUN ADV,367
2473,NOUN ADV VERB _,123
2474,ADV VERB _ _,229
2475,PROPN VERB PART NUM,214
2476,ADV X VERB ADV,25
2477,X VERB ADV PART,3
2478,VERB ADV PART PUNCT,33
2479,ADV PART PUNCT _,81
2480,ADV X NOUN PART,29
2481,X NOUN PART NUM,5
2482,NOUN PUNCT ADP VERB,268
2483,PUNCT ADP VERB PUNCT,25
2484,ADP VERB PUNCT PROPN,17
2485,NOUN PUNCT PART VERB,250
2486,PUNCT PART VERB NOUN,110
2487,ADP NOUN VERB NUM,207
2488,ADV PROPN VERB PART,53
2489,PUNCT ADJ NOUN PROPN,63
2490,ADJ NOUN PROPN VERB,106
2491,ADV PROPN PART PROPN,29
2492,PART PROPN NOUN ADV,203
2493,NOUN VERB PART ADP,113
2494,VERB PART ADP PART,1
2495,PART ADP PART NOUN,1
2496,ADP PART NOUN PART,2
2497,PROPN VERB PROPN PUNCT,177
2498,VERB NUM PUNCT NUM,246
2499,NUM PUNCT NUM NUM,315
2500,NUM NUM ADV VERB,436
2501,NUM ADV VERB NOUN,168
2502,PUNCT ADP NOUN PUNCT,125
2503,ADP NOUN PUNCT NOUN,368
2504,CCONJ ADP NUM NUM,9
2505,NUM NUM PART ADJ,92
2506,NUM PART ADJ NOUN,134
2507,NUM ADJ NOUN ADV,105
2508,ADP PROPN VERB PUNCT,551
2509,NOUN PART PUNCT PRON,284
2510,PART PUNCT PRON VERB,211
2511,PUNCT PRON VERB PROPN,165
2512,PRON VERB PROPN NOUN,288
2513,CCONJ PROPN NOUN ADP,38
2514,PART PROPN VERB NOUN,90
2515,PUNCT NOUN NUM PART,6
2516,NOUN NUM PART NOUN,77
2517,ADV PUNCT PART PUNCT,2
2518,PUNCT PART PUNCT NOUN,28
2519,PROPN ADJ NOUN PROPN,163
2520,ADJ NOUN PROPN PUNCT,255
2521,PRON VERB VERB ADP,131
2522,VERB VERB ADP PRON,104
2523,VERB ADP PRON ADV,59
2524,VERB ADJ NOUN PROPN,103
2525,ADV PROPN PROPN NOUN,34
2526,PUNCT NUM NUM NOUN,506
2527,NUM NOUN PUNCT NUM,120
2528,NOUN ADV VERB CCONJ,148
2529,ADV VERB CCONJ NOUN,94
2530,PROPN PART NOUN ADJ,37
2531,PART NOUN ADJ NUM,2
2532,NOUN ADJ NUM NOUN,7
2533,ADJ NUM NOUN PUNCT,55
2534,PROPN ADV VERB PRON,83
2535,ADJ NOUN PART ADV,77
2536,PART ADV VERB ADV,87
2537,VERB ADV NUM VERB,37
2538,ADV NUM VERB PART,20
2539,NUM VERB PART NOUN,414
2540,PROPN PUNCT VERB PART,205
2541,PUNCT VERB PART ADJ,72
2542,PART ADJ NOUN PROPN,84
2543,PUNCT NOUN VERB ADP,174
2544,ADP NOUN PART ADP,85
2545,PART ADP PROPN NOUN,87
2546,NOUN NOUN PROPN ADP,139
2547,PUNCT VERB PRON NOUN,68
2548,VERB PRON NOUN VERB,136
2549,PRON NOUN VERB PUNCT,129
2550,VERB PROPN VERB ADJ,52
2551,NUM NOUN SCONJ VERB,7
2552,NOUN SCONJ VERB ADV,19
2553,PART NOUN PUNCT NUM,155
2554,ADV VERB ADP DET,177
2555,NOUN ADV ADP ADP,21
2556,ADV ADP ADP NOUN,40
2557,ADP NOUN VERB CCONJ,75
2558,VERB CCONJ VERB PUNCT,226
2559,CCONJ VERB PUNCT _,242
2560,ADV ADP ADP PROPN,25
2561,ADP ADP PROPN NOUN,68
2562,DET NOUN PUNCT DET,44
2563,PUNCT DET NOUN PART,94
2564,DET NOUN PART ADJ,101
2565,PROPN VERB PRON PUNCT,48
2566,PUNCT PROPN PUNCT X,61
2567,PROPN PUNCT X NUM,45
2568,PUNCT X NUM PUNCT,42
2569,X NUM PUNCT _,40
2570,NOUN NOUN ADV PUNCT,58
2571,NOUN ADV PUNCT DET,3
2572,ADV PUNCT DET NUM,14
2573,PUNCT DET NUM PUNCT,5
2574,VERB PRON PART PROPN,72
2575,PRON PART PROPN PUNCT,27
2576,ADP DET NUM VERB,34
2577,DET NUM VERB ADJ,6
2578,ADV VERB NUM VERB,90
2579,VERB NUM VERB VERB,44
