,ngram,count
8505,NUM PUNCT NOUN NOUN NOUN,38
8506,VERB PART NOUN PUNCT NUM,44
8507,NUM PUNCT NOUN PUNCT _,39
8508,SCONJ VERB NOUN NOUN NOUN,9
8509,PUNCT NOUN NOUN ADV ADV,107
8510,PART NOUN VERB PROPN PROPN,23
8511,PART PROPN NOUN NOUN PART,68
8512,ADP NOUN ADP NOUN VERB,60
8513,ADP NOUN VERB PUNCT PROPN,56
8514,NOUN VERB PUNCT PROPN VERB,98
8515,VERB PUNCT PROPN VERB NUM,18
8516,PUNCT PROPN VERB NUM ADJ,5
8517,PROPN VERB NUM ADJ NOUN,23
8518,VERB NUM ADJ NOUN PART,28
8519,NOUN VERB VERB PROPN PROPN,36
8520,PRON ADP NUM NUM NOUN,41
8521,PROPN PUNCT PUNCT PRON ADV,8
8522,VERB PROPN NOUN ADP ADJ,4
8523,PROPN NOUN ADP ADJ NOUN,23
8524,ADP PROPN PART NOUN ADV,77
8525,PART NOUN ADV VERB NUM,138
8526,PRON ADV NUM PART NOUN,2
8527,ADV NUM PART NOUN VERB,42
8528,NUM PART NOUN VERB NUM,14
8529,ADJ PART NOUN PUNCT NOUN,58
8530,PART NOUN PUNCT NOUN NUM,23
8531,NOUN PUNCT NOUN NUM VERB,8
8532,PUNCT NOUN NUM VERB NOUN,5
8533,NOUN NUM VERB NOUN PUNCT,14
8534,PART PROPN PROPN NOUN VERB,32
8535,VERB ADV VERB VERB ADP,14
8536,PRON PART NUM NOUN PUNCT,19
8537,PART NUM NOUN PUNCT ADV,29
8538,ADV VERB VERB NOUN ADJ,35
8539,VERB VERB NOUN ADJ PART,8
8540,ADJ PART NOUN PUNCT CCONJ,10
8541,NOUN PUNCT CCONJ VERB NOUN,103
8542,PUNCT CCONJ VERB NOUN NOUN,59
8543,PART NOUN NOUN PUNCT CCONJ,61
8544,NOUN NOUN PUNCT CCONJ NOUN,76
8545,NOUN PUNCT CCONJ NOUN VERB,37
8546,PUNCT CCONJ NOUN VERB NOUN,12
8547,PART PUNCT PRON VERB PRON,19
8548,PUNCT PRON VERB PRON DET,3
8549,PRON VERB PRON DET NOUN,8
8550,VERB PRON DET NOUN NOUN,1
8551,PRON DET NOUN NOUN CCONJ,1
8552,DET NOUN NOUN CCONJ VERB,7
8553,NOUN NOUN CCONJ VERB PART,44
8554,SCONJ VERB ADJ NOUN ADV,7
8555,ADJ NOUN ADV ADV NUM,5
8556,NOUN ADV ADV NUM PUNCT,8
8557,ADV ADV NUM PUNCT NUM,4
8558,ADV NUM PUNCT NUM NOUN,8
8559,NUM PUNCT NUM NOUN PART,10
8560,PUNCT NUM NOUN PART ADJ,3
8561,PART ADJ NOUN PUNCT ADV,190
8562,ADJ NOUN PUNCT ADV ADV,97
8563,PART NOUN NOUN VERB VERB,229
8564,VERB VERB DET NOUN VERB,152
8565,PRON ADV VERB X NOUN,29
8566,ADV VERB X NOUN VERB,64
8567,VERB X NOUN VERB NOUN,33
8568,X NOUN VERB NOUN PUNCT,70
8569,ADV PART VERB NOUN PART,6
8570,PART VERB NOUN PART PUNCT,34
8571,ADP ADJ NOUN VERB VERB,56
8572,ADV ADV NUM NOUN ADV,9
8573,ADV NUM NOUN ADV VERB,84
8574,SCONJ VERB PRON ADV VERB,6
8575,ADV VERB VERB PUNCT PUNCT,103
8576,VERB VERB PUNCT PUNCT PRON,45
8577,VERB PUNCT PUNCT PRON VERB,150
8578,PUNCT PUNCT PRON VERB PRON,37
8579,PRON DET NOUN PUNCT PUNCT,2
8580,DET NOUN PUNCT PUNCT _,61
8581,PRON VERB VERB NUM PUNCT,4
8582,VERB VERB NUM PUNCT _,50
8583,ADV VERB PRON PART PROPN,18
8584,VERB PRON PART PROPN NOUN,42
8585,PRON PART PROPN NOUN PUNCT,34
8586,PART PROPN NOUN PUNCT VERB,38
8587,PUNCT NOUN PUNCT DET NOUN,31
8588,PUNCT DET NOUN VERB PROPN,19
8589,DET NOUN VERB PROPN NOUN,62
8590,PROPN PUNCT PROPN VERB PART,29
8591,PART NOUN PUNCT VERB ADP,71
8592,NOUN PUNCT VERB ADP PROPN,75
8593,PUNCT VERB ADP PROPN VERB,15
8594,VERB PART VERB PART NOUN,361
8595,PART VERB PART NOUN NUM,7
8596,VERB PART NOUN NUM NUM,43
8597,ADP NOUN PUNCT NOUN NOUN,79
8598,CCONJ NOUN VERB PART PUNCT,38
8599,NUM NOUN NOUN NOUN NOUN,125
8600,ADP NOUN PART VERB ADJ,44
8601,VERB NOUN PUNCT NOUN ADV,119
8602,PUNCT NOUN NOUN PART ADJ,43
8603,NOUN NOUN PART ADJ PART,15
8604,NOUN PART ADJ PART DET,2
8605,PART ADJ PART DET NUM,1
8606,ADJ PART DET NUM NUM,1
8607,PART DET NUM NUM PROPN,3
8608,DET NUM NUM PROPN VERB,6
8609,NUM NUM PROPN VERB PROPN,8
8610,NUM PROPN VERB PROPN PUNCT,4
8611,PROPN VERB PROPN PUNCT PROPN,22
8612,PUNCT PROPN PUNCT PROPN X,6
8613,PROPN PUNCT PROPN X PUNCT,5
8614,PUNCT PROPN X PUNCT _,8
8615,PROPN X PUNCT _ _,17
8616,PUNCT X X PROPN PUNCT,1
8617,X X PROPN PUNCT VERB,1
8618,X PROPN PUNCT VERB VERB,1
8619,PROPN NOUN VERB NOUN ADP,18
8620,ADP ADJ NUM NUM VERB,3
8621,ADJ NUM NUM VERB DET,1
8622,NUM VERB DET NOUN PART,12
8623,NOUN VERB DET NOUN DET,1
8624,DET NOUN DET NOUN PUNCT,5
8625,PRON VERB PUNCT PUNCT PRON,72
8626,VERB PUNCT PUNCT PRON PRON,5
8627,PUNCT PUNCT PRON PRON ADV,2
8628,PUNCT PRON PRON ADV VERB,8
8629,PRON PRON ADV VERB PUNCT,15
8630,PROPN PUNCT NOUN NOUN ADV,85
8631,NOUN NOUN ADV NOUN _,4
8632,NOUN ADV NOUN _ _,5
8633,ADV VERB PUNCT NUM NUM,40
8634,PUNCT NUM NUM NOUN PROPN,5
8635,NUM NUM NOUN PROPN PROPN,26
8636,NUM NOUN PROPN PROPN VERB,10
8637,NOUN PROPN PROPN VERB ADP,16
8638,PROPN PROPN VERB ADP PROPN,16
8639,PROPN VERB ADP PROPN PUNCT,12
8640,VERB ADP PROPN PUNCT ADV,7
8641,ADP PROPN PUNCT ADV ADP,3
8642,PROPN PUNCT ADV ADP NOUN,31
8643,SCONJ ADJ NOUN VERB NOUN,4
8644,PROPN NOUN ADV ADV ADV,47
8645,PROPN VERB ADV DET NOUN,4
8646,VERB ADV DET NOUN VERB,8
8647,ADV DET NOUN VERB VERB,33
8648,PROPN NOUN PART NOUN PROPN,59
8649,NOUN PART NOUN PROPN NUM,7
8650,PART NOUN PROPN NUM PUNCT,3
8651,NOUN PROPN NUM PUNCT _,5
8652,NOUN PUNCT PROPN NOUN ADJ,28
8653,PROPN NOUN ADJ NOUN NOUN,84
8654,ADJ NOUN NOUN NOUN ADJ,15
8655,ADV VERB ADP VERB NUM,11
8656,VERB ADP VERB NUM NUM,13
8657,NUM NUM NOUN CCONJ NOUN,133
8658,NUM NOUN CCONJ NOUN NOUN,108
8659,ADP VERB ADV VERB NUM,1
8660,VERB ADV VERB NUM NOUN,63
8661,NOUN PUNCT ADP VERB ADV,11
8662,PUNCT ADP VERB ADV VERB,17
8663,ADP VERB ADV VERB NOUN,20
8664,PUNCT VERB NOUN PROPN NOUN,23
8665,VERB NOUN PROPN NOUN NOUN,77
8666,NOUN PROPN NOUN NOUN ADJ,10
8667,VERB VERB VERB PART _,5
8668,VERB VERB PART _ _,13
8669,PROPN PROPN ADV VERB PUNCT,68
8670,PROPN ADV VERB PUNCT PUNCT,19
8671,ADV VERB PUNCT PUNCT PROPN,55
8672,VERB PUNCT PUNCT PROPN NUM,3
8673,PUNCT PUNCT PROPN NUM NUM,4
8674,PUNCT PROPN NUM NUM VERB,6
8675,PROPN NUM NUM VERB NOUN,15
8676,ADP PUNCT ADV PART PUNCT,1
8677,PUNCT ADV PART PUNCT _,5
8678,NUM PROPN NOUN VERB PUNCT,44
8679,PROPN NOUN VERB PUNCT NUM,11
8680,VERB PUNCT NUM NOUN ADP,13
8681,PUNCT NUM NOUN ADP NOUN,23
8682,NOUN ADP NOUN PART PUNCT,68
8683,VERB VERB PUNCT VERB VERB,67
8684,VERB PUNCT VERB VERB DET,19
8685,PUNCT VERB VERB DET VERB,9
8686,VERB VERB DET VERB VERB,13
8687,VERB DET VERB VERB PART,18
8688,DET VERB VERB PART NOUN,34
8689,VERB PUNCT VERB PUNCT PART,21
8690,PUNCT VERB PUNCT PART PUNCT,6
8691,VERB PUNCT PART PUNCT _,16
8692,NUM NUM VERB VERB NOUN,78
8693,NUM VERB VERB NOUN PUNCT,25
8694,NOUN PUNCT VERB PUNCT PART,19
8695,PUNCT VERB PUNCT PART NOUN,48
8696,PART NOUN X NOUN NOUN,8
8697,NOUN X NOUN NOUN NOUN,13
8698,X NOUN NOUN NOUN NOUN,15
8699,CCONJ NOUN PART NOUN NUM,4
8700,NUM NUM PUNCT VERB NOUN,67
8701,NUM PUNCT VERB NOUN _,2
8702,ADV PROPN ADV VERB VERB,38
8703,PROPN ADV VERB VERB ADV,22
8704,VERB PUNCT PROPN PUNCT NOUN,42
8705,ADV NOUN CCONJ NOUN ADV,29
8706,NOUN CCONJ NOUN ADV ADV,128
8707,CCONJ NOUN ADV ADV ADV,12
8708,PUNCT VERB NOUN NOUN CCONJ,76
8709,CCONJ NOUN NOUN PART PART,37
8710,PROPN ADV ADP PUNCT NOUN,2
8711,ADV ADP PUNCT NOUN NOUN,20
8712,ADP PUNCT NOUN NOUN NOUN,36
8713,NOUN PUNCT PART NOUN ADP,14
8714,PUNCT PART NOUN ADP NOUN,19
8715,PART NOUN ADP NOUN NOUN,145
8716,NOUN PUNCT NOUN PROPN CCONJ,11
8717,PUNCT NOUN PROPN CCONJ PROPN,8
8718,NOUN PROPN CCONJ PROPN NOUN,57
8719,VERB NOUN NOUN PUNCT X,10
8720,NOUN NOUN PUNCT X PRON,4
8721,NOUN PUNCT X PRON VERB,10
8722,PUNCT X PRON VERB ADJ,1
8723,X PRON VERB ADJ DET,1
8724,PRON VERB ADJ DET ADJ,1
8725,VERB ADJ DET ADJ NOUN,2
8726,ADJ DET ADJ NOUN PUNCT,2
8727,PUNCT PROPN PUNCT VERB PUNCT,92
8728,PUNCT VERB PUNCT VERB _,20
8729,VERB PUNCT VERB _ _,35
8730,PUNCT VERB NOUN PART ADJ,46
8731,NUM NOUN CCONJ NOUN ADV,36
8732,VERB NOUN VERB VERB PART,161
8733,VERB VERB NOUN VERB PRON,41
8734,VERB PROPN VERB PART PART,5
8735,PROPN VERB PART PART PUNCT,2
8736,PART PUNCT PRON ADV ADV,36
8737,ADP PROPN PROPN PUNCT _,21
8738,PRON ADP NOUN ADV VERB,45
8739,ADP NOUN ADV VERB ADV,26
8740,ADV VERB PART VERB PRON,57
8741,VERB PART VERB PRON PRON,4
8742,PART VERB PRON PRON ADP,1
8743,VERB PRON PRON ADP PROPN,3
8744,PRON PRON ADP PROPN NOUN,3
8745,PRON ADP PROPN NOUN VERB,46
8746,NOUN PUNCT NOUN VERB ADV,68
8747,PUNCT NOUN VERB ADV ADV,8
8748,VERB ADV ADV VERB ADJ,9
8749,ADV ADV VERB ADJ NOUN,316
8750,DET NOUN VERB PROPN CCONJ,7
8751,NOUN VERB PROPN CCONJ NOUN,17
8752,VERB PROPN CCONJ NOUN PUNCT,23
8753,PROPN CCONJ NOUN PUNCT ADV,3
8754,PUNCT ADV DET NOUN CCONJ,4
8755,ADV DET NOUN CCONJ NOUN,10
8756,DET NOUN CCONJ NOUN NOUN,70
8757,ADV ADV ADV VERB PROPN,53
8758,ADV VERB PROPN PUNCT PUNCT,19
8759,ADV VERB VERB ADV ADP,14
8760,VERB VERB ADV ADP NOUN,23
8761,VERB ADV ADP NOUN VERB,69
8762,PUNCT ADJ PROPN PUNCT PROPN,4
8763,ADJ PROPN PUNCT PROPN PART,3
8764,PROPN PROPN VERB ADV VERB,25
8765,PROPN VERB ADV VERB NOUN,66
8766,VERB ADV VERB NOUN CCONJ,48
8767,SCONJ PROPN NOUN PART ADJ,2
8768,NOUN PART ADJ NOUN CCONJ,89
8769,PART ADJ NOUN CCONJ PRON,4
8770,ADJ NOUN CCONJ PRON NOUN,4
8771,NOUN CCONJ PRON NOUN ADV,8
8772,CCONJ PRON NOUN ADV DET,1
8773,PRON NOUN ADV DET NOUN,5
8774,NOUN ADV DET NOUN PUNCT,16
8775,NOUN ADV VERB NUM ADP,7
8776,ADV VERB NUM ADP PROPN,12
8777,VERB NUM ADP PROPN NOUN,8
8778,NUM ADP PROPN NOUN VERB,25
8779,CCONJ NOUN PUNCT ADV PUNCT,2
8780,NOUN PUNCT ADV PUNCT PROPN,22
8781,PUNCT ADV PUNCT PROPN NOUN,9
8782,ADV PUNCT PROPN NOUN PART,4
8783,PART NOUN NOUN ADV ADV,199
8784,VERB PUNCT ADV NUM ADV,2
8785,PUNCT ADV NUM ADV VERB,4
8786,ADV NUM ADV VERB NOUN,6
8787,NUM ADV VERB NOUN PART,50
8788,NOUN PART PROPN NOUN ADV,68
8789,PART PROPN NOUN ADV ADV,34
8790,PROPN NOUN ADV ADV DET,1
8791,NOUN ADV ADV DET PUNCT,1
8792,ADV ADV DET PUNCT PROPN,1
8793,ADV DET PUNCT PROPN NOUN,2
8794,DET PUNCT PROPN NOUN NOUN,1
8795,NOUN PROPN VERB ADV NOUN,5
8796,PROPN VERB ADV NOUN VERB,8
8797,VERB ADV NOUN VERB PART,14
8798,ADV NOUN VERB PART NOUN,69
8799,NOUN VERB NUM NUM PART,105
8800,NUM NUM PART PUNCT PROPN,38
8801,NUM PART PUNCT PROPN ADV,7
8802,PART PUNCT PROPN ADV NOUN,4
8803,PUNCT PROPN ADV NOUN PART,2
8804,PROPN ADV NOUN PART ADV,1
8805,ADV NOUN PART ADV VERB,34
8806,PUNCT PROPN ADJ NOUN VERB,34
8807,PROPN ADJ NOUN VERB X,1
8808,ADJ NOUN VERB X NOUN,4
8809,NOUN VERB X NOUN NOUN,20
8810,VERB X NOUN NOUN VERB,42
8811,X NOUN NOUN VERB NOUN,49
8812,PROPN VERB PUNCT ADV VERB,62
8813,VERB NOUN PUNCT PUNCT NOUN,60
8814,NOUN PUNCT PUNCT NOUN PROPN,41
8815,PUNCT PUNCT NOUN PROPN NOUN,17
8816,PUNCT NOUN PROPN NOUN PUNCT,63
8817,PROPN NOUN PUNCT ADV ADP,32
8818,NOUN PUNCT ADV ADP ADJ,28
8819,PUNCT ADV ADP ADJ NOUN,43
8820,NOUN NOUN NOUN ADJ PROPN,10
8821,NOUN NOUN ADJ PROPN NOUN,12
8822,NOUN ADJ PROPN NOUN PUNCT,14
8823,ADJ PROPN NOUN PUNCT ADJ,6
8824,PROPN NOUN PUNCT ADJ NOUN,47
8825,NOUN PUNCT PART PUNCT ADP,3
8826,PUNCT PART PUNCT ADP NOUN,3
8827,ADP NOUN NOUN PUNCT NOUN,146
8828,PART ADJ NOUN CCONJ VERB,28
8829,ADJ NOUN CCONJ VERB NOUN,44
8830,VERB NOUN NOUN CCONJ VERB,118
8831,NOUN NOUN CCONJ VERB PUNCT,15
8832,NOUN CCONJ VERB PUNCT _,59
8833,ADV PRON ADV PART VERB,2
8834,PRON ADV PART VERB PART,10
8835,ADV PART VERB PART PRON,3
8836,PART VERB PART PRON PART,20
8837,PART PRON PART NOUN CCONJ,12
8838,PRON VERB VERB VERB ADV,25
8839,VERB VERB VERB ADV PUNCT,13
8840,VERB VERB ADV PUNCT _,67
8841,ADV X VERB PART NUM,8
8842,X VERB PART NUM NUM,34
8843,PROPN ADV PRON VERB PART,1
8844,NOUN ADP VERB NOUN ADP,10
8845,ADP VERB NOUN ADP VERB,2
8846,VERB NOUN ADP VERB VERB,11
8847,NOUN ADP VERB VERB PART,17
8848,ADP VERB VERB PART NOUN,59
8849,VERB PRON DET NOUN VERB,13
8850,PRON DET NOUN VERB NUM,4
8851,DET NOUN VERB NUM NUM,59
8852,NOUN VERB NUM NUM CCONJ,26
8853,VERB NUM NUM CCONJ NUM,56
8854,VERB VERB PART VERB NOUN,68
8855,PROPN ADP NOUN ADP PROPN,15
8856,NOUN ADP PROPN PROPN PUNCT,23
8857,ADP PROPN PROPN PUNCT PROPN,36
8858,PART PROPN NOUN NOUN PROPN,49
8859,NOUN PROPN NOUN PUNCT PART,11
8860,VERB NOUN PART PUNCT ADV,75
8861,ADV ADP NOUN ADJ NOUN,27
8862,ADP NOUN ADJ NOUN PART,35
8863,NOUN ADJ NOUN PART ADJ,28
8864,PART ADJ NOUN PUNCT DET,24
8865,ADJ NOUN PUNCT DET NOUN,54
8866,NOUN NOUN NOUN ADV NOUN,16
8867,NOUN ADV NOUN VERB PUNCT,55
8868,ADV NOUN VERB PUNCT _,139
8869,NUM PROPN NOUN ADP PROPN,25
8870,PROPN NOUN ADP PROPN ADP,11
8871,NOUN ADP PROPN ADP VERB,5
8872,ADP PROPN ADP VERB NOUN,5
8873,PROPN ADP VERB NOUN PART,21
8874,NOUN VERB NOUN PART PROPN,52
8875,PART PROPN NOUN VERB ADV,14
8876,ADV ADJ NOUN PUNCT VERB,20
8877,NUM ADJ NOUN PUNCT NOUN,59
8878,PROPN NOUN PUNCT PART ADJ,8
8879,PUNCT PART ADJ NOUN ADV,8
8880,PART ADJ NOUN ADV ADP,17
8881,ADP PROPN VERB PART VERB,49
8882,PROPN VERB PART VERB PUNCT,57
8883,PRON VERB VERB NOUN ADP,19
8884,ADP NOUN PART PART VERB,26
8885,NOUN PART PART VERB PART,73
8886,PART PART VERB PART NOUN,61
8887,PRON VERB VERB VERB NUM,18
8888,VERB VERB NUM NOUN ADV,19
8889,DET NUM ADV VERB NOUN,9
8890,NUM ADV VERB NOUN PUNCT,50
8891,PROPN VERB NOUN PART VERB,46
8892,PART VERB NOUN PUNCT PROPN,15
8893,VERB NOUN NOUN ADV ADV,102
8894,VERB VERB NOUN CCONJ DET,16
8895,VERB NOUN CCONJ DET NOUN,32
8896,NOUN CCONJ DET NOUN PART,65
8897,CCONJ DET NOUN PART NOUN,65
8898,NOUN VERB ADP PROPN PUNCT,50
8899,VERB PROPN ADJ PART NOUN,21
8900,PROPN ADJ PART NOUN PUNCT,23
8901,SCONJ VERB PROPN NOUN VERB,2
8902,PROPN NOUN VERB PUNCT ADV,66
8903,ADV VERB ADV NUM PART,34
8904,VERB ADV NUM PART ADJ,9
8905,PRON VERB NOUN NUM NUM,30
8906,NUM NOUN VERB VERB VERB,76
8907,VERB PRON VERB NOUN VERB,77
8908,PRON VERB NOUN VERB PART,69
8909,PRON PRON PART NOUN VERB,10
8910,PRON PART NOUN VERB ADV,53
8911,PART NOUN VERB ADV X,9
8912,NOUN VERB ADV X DET,2
8913,VERB ADV X DET NOUN,4
8914,ADV X DET NOUN VERB,31
8915,X DET NOUN VERB VERB,44
8916,PRON VERB NOUN VERB PUNCT,65
8917,VERB NOUN VERB PUNCT NOUN,138
8918,NOUN PUNCT NOUN VERB PRON,31
8919,PUNCT NOUN VERB PRON VERB,18
8920,NOUN VERB PRON VERB VERB,98
8921,DET ADJ NOUN VERB PRON,9
8922,ADJ NOUN VERB PRON NOUN,12
8923,NOUN VERB PRON NOUN ADP,2
8924,VERB PRON NOUN ADP VERB,3
8925,PRON NOUN ADP VERB PUNCT,2
8926,NOUN ADP VERB PUNCT PROPN,5
8927,PRON VERB NOUN VERB VERB,111
8928,PART NOUN PART NOUN CCONJ,32
8929,DET NUM NUM VERB PUNCT,13
8930,NUM NUM VERB PUNCT ADV,12
8931,NUM VERB PUNCT ADV PROPN,2
8932,VERB PUNCT ADV PROPN PUNCT,14
8933,PUNCT ADV PROPN PUNCT PROPN,29
8934,ADV PROPN PUNCT PROPN PUNCT,31
8935,PUNCT PROPN PROPN PUNCT PROPN,183
8936,PUNCT PROPN PUNCT CCONJ PROPN,45
8937,PROPN PUNCT CCONJ PROPN PUNCT,43
8938,PUNCT CCONJ PROPN PUNCT PUNCT,3
8939,CCONJ PROPN PUNCT PUNCT ADP,2
8940,PROPN PUNCT PUNCT ADP ADP,2
8941,PUNCT PUNCT ADP ADP NOUN,4
8942,PUNCT ADP ADP NOUN VERB,11
8943,NUM PUNCT PRON VERB X,2
8944,PUNCT PRON VERB X DET,3
8945,PRON VERB X DET NOUN,5
8946,VERB X DET NOUN VERB,29
8947,X DET NOUN VERB NOUN,23
8948,PUNCT PRON ADP NOUN PART,40
8949,PRON ADP NOUN PART NUM,4
8950,ADP NOUN PART NUM NUM,67
8951,PRON ADV VERB PART PROPN,41
8952,PRON NOUN ADP PROPN NOUN,3
8953,VERB ADP NOUN ADP PROPN,22
8954,PRON ADV VERB PUNCT PUNCT,55
8955,ADV VERB PUNCT PUNCT ADV,44
8956,VERB PUNCT PUNCT ADV ADV,21
8957,PUNCT PUNCT ADV ADV VERB,58
8958,PART PROPN NOUN NOUN CCONJ,19
8959,ADV ADP PRON PART ADV,5
8960,PRON PART ADV VERB NOUN,5
8961,ADP PROPN NOUN ADV ADV,28
8962,NUM NUM NOUN PUNCT PUNCT,90
8963,NOUN PUNCT PUNCT NUM PUNCT,27
8964,PUNCT PUNCT NUM PUNCT VERB,7
8965,PUNCT NUM PUNCT VERB NOUN,9
8966,NUM PUNCT VERB NOUN CCONJ,5
8967,PUNCT VERB NOUN CCONJ VERB,47
8968,VERB NOUN CCONJ VERB ADV,10
8969,NOUN CCONJ VERB ADV VERB,14
8970,PROPN NUM PROPN VERB PUNCT,3
8971,NUM PROPN VERB PUNCT _,16
8972,NUM PROPN PROPN NOUN ADJ,1
8973,PROPN PROPN NOUN ADJ NOUN,21
8974,ADP PROPN PROPN VERB PUNCT,94
8975,PRON NUM NOUN VERB NOUN,3
8976,NUM NOUN VERB NOUN INTJ,1
8977,NOUN VERB NOUN INTJ ADP,1
8978,VERB NOUN INTJ ADP NOUN,1
8979,NOUN INTJ ADP NOUN PART,1
8980,INTJ ADP NOUN PART NOUN,1
8981,ADV VERB PUNCT ADP PROPN,48
8982,VERB PUNCT ADP PROPN VERB,32
8983,ADP PROPN VERB NOUN VERB,63
8984,PROPN VERB NOUN VERB PART,44
8985,ADV VERB VERB PRON X,2
8986,VERB VERB PRON X NOUN,4
8987,VERB PRON X NOUN VERB,18
8988,PRON X NOUN VERB NOUN,4
8989,SCONJ NOUN ADP NOUN PART,10
8990,ADJ PART PROPN ADV ADV,2
8991,PART PROPN ADV ADV VERB,19
8992,PROPN ADV ADV VERB PRON,16
8993,PART NOUN PUNCT ADP PRON,70
8994,PUNCT ADP PRON VERB DET,12
8995,ADP PRON VERB DET ADV,2
8996,PRON VERB DET ADV VERB,15
8997,DET ADV VERB NOUN CCONJ,7
8998,CCONJ NOUN NOUN NOUN PART,108
8999,NOUN NOUN PART VERB PRON,45
9000,PART VERB PRON NOUN PUNCT,10
9001,PUNCT ADJ NOUN VERB _,14
9002,PRON ADV PROPN ADP NOUN,2
9003,ADV PROPN ADP NOUN PUNCT,1
9004,PROPN ADP NOUN PUNCT ADV,2
9005,ADP NOUN PUNCT ADV VERB,24
9006,VERB NUM NUM PUNCT ADV,94
9007,NUM PUNCT ADV VERB VERB,16
9008,PROPN VERB ADP PROPN NOUN,46
9009,VERB ADP PROPN NOUN CCONJ,21
9010,CCONJ PROPN NOUN VERB VERB,27
9011,VERB PART NOUN ADV ADP,56
9012,VERB PROPN NOUN PROPN PART,44
9013,PROPN NOUN PROPN PART PROPN,25
9014,NOUN PROPN PART PROPN NOUN,35
9015,VERB DET NOUN VERB PRON,34
9016,NOUN VERB PRON VERB PART,64
9017,PRON VERB PART VERB NOUN,60
9018,PRON VERB NOUN PUNCT VERB,42
9019,NOUN PUNCT VERB PUNCT ADJ,17
9020,PUNCT VERB PUNCT ADJ PART,6
9021,VERB PUNCT ADJ PART PROPN,2
9022,PUNCT ADJ PART PROPN PUNCT,5
9023,ADJ PART PROPN PUNCT PUNCT,4
9024,PART NOUN ADV VERB PROPN,90
9025,NOUN ADV VERB PROPN CCONJ,49
9026,ADV VERB PROPN CCONJ NOUN,26
9027,PROPN CCONJ NOUN PUNCT _,43
9028,ADV NOUN NOUN ADV PROPN,3
9029,NOUN NOUN ADV PROPN NOUN,8
9030,ADV VERB ADP PROPN VERB,115
9031,PROPN VERB NOUN VERB PROPN,20
9032,PROPN ADJ NOUN PROPN NOUN,30
9033,ADJ NOUN PROPN NOUN PROPN,21
9034,NOUN PROPN NOUN PROPN ADV,20
9035,PROPN NOUN PROPN ADV ADP,16
9036,NOUN PROPN ADV ADP PROPN,12
9037,PROPN ADV ADP PROPN VERB,40
9038,ADP PROPN VERB PROPN NOUN,78
9039,PROPN VERB PROPN NOUN PUNCT,83
9040,PROPN VERB DET DET NOUN,6
9041,VERB DET DET NOUN PUNCT,39
9042,DET DET NOUN PUNCT PUNCT,2
9043,PUNCT PUNCT PRON VERB PUNCT,64
9044,PUNCT PRON VERB PUNCT PROPN,14
9045,PRON VERB PUNCT PROPN PUNCT,10
9046,VERB PUNCT PROPN PUNCT _,37
9047,DET VERB ADP NOUN NUM,1
9048,ADP ADP PROPN NOUN VERB,15
9049,PROPN NOUN VERB PART PUNCT,94
9050,NOUN VERB PART PUNCT NUM,20
9051,VERB ADV VERB PROPN ADJ,10
9052,PROPN ADJ NOUN PUNCT _,114
9053,NOUN PRON ADV VERB VERB,52
9054,ADV X PROPN ADP NOUN,3
9055,X PROPN ADP NOUN VERB,2
9056,VERB PART NOUN CCONJ PRON,7
9057,PRON VERB NOUN PUNCT NOUN,58
9058,NOUN PUNCT NOUN PUNCT CCONJ,73
9059,PUNCT NOUN PUNCT CCONJ NOUN,49
9060,PUNCT CCONJ NOUN PUNCT _,25
9061,PROPN VERB VERB PROPN CCONJ,3
9062,VERB VERB PROPN CCONJ PROPN,62
9063,VERB PROPN CCONJ PROPN VERB,41
9064,PROPN CCONJ PROPN VERB VERB,30
9065,CCONJ PROPN VERB VERB VERB,5
9066,PROPN VERB VERB VERB NUM,7
9067,PRON VERB NOUN VERB ADV,31
9068,VERB NOUN VERB ADV NUM,29
9069,NOUN VERB ADV NUM NOUN,131
9070,ADV NUM NOUN VERB ADV,18
9071,NUM NUM PART NOUN PROPN,17
9072,NUM PART NOUN PROPN PROPN,4
9073,NOUN PROPN PROPN VERB VERB,51
9074,PROPN PROPN VERB VERB PART,19
9075,PROPN VERB VERB PART PRON,6
9076,VERB VERB PART PRON ADV,6
9077,ADP PROPN NUM NUM PRON,2
9078,PROPN NUM NUM PRON VERB,1
9079,NUM NUM PRON VERB VERB,11
9080,NUM PRON VERB VERB PUNCT,2
9081,PRON VERB VERB PUNCT ADV,25
9082,ADV ADV VERB VERB PART,175
9083,VERB VERB PART NOUN _,25
9084,NOUN PART NUM NOUN PART,40
9085,PART NUM NOUN PART PUNCT,39
9086,PART PUNCT NOUN NOUN VERB,62
9087,NUM NOUN ADP NOUN VERB,105
9088,NOUN PUNCT PRON ADP NUM,6
9089,PUNCT PRON ADP NUM NUM,12
9090,PRON ADP NUM NUM NUM,2
9091,ADP NUM NUM NUM NUM,14
9092,NUM NUM NUM NOUN VERB,33
9093,NOUN VERB PART NUM PUNCT,50
9094,NUM PUNCT NUM NUM PART,21
9095,PUNCT NUM NUM PART NOUN,40
9096,NUM PART NOUN PUNCT VERB,37
9097,PUNCT VERB PART VERB PART,32
9098,PART NOUN VERB NOUN DET,6
9099,NOUN DET NOUN PART NUM,8
9100,DET NOUN PART NUM NUM,16
9101,NOUN PART NUM NUM NUM,7
9102,PART NUM NUM NUM NOUN,17
9103,PROPN NUM NUM NOUN ADP,14
9104,NUM NUM NOUN ADP ADV,7
