,ngram,count
871,PUNCT PROPN NOUN,1362
872,PUNCT ADJ CCONJ,633
873,PUNCT PUNCT NOUN,624
874,NOUN NOUN ADV,1096
875,NOUN ADV NOUN,388
876,DET PROPN ADJ,249
877,ADP ADJ ADV,58
878,ADJ ADV NOUN,48
879,ADV NOUN PUNCT,398
880,DET VERB CCONJ,115
881,VERB CCONJ ADJ,194
882,PUNCT SCONJ PROPN,450
883,SCONJ PROPN PROPN,1136
884,PUNCT AUX ADJ,362
885,ADP DET ADP,587
886,VERB PRON AUX,1679
887,PROPN SCONJ DET,664
888,ADJ PUNCT ADV,506
889,AUX PART ADJ,954
890,PUNCT CCONJ SCONJ,559
891,CCONJ SCONJ ADJ,74
892,SCONJ ADJ ADJ,263
893,PROPN AUX DET,1974
894,NOUN VERB ADJ,1779
895,NOUN ADV DET,655
896,AUX VERB AUX,170
897,AUX SCONJ ADP,114
898,ADP ADP PROPN,538
899,ADP PROPN _,587
900,VERB PRON CCONJ,416
901,PRON CCONJ PART,47
902,CCONJ PART PUNCT,144
903,PART PUNCT AUX,47
904,PUNCT AUX SCONJ,72
905,AUX SCONJ PUNCT,40
906,SCONJ PUNCT DET,199
907,ADP PRON PROPN,86
908,PRON PROPN PART,20
909,PART NOUN VERB,849
910,VERB AUX PUNCT,211
911,AUX PUNCT _,562
912,DET ADV AUX,72
913,ADP PROPN ADV,706
914,PUNCT VERB SCONJ,972
915,VERB CCONJ DET,330
916,NOUN DET PRON,485
917,DET PRON AUX,571
918,AUX PRON ADJ,267
919,PRON ADJ ADP,267
920,PART VERB PROPN,1338
921,PUNCT AUX PROPN,84
922,AUX PROPN AUX,28
923,PART VERB PUNCT,2679
924,ADJ PUNCT SCONJ,354
925,PUNCT VERB PROPN,1416
926,DET ADJ CCONJ,1221
927,ADP PUNCT PROPN,477
928,VERB PRON PART,899
929,PRON PART VERB,1007
930,PART VERB NUM,283
931,PUNCT ADV ADV,1129
932,VERB PART PUNCT,146
933,AUX ADJ ADV,315
934,ADJ ADV VERB,119
935,PART AUX AUX,106
936,AUX AUX ADP,243
937,PROPN NOUN CCONJ,876
938,NOUN CCONJ PROPN,1256
939,NOUN CCONJ AUX,827
940,CCONJ AUX VERB,762
941,ADP PROPN DET,494
942,DET VERB ADV,508
943,VERB ADV DET,936
944,ADP NUM ADV,95
945,NUM ADV PRON,40
946,PUNCT PUNCT AUX,295
947,ADV ADP NOUN,1297
948,NOUN PART AUX,1073
949,ADP ADJ PROPN,1183
950,ADJ PROPN CCONJ,278
951,PROPN CCONJ ADJ,610
952,CCONJ ADJ PROPN,243
953,PUNCT ADV NUM,301
954,NOUN ADJ PUNCT,600
955,ADJ PUNCT VERB,547
956,NUM PROPN NOUN,351
957,VERB ADV NUM,288
958,PART AUX NOUN,384
959,NOUN SCONJ ADJ,552
960,SCONJ ADJ ADP,196
961,VERB DET NUM,603
962,NOUN ADJ SCONJ,842
963,DET NOUN ADJ,1099
964,VERB PUNCT SCONJ,393
965,PUNCT SCONJ VERB,338
966,SCONJ VERB PUNCT,185
967,PRON ADP ADP,108
968,ADP ADP VERB,75
969,ADJ ADV ADP,120
970,ADV ADP ADJ,610
971,ADP ADJ CCONJ,704
972,ADJ CCONJ AUX,87
973,CCONJ AUX NOUN,64
974,ADV PUNCT ADV,741
975,ADP PUNCT SCONJ,61
976,NUM NOUN VERB,1196
977,DET NUM PROPN,410
978,NUM PROPN PROPN,585
979,AUX PART PUNCT,158
980,PART PUNCT PUNCT,44
981,AUX NOUN DET,78
982,PUNCT PRON ADP,80
983,PRON ADP VERB,248
984,VERB PROPN ADJ,88
985,PROPN ADJ ADP,80
986,DET ADP PROPN,221
987,PUNCT ADV NOUN,434
988,ADV NOUN VERB,521
989,SCONJ DET AUX,309
990,PART ADJ ADV,112
991,ADJ ADV DET,73
992,ADV VERB PART,1188
993,VERB PART PRON,45
994,PART PRON AUX,63
995,PUNCT PUNCT NUM,165
996,PUNCT NUM PROPN,275
997,NUM PROPN NUM,189
998,PROPN NUM _,131
999,SCONJ DET ADP,239
1000,AUX DET CCONJ,15
1001,DET CCONJ ADJ,27
1002,NOUN SCONJ PUNCT,283
1003,SCONJ PUNCT NOUN,153
1004,PUNCT CCONJ PUNCT,546
1005,CCONJ PUNCT VERB,111
1006,VERB NOUN SCONJ,669
1007,ADJ CCONJ VERB,496
1008,PRON PUNCT NOUN,117
1009,CCONJ PRON DET,69
1010,AUX PUNCT DET,128
1011,AUX SCONJ PRON,294
1012,NOUN SCONJ NOUN,857
1013,VERB ADP CCONJ,461
1014,ADP CCONJ VERB,286
1015,PROPN AUX NUM,236
1016,AUX NUM ADP,498
1017,PUNCT PART DET,101
1018,PART DET NOUN,525
1019,VERB ADP PART,371
1020,ADP PART VERB,374
1021,ADV ADJ DET,171
1022,ADJ DET ADP,17
1023,ADP ADP ADV,69
1024,ADP ADV DET,439
1025,PUNCT SCONJ ADP,303
1026,SCONJ ADP PROPN,313
1027,DET AUX PRON,225
1028,AUX PRON VERB,948
1029,PRON PUNCT SCONJ,150
1030,PUNCT SCONJ PRON,1315
1031,PROPN VERB PRON,807
1032,NOUN VERB CCONJ,477
1033,VERB CCONJ SCONJ,50
1034,CCONJ SCONJ DET,373
1035,SCONJ DET DET,181
1036,VERB PROPN VERB,462
1037,CCONJ SCONJ PRON,475
1038,NOUN NOUN PROPN,1360
1039,CCONJ PROPN VERB,562
1040,SCONJ PROPN NUM,121
1041,PART PRON VERB,141
1042,DET AUX ADV,1215
1043,ADP SCONJ DET,250
1044,SCONJ ADP ADJ,216
1045,CCONJ VERB NOUN,1739
1046,AUX PART DET,717
1047,PUNCT PUNCT CCONJ,696
1048,ADV VERB CCONJ,414
1049,NOUN PUNCT AUX,1980
1050,AUX DET PART,28
1051,DET PART VERB,86
1052,DET NOUN _,470
1053,NOUN _ _,2652
1054,CCONJ VERB AUX,168
1055,SCONJ PUNCT ADP,95
1056,VERB PUNCT ADP,761
1057,VERB PRON ADJ,564
1058,PRON ADJ NOUN,180
1059,SCONJ PRON ADV,341
1060,ADV VERB PUNCT,1707
1061,NOUN AUX NUM,286
1062,AUX NUM NOUN,553
1063,ADJ PROPN AUX,336
1064,PROPN AUX PROPN,164
1065,AUX PROPN PROPN,405
1066,PRON AUX PUNCT,560
1067,VERB AUX ADP,284
1068,DET ADJ ADV,172
1069,ADJ ADV ADJ,125
1070,ADJ PUNCT PROPN,499
1071,ADP ADJ PUNCT,1091
1072,ADV ADP PROPN,1398
1073,ADJ NOUN NUM,112
1074,PART ADJ ADP,321
1075,ADJ ADP NUM,165
1076,NOUN PUNCT SYM,203
1077,PUNCT SYM PROPN,226
1078,SYM PROPN ADP,83
1079,PUNCT SYM X,19
1080,SYM X _,19
1081,X _ _,187
1082,NOUN VERB NUM,445
1083,AUX DET ADV,703
1084,AUX ADJ VERB,146
1085,ADJ VERB ADV,60
1086,VERB ADV PRON,547
1087,PRON ADP PUNCT,170
1088,ADV SCONJ PROPN,231
1089,SCONJ PROPN PRON,21
1090,PROPN PRON PUNCT,90
1091,ADP ADV PUNCT,562
1092,CCONJ PROPN AUX,521
1093,PROPN AUX NOUN,245
1094,AUX NOUN NOUN,264
1095,ADJ PART ADV,74
1096,PROPN PROPN DET,518
1097,PROPN DET PROPN,206
1098,PROPN NOUN AUX,1250
1099,PROPN PRON PRON,13
1100,SCONJ DET CCONJ,8
1101,DET CCONJ DET,60
1102,VERB CCONJ PROPN,164
1103,PROPN VERB ADV,908
1104,VERB ADV PROPN,165
1105,ADV ADV SCONJ,1308
1106,ADV SCONJ ADP,225
1107,ADJ ADJ PROPN,518
1108,DET AUX AUX,359
1109,NUM NOUN ADV,1022
1110,CCONJ AUX AUX,95
1111,AUX AUX SCONJ,23
1112,VERB NOUN ADV,728
1113,ADP NOUN _,369
1114,PUNCT VERB INTJ,9
1115,VERB INTJ ADP,18
1116,INTJ ADP ADJ,5
1117,PRON ADV AUX,557
1118,ADV VERB AUX,131
1119,AUX AUX DET,424
1120,DET ADV VERB,921
1121,ADP VERB PRON,390
1122,PROPN PROPN NUM,808
1123,PART ADJ CCONJ,116
1124,CCONJ AUX ADJ,220
1125,ADV CCONJ ADJ,49
1126,CCONJ ADJ ADP,365
1127,ADJ PUNCT ADP,377
1128,DET ADJ ADP,608
1129,AUX VERB PROPN,537
1130,PUNCT NOUN ADV,268
1131,ADV VERB NUM,238
1132,VERB NUM VERB,37
1133,NUM VERB ADP,161
1134,ADV SCONJ NOUN,332
1135,NOUN NOUN _,452
1136,AUX AUX ADV,442
1137,VERB SCONJ ADV,270
1138,SCONJ ADV ADP,62
1139,PROPN NOUN _,305
1140,ADV VERB ADV,778
1141,ADV ADJ PRON,167
1142,ADJ PRON AUX,220
1143,PROPN ADP ADV,105
1144,CCONJ PUNCT NOUN,138
1145,PUNCT PUNCT SCONJ,242
1146,SCONJ VERB DET,368
1147,PRON PUNCT CCONJ,371
1148,PART DET ADJ,426
1149,ADJ PUNCT PRON,602
1150,ADP PUNCT ADJ,329
1151,ADJ PUNCT CCONJ,1111
1152,CCONJ PUNCT ADJ,112
1153,PUNCT DET DET,191
1154,DET DET ADJ,595
1155,PUNCT ADP ADP,256
1156,ADP ADP ADJ,389
1157,VERB NUM ADP,333
1158,ADV ADV ADV,426
1159,ADV ADV PART,96
1160,SCONJ NUM PROPN,46
1161,PROPN NUM PART,47
1162,NUM PART VERB,126
1163,VERB PUNCT NOUN,868
1164,ADP VERB PUNCT,375
1165,DET NOUN PROPN,1337
1166,DET PROPN NUM,318
1167,PROPN NUM PROPN,300
1168,NUM PROPN PUNCT,467
1169,AUX SCONJ VERB,78
1170,SCONJ VERB ADP,575
1171,DET PUNCT DET,152
1172,AUX ADV AUX,638
1173,AUX DET VERB,358
1174,PUNCT NOUN PROPN,611
1175,VERB PUNCT AUX,226
1176,CCONJ VERB PRON,1183
1177,VERB PRON PROPN,142
1178,ADV ADJ ADJ,574
1179,PUNCT VERB PART,603
1180,SCONJ NUM ADV,15
1181,NUM ADV PUNCT,61
1182,PUNCT ADP NUM,488
1183,DET VERB PUNCT,486
1184,VERB PRON NOUN,294
1185,PRON NOUN PUNCT,183
1186,ADV PUNCT INTJ,45
1187,PUNCT INTJ VERB,115
1188,INTJ VERB PRON,64
1189,VERB ADJ ADJ,945
1190,NOUN AUX PRON,279
1191,PRON ADJ ADV,26
1192,ADJ ADV PUNCT,336
1193,AUX DET NUM,128
1194,PROPN NOUN DET,253
1195,CCONJ PRON ADV,349
1196,X PUNCT _,481
1197,CCONJ AUX PRON,137
1198,PART PROPN VERB,139
1199,PROPN VERB CCONJ,169
1200,VERB CCONJ PUNCT,24
1201,ADV ADV AUX,250
1202,ADV AUX PRON,511
1203,AUX PRON SCONJ,88
1204,PRON SCONJ DET,401
1205,CCONJ ADP ADJ,312
1206,ADP ADJ VERB,167
1207,ADJ VERB DET,175
1208,ADV ADV NUM,228
1209,VERB NOUN DET,536
1210,PROPN NUM SYM,73
1211,NUM SYM NUM,526
1212,PUNCT NUM PUNCT,1409
1213,ADJ DET NOUN,339
1214,CCONJ PROPN ADP,480
1215,PROPN NUM CCONJ,164
1216,NUM CCONJ PROPN,105
1217,VERB NOUN X,10
1218,NOUN X NOUN,14
1219,X NOUN ADP,25
1220,PUNCT ADJ PART,77
1221,PUNCT ADJ ADV,49
1222,VERB AUX ADV,634
1223,ADJ AUX SCONJ,56
1224,AUX SCONJ ADJ,59
1225,ADP PUNCT PRON,161
1226,PRON AUX PRON,460
1227,ADV PUNCT ADP,803
1228,AUX PUNCT ADJ,177
1229,DET PROPN AUX,974
1230,ADJ PUNCT AUX,155
1231,NOUN ADP SCONJ,94
1232,VERB VERB NUM,185
1233,NUM ADJ ADJ,212
1234,NOUN PUNCT INTJ,155
1235,PUNCT INTJ INTJ,26
1236,INTJ INTJ PUNCT,36
1237,INTJ PUNCT _,188
1238,PUNCT VERB ADV,766
1239,VERB VERB ADJ,1009
1240,VERB ADJ CCONJ,511
1241,NOUN ADJ CCONJ,169
1242,CCONJ ADJ VERB,79
1243,PART ADV PRON,11
1244,ADV PRON PUNCT,65
1245,ADP NUM ADP,757
1246,VERB NUM PUNCT,155
1247,NOUN PROPN ADV,74
1248,VERB DET PUNCT,875
1249,DET AUX SCONJ,71
1250,AUX SCONJ AUX,25
1251,SCONJ AUX VERB,62
1252,PUNCT PUNCT PART,54
1253,PUNCT PART VERB,960
1254,PRON DET ADJ,334
1255,ADV ADP PUNCT,77
1256,VERB PART ADV,382
1257,VERB NOUN ADJ,315
1258,ADV DET AUX,98
1259,DET AUX PART,696
1260,NOUN PROPN PART,156
1261,ADV SCONJ PUNCT,33
1262,SCONJ PUNCT ADV,61
1263,PART AUX SCONJ,40
1264,AUX SCONJ NOUN,77
1265,PROPN NUM NOUN,404
1266,SCONJ PROPN PART,369
1267,PRON DET NUM,10
1268,DET NUM PUNCT,394
1269,ADP VERB PART,211
1270,PUNCT PROPN AUX,1321
1271,NOUN NOUN PRON,473
1272,PUNCT NUM ADJ,173
1273,ADV PUNCT NUM,131
1274,CCONJ DET ADV,138
1275,AUX ADP PROPN,460
1276,PROPN ADP NUM,876
1277,ADP NUM SCONJ,62
1278,NUM SCONJ NUM,8
1279,SCONJ NUM PUNCT,260
1280,NOUN ADV NUM,79
1281,ADJ SCONJ PUNCT,100
1282,SCONJ PUNCT PROPN,151
1283,PUNCT ADP PUNCT,432
1284,ADP PUNCT PUNCT,185
1285,PART AUX PUNCT,176
1286,AUX PUNCT PRON,109
1287,PUNCT PRON PUNCT,148
1288,PRON PUNCT DET,332
1289,X PUNCT PUNCT,108
1290,AUX PRON PUNCT,233
1291,PRON PUNCT ADP,171
1292,VERB NUM NUM,177
1293,PRON ADP PRON,197
1294,VERB DET PRON,118
1295,PRON VERB NUM,256
1296,VERB PRON PRON,590
1297,PRON PRON PRON,36
1298,ADP PUNCT DET,324
1299,PUNCT DET NUM,265
1300,DET PROPN ADV,257
1301,PROPN ADV PRON,136
1302,PART AUX PRON,248
1303,AUX PRON ADV,231
1304,CCONJ AUX PUNCT,13
1305,PROPN NOUN NUM,156
1306,NOUN NUM VERB,49
1307,NUM VERB ADJ,42
1308,PART ADV ADJ,521
1309,ADP PRON ADV,331
1310,CCONJ ADP NOUN,422
1311,PRON ADJ PART,119
1312,VERB ADJ PRON,48
1313,ADJ PRON VERB,240
1314,ADV PRON PRON,53
1315,VERB SCONJ VERB,299
1316,NOUN CCONJ NUM,387
1317,CCONJ NUM NOUN,549
1318,PUNCT CCONJ NUM,219
1319,PROPN NUM VERB,130
1320,CCONJ ADP NUM,101
1321,NUM DET ADJ,32
1322,AUX NOUN CCONJ,197
1323,CCONJ PART ADP,54
1324,PART ADP NOUN,109
1325,ADJ ADJ PART,18
1326,VERB PUNCT ADV,684
1327,PART VERB _,60
1328,CCONJ NOUN AUX,977
1329,VERB PROPN CCONJ,542
1330,ADJ PART PART,36
1331,PROPN AUX PRON,56
1332,AUX PRON DET,226
1333,ADJ ADP CCONJ,31
1334,ADP NUM CCONJ,356
1335,NUM CCONJ DET,75
1336,AUX VERB NUM,352
1337,PRON VERB NOUN,1570
1338,ADJ SCONJ ADJ,307
1339,PART ADV PUNCT,121
1340,DET PUNCT _,724
1341,SCONJ PRON PROPN,12
1342,PRON PROPN VERB,93
1343,VERB SCONJ SCONJ,316
1344,SCONJ SCONJ DET,291
1345,ADV ADP NUM,355
1346,SCONJ PROPN ADV,74
1347,PRON DET PUNCT,119
1348,ADV AUX PART,512
1349,PRON SCONJ PUNCT,54
1350,NOUN PROPN _,189
1351,PRON AUX NUM,450
1352,DET VERB PRON,468
1353,NOUN PROPN AUX,337
1354,ADP PRON NOUN,119
1355,PRON NOUN AUX,60
1356,CCONJ PROPN DET,56
1357,ADP ADV PRON,235
1358,PRON ADP ADJ,261
1359,AUX ADP VERB,102
1360,NUM PROPN ADP,119
1361,ADJ NUM PUNCT,181
1362,ADP AUX ADV,63
1363,VERB SCONJ NUM,253
1364,SCONJ NUM ADP,166
1365,SCONJ PROPN NOUN,178
1366,NOUN ADP SYM,299
1367,ADP SYM PROPN,340
1368,SYM PROPN PUNCT,369
1369,ADP NOUN PROPN,477
1370,ADP ADP NUM,295
1371,NUM PROPN _,11
1372,NUM VERB DET,105
1373,DET ADJ SCONJ,154
1374,ADJ SCONJ VERB,151
1375,SCONJ VERB NOUN,270
1376,ADP SCONJ NUM,14
1377,ADV DET NUM,92
1378,NOUN SCONJ NUM,187
1379,ADJ SCONJ PRON,629
1380,ADP ADJ AUX,44
1381,ADJ AUX DET,138
1382,PART PROPN ADP,279
1383,PROPN ADP AUX,34
1384,PROPN ADJ SCONJ,33
1385,PRON ADV ADJ,223
1386,PUNCT NOUN DET,197
1387,DET DET PROPN,174
1388,DET DET PUNCT,95
1389,DET PUNCT ADV,120
1390,ADJ VERB ADP,224
1391,VERB ADP SYM,133
1392,SYM PROPN DET,19
1393,PROPN DET DET,19
1394,VERB VERB PRON,973
1395,PUNCT AUX ADV,644
1396,PART NOUN PRON,49
1397,PUNCT NUM ADP,483
1398,PART NUM ADJ,43
1399,ADP ADJ NUM,114
1400,ADJ NUM PART,24
1401,CCONJ DET ADP,136
1402,NOUN ADV AUX,470
1403,ADV AUX NUM,96
1404,NUM NOUN SCONJ,185
1405,NUM NOUN AUX,945
1406,NOUN ADV PART,180
1407,VERB PUNCT INTJ,81
1408,PUNCT INTJ ADP,25
1409,INTJ ADP NOUN,21
1410,SCONJ NOUN PRON,46
1411,VERB PROPN SCONJ,232
1412,PRON PUNCT INTJ,25
1413,INTJ VERB NOUN,18
1414,CCONJ PROPN ADJ,35
1415,CCONJ ADP PROPN,274
1416,NUM PUNCT PRON,314
1417,VERB DET SYM,52
1418,DET SYM NUM,66
1419,SYM NUM NOUN,281
1420,ADV AUX AUX,62
1421,PART NOUN CCONJ,577
1422,ADV PUNCT SCONJ,482
1423,ADJ ADJ CCONJ,319
1424,NOUN AUX SYM,16
1425,AUX SYM NUM,21
1426,CCONJ VERB CCONJ,94
1427,PRON PART AUX,318
1428,PROPN PART AUX,180
1429,ADV NUM DET,6
1430,NUM DET NOUN,149
1431,AUX PUNCT ADV,192
1432,PRON DET VERB,339
1433,CCONJ AUX DET,252
1434,DET VERB SCONJ,310
1435,ADJ PART CCONJ,4
1436,PART CCONJ VERB,24
1437,CCONJ PART DET,95
1438,ADV AUX PROPN,103
1439,AUX PROPN ADV,40
1440,SYM PROPN ADV,32
1441,PROPN ADV PROPN,84
1442,ADV PROPN AUX,210
1443,ADJ ADV PRON,105
1444,ADP PRON _,27
1445,PRON _ _,67
1446,INTJ VERB SCONJ,4
1447,PUNCT ADJ SCONJ,569
1448,VERB ADJ PART,224
1449,PART PRON DET,27
1450,DET PRON ADV,75
1451,PRON ADV PRON,107
1452,ADV PRON ADJ,14
1453,PRON ADJ AUX,21
1454,ADJ AUX AUX,41
1455,CCONJ PROPN PART,276
1456,AUX AUX NOUN,94
1457,CCONJ NOUN SCONJ,223
1458,NOUN CCONJ _,6
1459,CCONJ _ _,21
1460,ADP NUM ADJ,522
1461,AUX PRON PRON,180
1462,VERB CCONJ PRON,191
1463,VERB ADV CCONJ,505
1464,PART ADJ ADJ,311
1465,PUNCT PUNCT INTJ,106
1466,PUNCT INTJ NOUN,17
1467,INTJ NOUN PUNCT,18
1468,PUNCT NOUN PRON,149
1469,NOUN CCONJ PUNCT,169
1470,CCONJ PUNCT SCONJ,71
1471,PROPN AUX PART,997
1472,PUNCT ADP PRON,259
1473,ADP PUNCT VERB,251
1474,NOUN SCONJ PART,67
1475,PROPN ADV SCONJ,48
1476,NOUN ADP X,90
1477,ADP X CCONJ,10
1478,X CCONJ X,3
1479,CCONJ X PUNCT,65
1480,X PUNCT AUX,31
1481,DET ADV NOUN,57
1482,CCONJ PUNCT ADP,118
1483,ADJ PROPN VERB,491
1484,PUNCT PROPN PRON,67
1485,PUNCT SCONJ ADJ,328
1486,PROPN ADV AUX,202
1487,NUM VERB PROPN,38
1488,PART PROPN CCONJ,129
1489,VERB NUM PROPN,99
1490,NOUN SCONJ VERB,412
1491,PUNCT NUM VERB,88
1492,NUM VERB SCONJ,38
1493,PUNCT DET PUNCT,309
1494,DET PUNCT PRON,206
1495,PART ADJ PART,163
1496,PUNCT CCONJ INTJ,32
1497,CCONJ INTJ NUM,2
1498,INTJ NUM NOUN,6
1499,PROPN SCONJ PROPN,163
1500,AUX PRON AUX,190
1501,AUX ADV PUNCT,530
1502,PUNCT PUNCT X,65
1503,PUNCT X _,61
1504,CCONJ SCONJ ADP,84
1505,ADJ AUX ADV,84
1506,ADJ PUNCT X,18
1507,PUNCT X X,45
1508,X X PUNCT,66
1509,X PUNCT CCONJ,34
1510,PROPN PROPN X,165
1511,PROPN X PROPN,210
1512,X PROPN PUNCT,114
1513,CCONJ SCONJ ADV,30
1514,SCONJ ADV AUX,25
1515,PRON CCONJ DET,229
1516,PROPN CCONJ AUX,199
1517,VERB ADJ NUM,14
1518,PART NOUN SCONJ,200
1519,PROPN DET AUX,209
1520,AUX DET DET,214
1521,NOUN PUNCT X,277
1522,PUNCT X PUNCT,344
1523,X PUNCT NOUN,70
1524,NUM NOUN PART,276
1525,AUX PUNCT PUNCT,120
1526,PROPN AUX ADP,396
1527,ADP VERB ADV,266
1528,PUNCT INTJ PUNCT,475
1529,INTJ PUNCT VERB,63
1530,NOUN PRON ADP,38
1531,NUM ADJ PROPN,90
1532,ADJ SCONJ ADV,132
1533,SCONJ ADV VERB,136
1534,PUNCT SCONJ PART,77
1535,SCONJ PART NOUN,10
1536,ADJ DET ADV,14
1537,DET ADV PRON,44
1538,AUX ADJ DET,86
1539,ADJ DET ADJ,84
1540,SCONJ VERB PART,42
1541,SCONJ ADV ADV,97
1542,NOUN ADJ ADJ,139
1543,VERB ADJ PROPN,352
1544,PUNCT NOUN SCONJ,124
1545,NUM VERB NOUN,166
1546,CCONJ PART VERB,462
1547,PRON ADP NUM,73
1548,NUM PROPN AUX,78
1549,AUX PROPN VERB,77
1550,PUNCT SCONJ PUNCT,76
1551,SCONJ PUNCT PRON,96
1552,ADJ PROPN ADV,84
1553,AUX PART ADP,195
1554,PART ADP ADJ,43
1555,ADJ NOUN _,479
1556,AUX NUM PUNCT,97
1557,PUNCT AUX PRON,335
1558,PRON ADP ADV,82
1559,PART PUNCT _,236
1560,PUNCT NOUN ADJ,291
1561,NOUN ADJ PROPN,184
1562,PUNCT ADP VERB,425
1563,ADJ CCONJ PROPN,164
1564,PUNCT PRON PRON,148
1565,PROPN NOUN PART,395
1566,ADJ ADP ADP,56
1567,CCONJ PRON ADJ,22
1568,DET ADP PRON,367
1569,VERB PUNCT NUM,119
1570,NOUN ADV X,3
1571,ADV X NUM,1
1572,X NUM NOUN,7
1573,DET PUNCT VERB,171
1574,ADP SCONJ PRON,131
1575,PRON CCONJ PRON,171
1576,CCONJ PRON PUNCT,77
1577,PROPN ADV NOUN,64
1578,SCONJ NOUN CCONJ,296
1579,DET ADJ AUX,162
1580,DET VERB PART,478
1581,VERB NUM ADV,23
1582,ADP PUNCT ADP,92
1583,ADV ADV DET,349
1584,DET ADJ SYM,39
1585,ADJ SYM NUM,21
1586,PROPN DET PRON,27
1587,PROPN PART SCONJ,6
1588,PART SCONJ DET,51
1589,ADP DET PART,40
1590,ADV PRON ADV,180
1591,ADJ PROPN SYM,17
1592,PROPN SYM PROPN,469
1593,SYM PROPN NOUN,296
1594,CCONJ ADJ _,18
1595,ADJ _ _,146
1596,PRON PUNCT PRON,374
1597,ADV PUNCT PART,123
1598,PUNCT PART ADP,61
1599,PART ADP NUM,6
1600,SCONJ DET ADV,163
1601,CCONJ NOUN _,77
1602,SYM VERB PROPN,2
1603,PRON ADJ SCONJ,125
1604,CCONJ SCONJ PUNCT,17
1605,VERB NOUN PRON,240
1606,ADV NOUN PART,39
1607,NOUN ADJ PRON,16
1608,PRON ADV ADP,210
1609,NOUN DET PUNCT,112
1610,SCONJ SCONJ PROPN,58
1611,SYM PROPN VERB,113
1612,PROPN VERB PROPN,1070
1613,PROPN PART DET,22
1614,ADV VERB SYM,22
1615,VERB SYM NUM,127
1616,SYM NUM DET,44
1617,ADV CCONJ PRON,131
1618,NUM DET PRON,5
1619,ADJ SCONJ PROPN,520
1620,ADJ PART AUX,393
1621,ADV AUX PUNCT,95
1622,VERB DET ADV,739
1623,DET AUX ADP,188
1624,PUNCT ADV CCONJ,100
1625,VERB DET SCONJ,47
1626,DET SCONJ ADJ,8
1627,CCONJ SCONJ NOUN,108
1628,DET AUX NOUN,157
1629,PART ADJ PROPN,132
1630,PROPN ADJ PROPN,153
1631,DET NOUN SYM,142
1632,NOUN SYM PROPN,133
1633,PROPN PUNCT SYM,96
1634,PUNCT SYM NOUN,93
1635,SYM NOUN CCONJ,45
1636,CCONJ SYM NOUN,23
1637,SYM NOUN PUNCT,181
1638,SCONJ PUNCT ADJ,128
1639,AUX NOUN VERB,244
1640,PRON DET PRON,37
1641,NUM ADP ADJ,128
1642,ADJ CCONJ DET,262
1643,PRON PROPN ADV,8
1644,CCONJ PROPN ADV,121
1645,PROPN ADV ADP,219
1646,INTJ VERB PROPN,19
1647,VERB ADJ ADV,153
1648,NUM NUM ADP,153
1649,ADV PRON NOUN,18
1650,PRON NOUN PRON,29
1651,AUX NOUN ADV,101
1652,NOUN PROPN DET,50
1653,AUX SCONJ SCONJ,37
1654,SCONJ SCONJ PRON,324
1655,PROPN ADJ PUNCT,100
1656,PROPN ADP PUNCT,115
1657,PRON ADV CCONJ,63
1658,SCONJ NOUN PART,72
1659,SCONJ ADJ PUNCT,316
1660,VERB ADJ SYM,8
1661,ADJ SYM NOUN,26
1662,NOUN SYM NOUN,266
1663,SYM NOUN NOUN,118
1664,VERB CCONJ NOUN,303
1665,ADV DET SCONJ,5
1666,DET SCONJ PRON,31
1667,NOUN ADV PROPN,192
1668,ADV PROPN PRON,12
1669,CCONJ PROPN NUM,59
1670,ADJ PUNCT NUM,90
1671,ADV SCONJ NUM,50
1672,AUX ADV PART,333
1673,AUX ADV PRON,248
1674,PROPN AUX PUNCT,137
1675,PUNCT PROPN ADV,211
1676,ADV NUM ADJ,155
1677,ADP NUM VERB,162
1678,PUNCT PROPN _,243
1679,SYM NOUN SCONJ,5
1680,VERB ADJ _,17
1681,NOUN PRON ADV,260
1682,ADP PRON ADJ,137
1683,VERB PART PROPN,7
1684,CCONJ ADV NUM,93
1685,ADJ DET VERB,46
1686,ADV PRON CCONJ,22
1687,PRON CCONJ PROPN,32
1688,ADV ADJ PROPN,208
1689,PRON AUX _,5
1690,AUX _ _,31
1691,VERB PRON _,27
1692,PART PRON SCONJ,1
1693,ADP VERB CCONJ,215
1694,PUNCT VERB CCONJ,393
1695,CCONJ PROPN PRON,32
1696,PROPN PRON PART,9
1697,PUNCT SCONJ NOUN,478
1698,ADV PROPN ADP,45
1699,NOUN AUX _,9
1700,PART ADV ADP,200
1701,PROPN DET ADJ,216
1702,CCONJ ADV SCONJ,133
1703,CCONJ DET PRON,82
1704,SCONJ PRON DET,70
1705,NOUN CCONJ PART,364
1706,ADJ SCONJ SYM,50
1707,SCONJ SYM PROPN,24
1708,SYM PROPN CCONJ,56
1709,DET ADJ PART,177
1710,ADJ CCONJ ADV,431
1711,ADV SCONJ ADJ,320
1712,ADV NUM ADP,132
1713,PRON PRON ADV,62
1714,AUX PUNCT NOUN,79
1715,ADJ CCONJ NOUN,362
1716,ADJ NOUN SYM,76
1717,VERB PRON NUM,59
1718,PRON NUM ADP,12
1719,PROPN PUNCT INTJ,121
1720,INTJ PUNCT PRON,268
1721,ADV NUM CCONJ,19
1722,NUM CCONJ NUM,300
1723,CCONJ NUM ADJ,102
1724,PUNCT NUM SCONJ,17
