,ngram,count
1273,WP$ JJ,1202
1274,NNPS NNPS,609
1275,`` NNPS,126
1276,NNPS -RRB-,2606
1277,POS RB,1007
1278,: FW,69
1279,HYPH WRB,115
1280,NNPS VBG,1146
1281,CD -LRB-,1641
1282,VBN -RRB-,820
1283,PRP HYPH,808
1284,'' LS,22
1285,NNPS CD,990
1286,`` .,29
1287,RP -RRB-,309
1288,VB -RRB-,123
1289,-RRB- NNP,24260
1290,WDT VB,178
1291,CD PRP$,54
1292,-LRB- JJR,42
1293,JJR ADD,1
1294,ADD NNS,2
1295,NNP RP,242
1296,WDT EX,1540
1297,WRB RBS,184
1298,RBS TO,334
1299,-RRB- DT,5144
1300,VBP WDT,413
1301,-RRB- NNS,1047
1302,. VBZ,272
1303,: -LRB-,6223
1304,VBG -LRB-,99
1305,VBG -RRB-,50
1306,VBZ UH,213
1307,NNPS FW,16
1308,. TO,134
1309,VBG PDT,2630
1310,WDT NNPS,216
1311,", JJS",1127
1312,'' :,1140
1313,RP RBR,346
1314,NNPS VBN,497
1315,UH MD,107
1316,POS '',92
1317,MD JJ,450
1318,POS JJR,195
1319,", ``",764
1320,WDT TO,1308
1321,PRP UH,333
1322,"TO ,",392
1323,SYM POS,6
1324,IN RBS,791
1325,RBS DT,38
1326,TO CC,164
1327,VBN NNPS,328
1328,", XX",29
1329,FW CD,64
1330,VBD EX,253
1331,NNPS WRB,152
1332,POS LS,26
1333,LS NNPS,11
1334,IN WP$,555
1335,VBG WP$,8
1336,WP$ MD,1
1337,JJR CD,118
1338,VB VBP,638
1339,VB NNPS,1101
1340,. PDT,183
1341,FW TO,85
1342,-LRB- LS,244
1343,LS -RRB-,862
1344,TO NNP,46
1345,-RRB- MD,594
1346,CD VB,407
1347,MD RBS,339
1348,MD EX,489
1349,PRP NNPS,1169
1350,: EX,2417
1351,MD HYPH,157
1352,VBP HYPH,605
1353,NNP WP$,410
1354,JJS VBP,258
1355,WDT CD,624
1356,PRP$ CC,746
1357,-LRB- VBN,392
1358,: NNPS,123
1359,VBG NNPS,570
1360,. CD,452
1361,. JJR,99
1362,POS .,816
1363,NNPS '',250
1364,: '',2928
1365,. JJS,31
1366,VBG EX,119
1367,WRB JJR,320
1368,`` POS,83
1369,WRB PDT,426
1370,'' NNPS,174
1371,CD NNPS,1566
1372,WP VBN,38
1373,. NNS,700
1374,WRB :,175
1375,UH VBZ,11
1376,EX TO,426
1377,-RRB- VBD,435
1378,WDT VBN,191
1379,WP PDT,80
1380,"FW ,",612
1381,WRB CD,900
1382,EX VBG,309
1383,JJR RP,141
1384,POS :,182
1385,PRP WP$,15
1386,NFP NNP,1059
1387,JJR VBP,132
1388,PDT WDT,166
1389,NNP RBS,227
1390,TO NNS,82
1391,NFP VB,120
1392,DT PDT,62
1393,VBD WDT,187
1394,UH _SP,89
1395,POS -LRB-,166
1396,WP$ ``,7
1397,RBR NNS,108
1398,-LRB- VB,273
1399,VB -LRB-,91
1400,VBP -RRB-,35
1401,POS VBD,104
1402,MD NNP,776
1403,"POS ,",719
1404,NNP NFP,401
1405,WDT '',56
1406,-LRB- XX,106
1407,DT '',1172
1408,'' UH,520
1409,UH NFP,55
1410,JJ PDT,111
1411,. VBN,104
1412,"NFP ,",104
1413,POS VBP,59
1414,NNPS _SP,52
1415,MD :,416
1416,PRP NFP,118
1417,PRP$ VBP,11
1418,PRP$ VBZ,44
1419,WDT .,160
1420,WDT PDT,434
1421,TO JJS,27
1422,VB NFP,90
1423,CD POS,306
1424,NFP WDT,90
1425,CC POS,85
1426,NFP DT,406
1427,RB NFP,298
1428,NFP PRP$,47
1429,PRP POS,483
1430,NFP MD,43
1431,'' RBR,42
1432,RP NNP,984
1433,RP VBZ,390
1434,TO MD,56
1435,JJS VBZ,403
1436,-LRB- NFP,278
1437,NFP -RRB-,294
1438,-RRB- WDT,252
1439,NNP UH,143
1440,POS ``,179
1441,MD JJR,21
1442,", -LRB-",500
1443,-RRB- _SP,21
1444,NFP RB,134
1445,RBS VB,142
1446,FW -RRB-,23
1447,HYPH LS,86
1448,VBN EX,266
1449,POS VB,48
1450,UH DT,199
1451,JJS EX,40
1452,RB FW,100
1453,", ,",204
1454,WRB NNPS,143
1455,CC .,86
1456,EX IN,51
1457,JJR WDT,58
1458,RBR :,328
1459,NNPS NNS,412
1460,VBZ NFP,53
1461,NFP _,240
1462,NFP UH,27
1463,NFP NNS,51
1464,MD RBR,257
1465,PRP EX,129
1466,RP PDT,574
1467,JJS NNPS,110
1468,VBP NFP,46
1469,PRP RBS,495
1470,", NFP",50
1471,NFP VBN,12
1472,", .",123
1473,NFP .,65
1474,WRB WP,140
1475,NNPS PRP,625
1476,VBN NFP,67
1477,EX JJ,102
1478,WP JJS,50
1479,DT WP$,248
1480,UH UH,81
1481,CD WP$,29
1482,JJ RP,176
1483,WDT RBR,88
1484,UH :,189
1485,: PDT,474
1486,WP$ NNP,77
1487,IN RP,56
1488,'' JJR,107
1489,VBN POS,9
1490,NNS SYM,227
1491,RB -RRB-,307
1492,JJR WRB,113
1493,POS DT,81
1494,RP MD,268
1495,NFP PRP,117
1496,POS RBR,68
1497,VBD MD,395
1498,. WDT,142
1499,RBR NNP,62
1500,TO IN,160
1501,VBD NNPS,99
1502,JJR PDT,9
1503,-RRB- WP$,10
1504,IN SYM,24
1505,. UH,219
1506,-RRB- UH,149
1507,TO RBS,11
1508,VBN JJS,201
1509,HYPH VBP,242
1510,RB RP,186
1511,RB POS,85
1512,WDT NFP,13
1513,VBZ HYPH,218
1514,WDT :,427
1515,WP$ IN,9
1516,_SP NFP,65
1517,RP JJS,34
1518,WDT RBS,62
1519,POS IN,227
1520,VBG WDT,628
1521,JJS WRB,119
1522,-LRB- NNPS,244
1523,WRB JJS,171
1524,_SP NNPS,187
1525,PRP FW,26
1526,VBZ -LRB-,79
1527,: NFP,176
1528,. XX,28
1529,JJS CD,703
1530,RP VBP,193
1531,MD PDT,99
1532,NNPS SYM,999
1533,-RRB- TO,399
1534,RP NFP,16
1535,", _SP",43
1536,VBZ POS,288
1537,NFP EX,54
1538,POS NFP,3
1539,PRP XX,5
1540,'' ADD,9
1541,ADD XX,1
1542,"XX ,",24
1543,VB WP$,7
1544,NNS AFX,2
1545,AFX NNP,8
1546,JJS MD,111
1547,TO VBN,168
1548,RP VBN,216
1549,WRB VB,249
1550,NNP LS,23
1551,WP CD,109
1552,RBR NFP,12
1553,WP JJR,136
1554,NFP XX,6
1555,-LRB- '',10
1556,TO $,7
1557,WDT ``,59
1558,NFP POS,2
1559,'' NFP,32
1560,NNPS NFP,12
1561,TO PRP,13
1562,WP .,311
1563,WP RBS,41
1564,CD EX,213
1565,LS :,119
1566,-LRB- WP,63
1567,WP -RRB-,27
1568,: LS,459
1569,"LS ,",202
1570,: WP$,109
1571,WP$ CD,15
1572,: RBS,74
1573,VBP POS,14
1574,JJS :,190
1575,: POS,54
1576,RP VBD,83
1577,TO VBD,50
1578,SYM WRB,1
1579,JJ ADD,4
1580,MD WRB,26
1581,POS MD,43
1582,NNPS HYPH,368
1583,WP$ VBN,30
1584,VBN RBS,398
1585,"RBS ,",232
1586,UH WDT,8
1587,-RRB- NFP,20
1588,UH VBN,89
1589,RBR WP,59
1590,WP EX,92
1591,PDT JJ,13
1592,"_SP ,",49
1593,. RBR,38
1594,PRP SYM,13
1595,SYM PRP,12
1596,: .,53
1597,JJR VBG,292
1598,'' EX,74
1599,TO VBG,218
1600,NNPS RBS,16
1601,RBS VBD,43
1602,_SP ADD,7
1603,ADD RB,4
1604,-RRB- VB,182
1605,LS _SP,2
1606,CD ADD,3
1607,ADD MD,1
1608,NFP VBG,46
1609,MD VBG,92
1610,VBZ -RRB-,39
1611,NFP VBP,105
1612,JJR WP,22
1613,JJS PDT,28
1614,: JJS,68
1615,`` _SP,4
1616,MD VBD,21
1617,JJR VBN,205
1618,RB WP$,18
1619,TO DT,46
1620,RBR WRB,73
1621,HYPH UH,96
1622,PDT RB,68
1623,WP :,68
1624,-LRB- .,75
1625,POS TO,20
1626,-LRB- ADD,59
1627,ADD _,63
1628,. .,367
1629,WRB LS,2
1630,HYPH PDT,8
1631,FW PDT,11
1632,NNPS PRP$,28
1633,NN ADD,20
1634,ADD -RRB-,28
1635,'' WRB,208
1636,NNPS EX,57
1637,WP NNPS,50
1638,: ADD,26
1639,ADD .,22
1640,PRP$ HYPH,49
1641,TO :,48
1642,WDT JJR,200
1643,WRB ``,41
1644,VBP NNPS,354
1645,WP CC,174
1646,LS .,2545
1647,-RRB- EX,137
1648,HYPH WDT,65
1649,CC RP,6
1650,NNPS RBR,70
1651,RBR '',39
1652,JJR FW,11
1653,EX JJR,6
1654,VBZ NNPS,191
1655,TO '',115
1656,MD VBN,58
1657,-RRB- ``,28
1658,MD MD,39
1659,WDT HYPH,46
1660,RP HYPH,186
1661,NNPS JJR,28
1662,HYPH NNPS,184
1663,JJS WDT,133
1664,WP HYPH,9
1665,WDT WDT,86
1666,RBR MD,120
1667,JJS VBD,62
1668,NNPS JJS,5
1669,. $,1
1670,VBZ $,17
1671,", $",11
1672,DT POS,44
1673,JJS PRP$,76
1674,XX NNS,20
1675,RP RBS,20
1676,DT AFX,14
1677,: $,8
1678,CC LS,65
1679,RB $,32
1680,HYPH PRP,168
1681,NNPS _,264
1682,UH NNS,18
1683,EX WRB,1
1684,HYPH PRP$,75
1685,VBP FW,47
1686,TO UH,23
1687,PRP$ UH,19
1688,", _",545
1689,RBS CC,49
1690,MD CD,218
1691,POS WDT,28
1692,VBN UH,69
1693,UH WP,33
1694,PRP -RRB-,64
1695,-LRB- -LRB-,19
1696,WP$ JJR,8
1697,RBR ``,24
1698,WP WDT,24
1699,CD RP,27
1700,JJR '',118
1701,EX CD,29
1702,UH ``,88
1703,EX NNS,78
1704,WP ``,41
1705,HYPH MD,113
1706,VBP AFX,1
1707,LS DT,6
1708,JJS RBR,13
1709,TO WRB,6
1710,-LRB- VBP,23
1711,RBS VBG,91
1712,: RP,327
1713,WDT WP,30
1714,`` MD,174
1715,-LRB- UH,20
1716,POS FW,45
1717,JJS WP,40
1718,WP VBG,77
1719,", LS",51
1720,VBZ LS,4
1721,LS CC,3
1722,HYPH XX,29
1723,WRB NFP,7
1724,-RRB- WRB,88
1725,'' HYPH,91
1726,HYPH ``,71
1727,SYM NNPS,7
1728,WRB '',50
1729,`` JJS,77
1730,", RP",83
1731,HYPH '',63
1732,. ``,24
1733,SYM $,2
1734,DT LS,51
1735,RBS VBZ,85
1736,CD RBR,82
1737,`` :,16
1738,`` RBR,36
1739,-LRB- TO,31
1740,SYM TO,2
1741,'' XX,7
1742,XX VB,5
1743,EX WDT,5
1744,HYPH EX,28
1745,TO VBP,41
1746,WP RBR,18
1747,HYPH -LRB-,7169
1748,TO PDT,13
1749,JJR ``,58
1750,-LRB- WRB,42
1751,HYPH .,357
1752,PRP$ :,14
1753,PRP JJS,40
1754,TO -LRB-,10
1755,-RRB- WP,62
1756,XX :,10
1757,VBZ WP$,8
1758,IN ADD,7
1759,RP EX,12
1760,UH HYPH,17
1761,SYM VBN,8
1762,HYPH :,55
1763,-LRB- VBD,33
1764,VBD -RRB-,78
1765,TO -RRB-,3
1766,PRP$ .,101
1767,-LRB- _,1746
1768,VBD -LRB-,26
1769,WDT FW,11
1770,PDT IN,10
1771,CC AFX,4
1772,AFX JJ,12
1773,VBZ ADD,3
1774,"ADD ,",21
1775,JJS -LRB-,5
1776,"HYPH ,",207
1777,PRP$ SYM,34
1778,SYM PRP$,35
1779,CC SYM,24
1780,SYM .,6
1781,-RRB- HYPH,14
1782,VBG POS,19
1783,MD NFP,30
1784,WP WRB,7
1785,PRP$ TO,8
1786,HYPH RBR,68
1787,EX PRP,19
1788,: XX,6
1789,"SYM ,",14
1790,RBR WDT,11
1791,VBN ADD,4
1792,ADD IN,11
1793,RP -LRB-,23
1794,. ADD,9
1795,RBR JJR,21
1796,TO PRP$,2
1797,JJR EX,5
1798,WRB -LRB-,6
1799,RB ADD,3
1800,RBR RP,15
1801,MD JJS,10
1802,. NNPS,19
1803,POS -RRB-,37
1804,JJS JJR,19
1805,MD '',97
1806,RBS WRB,17
1807,WP$ RB,26
1808,LS NNS,9
1809,": ,",133
1810,DT ADD,2
1811,. RBS,21
1812,RP FW,12
1813,UH PDT,3
1814,PDT WP,4
1815,WP POS,27
1816,JJR -LRB-,15
1817,", ADD",12
1818,JJS '',43
1819,: HYPH,7
1820,WRB WRB,15
1821,WDT WRB,24
1822,ADD CC,4
1823,UH WRB,20
1824,RP VB,36
1825,UH JJR,21
1826,EX PDT,11
1827,PDT NNP,3
1828,POS _,5
1829,UH EX,9
1830,WRB UH,2
1831,PDT PRP,7
1832,: SYM,13
1833,", SYM",3
1834,MD WP,14
1835,JJS FW,5
1836,POS WP$,8
1837,JJ AFX,10
1838,AFX RB,2
1839,FW JJR,14
1840,XX -LRB-,20
1841,NNPS PDT,5
1842,-LRB- PRP$,23
1843,WP$ RBS,11
1844,-LRB- VBZ,12
1845,", -RRB-",15
1846,LS NFP,5
1847,JJ WP$,18
1848,NFP HYPH,94
1849,RBS MD,17
1850,PDT HYPH,8
1851,'' PDT,18
1852,UH PRP$,10
1853,AFX NNS,3
1854,NFP TO,3
1855,: -RRB-,5
1856,RBS PDT,8
1857,MD -LRB-,15
1858,RBR -LRB-,3
1859,-LRB- EX,19
1860,FW POS,17
1861,WP FW,2
1862,RP RP,19
1863,NFP -LRB-,28
1864,PRP$ PRP$,1
1865,MD RP,3
1866,-RRB- JJR,27
1867,RBR CD,52
1868,PDT VBP,1
1869,RBS JJS,11
1870,-RRB- FW,3
1871,-RRB- POS,9
1872,WRB _SP,5
1873,. POS,5
1874,VBG NFP,13
1875,WDT UH,4
1876,VB LS,3
1877,MD LS,3
1878,LS VB,11
1879,RB LS,12
1880,EX :,8
1881,LS -LRB-,2
1882,RBR -RRB-,11
1883,-LRB- RBR,6
1884,VBD SYM,2
1885,PRP$ -RRB-,8
1886,UH SYM,4
1887,. LS,20
1888,RP $,2
1889,`` NFP,8
1890,"-LRB- ,",7
1891,RBR PDT,12
1892,UH RBR,9
1893,JJS JJS,14
1894,SYM DT,6
1895,UH -RRB-,10
1896,NFP '',24
1897,IN POS,27
1898,POS PRP$,7
1899,NFP JJR,3
1900,PRP$ WDT,3
1901,NFP :,14
1902,VBD NFP,6
1903,PRP$ NFP,9
1904,POS PRP,12
1905,JJS -RRB-,12
1906,'' RBS,16
1907,JJR NFP,12
1908,-LRB- SYM,1
1909,XX CD,3
1910,`` RP,8
1911,UH FW,21
1912,RP WP$,5
1913,FW UH,18
1914,LS NNP,22
1915,RP NNPS,15
1916,NNPS WP$,36
1917,HYPH WP,15
1918,NFP NNPS,1
1919,WDT -LRB-,15
1920,SYM CC,36
1921,XX VBN,9
1922,$ NNP,10
1923,$ WRB,1
1924,$ NFP,4
1925,XX JJR,2
1926,RBS NNP,7
1927,PDT NN,3
1928,"$ ,",1
1929,`` HYPH,6
1930,-LRB- MD,6
1931,VB POS,18
1932,LS PRP,2
1933,POS UH,2
1934,-RRB- RBR,7
1935,TO TO,9
1936,JJR JJR,6
1937,PDT CD,2
1938,AFX NN,12
1939,WRB HYPH,12
1940,VBG $,23
1941,WP$ JJS,13
1942,LS IN,1
1943,SYM XX,2
1944,XX WDT,6
1945,WP$ VBP,4
1946,ADD VB,3
1947,WP _SP,3
1948,MD NNPS,17
1949,WP WP,5
1950,NNP ADD,6
1951,WP ADD,2
1952,FW NFP,13
1953,NFP NFP,12
1954,NFP WP,7
1955,_SP -RRB-,4
1956,WP$ VBZ,4
1957,-RRB- NNPS,8
1958,`` LS,6
1959,FW NNPS,10
1960,TO FW,3
1961,WDT RP,9
1962,ADD PDT,1
1963,NNS ADD,10
1964,'' RP,2
1965,SYM VB,5
1966,`` WDT,21
1967,SYM IN,19
1968,NFP LS,11
1969,LS CD,2
1970,WP UH,12
1971,-LRB- WP$,8
1972,PRP LS,1
1973,JJ LS,5
1974,JJS ``,8
1975,LS VBZ,3
1976,POS ADD,16
1977,VBG AFX,4
1978,CD PDT,10
1979,NNS $,4
1980,SYM VBG,12
1981,NNPS RP,6
1982,VB ADD,5
1983,WP -LRB-,4
1984,-LRB- RBS,4
1985,RBS EX,2
1986,RBR JJS,5
1987,NFP ``,3
1988,UH XX,18
1989,AFX FW,6
1990,VB XX,5
1991,WDT XX,1
1992,EX -RRB-,1
1993,RBR RBS,2
1994,XX LS,1
1995,PDT CC,3
1996,PRP$ PRP,2
1997,-RRB- JJS,5
1998,RBS ``,2
1999,PRP ADD,1
2000,ADD NNP,3
2001,XX NFP,4
2002,PRP$ '',16
2003,NNP $,10
2004,PRP$ LS,2
2005,MD XX,4
2006,", POS",6
2007,XX UH,2
2008,JJR -RRB-,9
2009,-RRB- XX,1
2010,NNPS UH,2
2011,CC ADD,7
2012,ADD CD,1
2013,MD WDT,11
2014,JJS SYM,1
2015,VBN SYM,5
2016,JJR UH,2
2017,XX PRP$,1
2018,WP RP,5
2019,NFP PDT,6
2020,RBR FW,2
2021,VBZ SYM,2
2022,POS WP,5
2023,SYM LS,7
2024,ADD VBP,2
2025,PRP$ POS,1
2026,ADD DT,4
2027,WP$ NNPS,2
2028,WRB -RRB-,7
2029,`` '',4
2030,VBN AFX,7
2031,HYPH NFP,1
2032,VBN LS,1
2033,"`` ,",7
2034,VBP XX,2
2035,EX RBS,3
2036,PRP$ PDT,3
2037,VBN WP$,10
2038,VBG LS,11
2039,RBS PRP,9
2040,JJS NFP,9
2041,NFP SYM,2
2042,SYM NFP,4
2043,FW RBR,6
2044,SYM JJR,1
2045,XX TO,3
2046,NFP WRB,9
2047,. FW,8
2048,RP UH,5
2049,SYM FW,1
2050,NFP RBR,1
2051,$ RB,3
2052,HYPH $,5
2053,VB SYM,7
2054,RP SYM,4
2055,VBD ADD,2
2056,WRB $,1
2057,JJS RP,4
2058,PRP$ WP,3
2059,WP$ PDT,1
2060,VBP WP$,5
2061,-LRB- POS,4
2062,LS PRP$,2
2063,POS EX,2
2064,RBS NNS,2
2065,VBG SYM,4
2066,UH POS,2
2067,$ NNPS,1
2068,PRP $,2
2069,FW AFX,1
2070,POS PDT,2
2071,SYM -LRB-,2
2072,EX WP,5
2073,TO NFP,2
2074,_SP POS,1
2075,RBR EX,5
2076,LS VBP,2
2077,RBS JJR,3
2078,EX '',5
2079,ADD WRB,1
2080,JJS XX,1
2081,-LRB- PDT,2
2082,TO RP,2
2083,"EX ,",10
2084,UH JJS,3
2085,POS $,2
2086,. SYM,1
2087,LS RB,3
2088,WRB XX,2
2089,XX VBG,7
2090,$ :,1
2091,XX ``,1
2092,WP$ FW,1
2093,VBZ XX,2
2094,MD -RRB-,4
2095,VBP LS,1
2096,PRP$ _,1
2097,VB AFX,2
2098,RBS NFP,3
2099,HYPH WP$,4
2100,EX ``,3
2101,EX RBR,1
2102,. WP$,1
2103,WRB FW,2
2104,RBS WP,3
2105,POS XX,1
2106,EX NNP,2
2107,WP$ DT,1
2108,SYM -RRB-,8
2109,UH NNPS,2
2110,LS MD,1
2111,VBD POS,1
2112,-RRB- LS,1
2113,ADD WP,1
2114,JJR _,1
2115,SYM RB,1
2116,WRB RP,1
2117,SYM RP,1
2118,RB AFX,1
2119,UH -LRB-,1
2120,RBS RBS,2
2121,CD $,1
2122,WP$ RBR,1
2123,AFX VBN,1
2124,SYM UH,2
2125,WP$ WP,1
2126,WRB ADD,1
2127,ADD JJ,1
2128,RBR NNPS,1
2129,WP NFP,1
2130,JJS RBS,1
2131,CD LS,3
2132,JJS WP$,1
2133,SYM :,2
2134,RBS $,1
2135,TO WP$,2
2136,-LRB- JJS,1
2137,SYM ADD,1
2138,ADD TO,2
2139,JJS UH,2
2140,EX UH,1
2141,NFP JJS,1
2142,AFX CD,1
2143,EX WP$,1
2144,VBG ADD,1
2145,-RRB- RBS,1
2146,AFX HYPH,1
2147,RBS RBR,1
2148,`` -RRB-,1
2149,WDT LS,2
2150,SYM VBP,1
2151,ADD PRP$,1
2152,EX CC,1
2153,RBR UH,1
2154,WP$ VBD,1
