,ngram,count
9279,HYPH CD -RRB-,286
9280,CD -RRB- -RRB-,513
9281,", CC NNP",4684
9282,CC NNP -RRB-,288
9283,PRP VBD WRB,525
9284,VBD WRB VBG,75
9285,", WDT IN",1950
9286,PRP CC TO,491
9287,VBP VBG PRP,2224
9288,"NNP JJ ,",341
9289,JJ VBD TO,86
9290,VB NNP VBN,155
9291,CD NNP NNPS,1579
9292,"NNPS RB ,",127
9293,NN RBR IN,896
9294,NNP -RRB- VBG,358
9295,NN CD NNP,147
9296,NNP CD -LRB-,422
9297,CD -LRB- NNP,426
9298,JJ NNS -LRB-,1865
9299,NNS -LRB- CD,385
9300,-RRB- -RRB- _,918
9301,-LRB- DT NNP,1760
9302,NN VBN -RRB-,44
9303,VBN -RRB- _,480
9304,: NNP -LRB-,73
9305,NNP HYPH NNS,465
9306,NN -RRB- CD,62
9307,NNP -RRB- NN,1053
9308,: NNP -RRB-,55
9309,-RRB- : JJ,37
9310,: JJ CD,12
9311,JJ CD -RRB-,17
9312,CD -RRB- _,1546
9313,NN `` NNP,486
9314,NNP '' -LRB-,96
9315,'' -LRB- NNP,123
9316,IN CD SYM,1513
9317,SYM CD NNP,461
9318,NNP CD _,158
9319,CD CC NNP,706
9320,CC NNP -LRB-,640
9321,-LRB- NNP NNP,1009
9322,-RRB- -LRB- CD,110
9323,", DT WDT",233
9324,VBZ : _,211
9325,"CD , CD",15290
9326,", CD ,",10709
9327,", CD CC",3093
9328,NNS NN NNPS,3
9329,NN NNPS NNP,59
9330,CD NNP NNP,5076
9331,NNP NNS VBN,599
9332,NNS TO WDT,1377
9333,: WDT IN,92
9334,WDT VBZ '',27
9335,NN `` RB,87
9336,NNS IN WRB,1427
9337,"DT CD ,",2356
9338,IN PRP HYPH,416
9339,PRP HYPH DT,50
9340,'' CC RB,233
9341,RB `` RB,24
9342,DT CD MD,267
9343,VBP DT VBZ,2744
9344,NNP '' LS,10
9345,'' LS NN,8
9346,LS NN VBZ,3
9347,NNP IN ``,313
9348,JJ . CC,161
9349,IN VBN -RRB-,77
9350,VB WP PRP$,280
9351,WP PRP$ NNS,455
9352,"CD , VBD",577
9353,CD CC IN,983
9354,"CD , VBN",753
9355,NNS VB VBN,2174
9356,"CD , JJ",688
9357,DT CD WDT,373
9358,IN NNPS CD,488
9359,"NNPS CD ,",253
9360,'' -RRB- -LRB-,19
9361,NNP NNPS -LRB-,568
9362,NNP -LRB- JJ,189
9363,-LRB- JJ HYPH,103
9364,VBD IN NNPS,59
9365,IN NNPS NNP,736
9366,CC CD RB,238
9367,VBP NNP MD,301
9368,VBG NNP RB,275
9369,NNP RB WDT,37
9370,VBP EX VBP,487
9371,VBP CD CC,250
9372,RB IN .,514
9373,-RRB- VBN IN,171
9374,IN `` .,4
9375,`` . PRP,1
9376,NN IN '',475
9377,IN '' .,113
9378,NNP RB NN,211
9379,"RB NN ,",2804
9380,VBN JJ CD,44
9381,TO NN XX,1
9382,NN XX -RRB-,3
9383,XX -RRB- .,1
9384,WDT VBP VBP,45
9385,VBP VBP RB,305
9386,JJS NN TO,1060
9387,VB DT VBZ,718
9388,UH PRP VBZ,41
9389,WDT VBP :,64
9390,VBP : _,85
9391,NN RP -RRB-,288
9392,RP -RRB- _,290
9393,NNS -RRB- _,268
9394,PRP IN WDT,102
9395,CC NNP CD,1236
9396,TO VB -RRB-,41
9397,VB -RRB- NNP,6
9398,-RRB- NNP .,23
9399,-LRB- JJ WDT,1
9400,JJ WDT VB,4
9401,WDT VB PRP$,9
9402,-LRB- NN IN,905
9403,DT CD PRP$,1
9404,CD PRP$ NN,31
9405,"UH , RB",408
9406,-LRB- JJR ADD,1
9407,JJR ADD NNS,1
9408,ADD NNS VBD,1
9409,DT NNP -RRB-,329
9410,VB NN RP,122
9411,JJ NNP MD,2022
9412,-LRB- JJ CC,77
9413,VBP VBG VBZ,960
9414,: `` DT,276
9415,NNP CC TO,1992
9416,VBN . '',126
9417,VBN VBG TO,416
9418,PRP VBG RP,89
9419,"VBD , RB",1639
9420,"RB , VBN",2126
9421,DT NNP RP,48
9422,NNP RP RB,9
9423,VBN RB NN,840
9424,IN VB PRP,205
9425,VBG PRP RBR,380
9426,VB WP NNP,514
9427,IN VBN NNP,225
9428,VBN NNP DT,211
9429,HYPH NNP -LRB-,163
9430,"PRP VBN ,",138
9431,RB DT VBD,203
9432,"VBZ DT ,",950
9433,IN WDT EX,1359
9434,WDT EX VBZ,786
9435,VBG NNS WP,365
9436,JJ JJ NNPS,459
9437,JJ CC NNS,805
9438,", WDT PRP$",407
9439,RB NNS RB,206
9440,NN `` VBZ,47
9441,"VB CC ,",468
9442,", VBZ VBN",7799
9443,DT RBR VBD,18
9444,RBR VBD DT,56
9445,", DT JJR",1350
9446,CC NNS EX,31
9447,EX VBP IN,471
9448,CD . PRP,276
9449,VBZ WP NNP,357
9450,WP NNP VBD,191
9451,VBD VBG WRB,28
9452,VBG WRB PRP,517
9453,VBD VBG NNP,147
9454,RP IN JJR,206
9455,VBN CC ``,11
9456,"CC , WP",245
9457,WP VBZ JJR,1239
9458,WRB NNP CC,188
9459,VBG WRB RBS,16
9460,WRB RBS TO,177
9461,RBS TO VB,333
9462,CC NNS WP,1197
9463,VBP VBZ IN,548
9464,VBG NN -LRB-,418
9465,NNP -RRB- DT,4649
9466,-RRB- DT NNP,1587
9467,PRP VBP WDT,210
9468,VBP WDT NNS,50
9469,IN `` RB,127
9470,JJ '' .,624
9471,WRB EX VBP,1232
9472,VBZ WRB NNS,373
9473,VBN VBN WDT,232
9474,"VBN WDT ,",63
9475,"CD , JJR",84
9476,WDT RB RB,1087
9477,", CC RBR",703
9478,SYM CD NN,1024
9479,. IN CD,133
9480,VBG NNS :,1308
9481,NNS WRB CC,25
9482,WRB CC WRB,391
9483,", DT VBP",1035
9484,VBP JJR NNS,1029
9485,VB NNS JJR,287
9486,NNS JJR CC,79
9487,JJR CC VB,77
9488,IN NNS JJR,102
9489,", DT NNPS",1819
9490,PRP$ JJ .,942
9491,", VBD RP",523
9492,", JJR NN",2104
9493,"VBD NNP ,",349
9494,VB NNP VB,432
9495,DT VB DT,402
9496,"VBG JJ ,",1376
9497,JJ IN VB,432
9498,VBZ RP RB,387
9499,NN NNP -LRB-,277
9500,NNP -RRB- NNS,870
9501,-RRB- NNS IN,139
9502,CC VBZ :,48
9503,VBZ : DT,416
9504,. DT VBD,382
9505,"NNPS , NN",208
9506,"NN , WP$",563
9507,", WP$ NN",1227
9508,WP$ NN NN,155
9509,DT VBG CC,416
9510,VBG CC JJS,5
9511,CC JJS VBN,10
9512,VBN NNS MD,1206
9513,RB . DT,645
9514,", RB PRP$",737
9515,CC VBZ CD,228
9516,VBZ CD WDT,432
9517,VBN RB RBR,806
9518,CC RB RBR,1079
9519,JJ NNP VBG,400
9520,NNP VBG TO,732
9521,IN JJ NNPS,1857
9522,"NNPS , JJ",349
9523,"NNP PRP ,",857
9524,NN . VBZ,93
9525,. VBZ PRP,92
9526,WDT PRP DT,692
9527,CC DT UH,9
9528,DT UH RB,6
9529,UH RB TO,10
9530,RP VBG JJ,192
9531,WP$ NN VBZ,1378
9532,. -LRB- NNP,943
9533,NNP -RRB- PRP,4166
9534,-RRB- PRP MD,997
9535,NNP '' IN,542
9536,"NN JJ ,",1894
9537,VBD RBR CC,96
9538,VBG JJ TO,1659
9539,NNS WDT JJ,698
9540,POS POS JJS,77
9541,NNS VBD :,340
9542,VBD : CC,271
9543,CC VBP :,21
9544,VBP : RB,248
9545,VBN NNS VBZ,544
9546,VB PRP$ NNP,723
9547,PRP$ NNP NNS,807
9548,"NNS IN ,",1640
9549,RB . IN,342
9550,RB VB RBR,976
9551,: -LRB- NNP,5129
9552,-RRB- PRP VBD,1372
9553,VBP JJ MD,172
9554,JJ MD RB,717
9555,JJ WRB NNS,136
9556,", NNS MD",2249
9557,NN VBD VBZ,261
9558,VBD VBZ IN,102
9559,VBG NN MD,1240
9560,VBN : ``,80
9561,VBN NNS '',77
9562,VBN NNP -LRB-,30
9563,-RRB- DT NN,1813
9564,WDT VBP CC,464
9565,"VBZ , JJ",231
9566,", VBG JJ",5877
9567,: DT VBZ,3459
9568,NN VB PDT,27
9569,VBP IN WRB,548
9570,IN WRB EX,176
9571,", VBZ CC",216
9572,VBZ CC MD,318
9573,VBN IN NNPS,480
9574,NNPS CD CC,591
9575,RB VBG NNP,1032
9576,"RB CC ,",905
9577,NNPS JJ CC,15
9578,NNP JJ VBZ,60
9579,JJ VBZ RB,1124
9580,VBZ WP PRP,3534
9581,CC CD VBD,166
9582,", RB NNP",1913
9583,NNP WP PRP,262
9584,"CC , PRP",1240
9585,"UH NNP ,",9243
9586,IN VBZ NNP,674
9587,"JJR , DT",608
9588,CD NNP :,311
9589,NNP : DT,3682
9590,"NNPS MD ,",46
9591,NNP -LRB- NN,1315
9592,WDT IN NNP,129
9593,NNP DT VBP,139
9594,VBP : NN,136
9595,: NN -LRB-,28
9596,-LRB- FW NNP,6
9597,IN NNP -RRB-,728
9598,-RRB- -LRB- DT,21
9599,"NNP -RRB- ,",2388
9600,"-RRB- , NNP",258
9601,", NNP -LRB-",124
9602,NNP -LRB- DT,203
9603,"NN -RRB- ,",790
9604,"-RRB- , VBG",201
9605,", VBG -LRB-",6
9606,VBG -LRB- VBG,4
9607,-LRB- VBG -RRB-,13
9608,"VBG -RRB- ,",8
9609,", NN -LRB-",90
9610,NNP -RRB- CC,956
9611,-RRB- CC NN,123
9612,VBD RP CC,223
9613,RP CC IN,393
9614,", RB VBD",1541
9615,VBD : IN,346
9616,: IN RB,783
9617,RB IN JJS,311
9618,JJS DT NN,561
9619,NN VBZ UH,156
9620,VBZ UH .,94
9621,CC RB WP,264
9622,RB WP RB,37
9623,DT NNPS FW,6
9624,NNPS FW .,9
9625,". , VB",8
9626,POS POS VBZ,23
9627,POS VBZ CC,13
9628,"DT , EX",499
9629,FW . TO,13
9630,. TO VB,124
9631,WDT NNS RB,173
9632,VBZ IN EX,2321
9633,IN VBG PDT,1070
9634,VBG PDT DT,2431
9635,CD `` NNP,24
9636,CC IN HYPH,342
9637,POS NNS PRP,84
9638,IN VBD VBN,753
9639,VBD VBN RBR,275
9640,"VBN RBR ,",163
9641,"RBR , DT",323
9642,NN DT MD,302
9643,VB VBN WDT,481
9644,VBN WDT MD,388
9645,WDT MD TO,256
9646,NNS MD TO,254
9647,"DT VBG ,",89
9648,IN PRP WDT,617
9649,PRP WDT VBP,159
9650,WRB PRP IN,217
9651,NNPS RB VBD,305
9652,VB VBZ TO,697
9653,VBG PDT PRP$,192
9654,PDT PRP$ NN,608
9655,", CC TO",5845
9656,NNP '' JJS,91
9657,JJS NN RB,283
9658,"VBP CC ,",121
9659,NNS RB :,933
9660,"VB , NNS",392
9661,NNP '' NNP,271
9662,'' NNP NNP,531
9663,"VBD NN ,",944
9664,", NNS POS",563
9665,POS NNS NN,363
9666,NNP VBZ RBR,399
9667,VBZ RBR IN,439
9668,CD '' NN,58
9669,NNP MD TO,423
9670,IN NNP SYM,592
9671,SYM NNP .,158
9672,NNP MD NN,88
9673,MD NN VB,466
9674,NNP NNS WRB,143
9675,"NNS , NNPS",318
9676,", NNPS CC",517
9677,"RP , VBD",72
9678,", VBD CC",180
9679,CC VBN .,2275
9680,WDT VBD NNP,509
9681,NNS POS JJS,156
9682,JJS NNS RB,212
9683,NNPS VBP DT,1481
9684,"JJS NNS ,",1224
9685,NN : WRB,829
9686,: WRB VBZ,232
9687,", VBG NNS",4215
9688,NN : MD,1020
9689,: MD DT,262
9690,NNP VB WDT,59
9691,VB WDT NNPS,1
9692,WDT NNPS MD,31
9693,RB . MD,7
9694,. MD DT,80
9695,", WP NNS",12
9696,CC WP NN,197
9697,VBZ : MD,166
9698,NNP VB WP,98
9699,VB TO ``,18
9700,", WRB NNS",1352
9701,NNS WDT NNS,649
9702,": NN ,",1201
9703,"VBD , JJ",228
9704,VBN : JJR,28
9705,: JJR NN,265
9706,PRP WDT VBZ,257
9707,VBG NNS MD,1571
9708,"IN , DT",1582
9709,"NNS , JJS",248
9710,", JJS IN",803
9711,JJS IN WDT,190
9712,VBP JJS NN,64
9713,. WP IN,12
9714,RB VB VB,526
9715,NNP VBP PRP$,432
9716,VBD IN PDT,272
9717,RP PRP IN,4
9718,"'' , TO",96
9719,VB VB IN,855
9720,"HYPH JJ ,",1128
9721,VBP . EX,8
9722,VBN RBR CC,224
9723,RBR CC IN,94
9724,"IN , WRB",1405
9725,VBP PRP$ JJ,2950
9726,VBN : RB,886
9727,HYPH FW VBG,6
9728,FW VBG NNS,19
9729,CD VBP RB,561
9730,NNP VBG RP,413
9731,PRP VBG CC,32
9732,VBG CC WDT,112
9733,CC WDT NNS,398
9734,"VBN , VB",539
9735,PRP VBD :,772
9736,: DT CD,363
9737,", VB PRP$",937
9738,VBG '' :,13
9739,'' : NN,32
9740,CD NNP NNS,945
9741,NN : NNS,1102
9742,": NNS ,",452
9743,", VB VBG",465
9744,"JJ , VBD",570
9745,VBP CD VBG,33
9746,VBN JJ PRP$,44
9747,DT NNS RBS,309
9748,RBS JJ HYPH,100
9749,"CD NNP ,",4343
9750,VB EX VBD,41
9751,CD NNP PRP,193
9752,". DT ,",85
9753,POS NNS TO,1365
9754,VBD RP RBR,52
9755,"RP RBR ,",27
9756,"RBR , PRP",338
9757,CD NNP VBD,572
9758,VBP MD RB,322
9759,RB RBR VB,157
9760,RBR VB PRP,35
9761,WP NNS VBP,563
9762,VB VBZ RB,409
9763,DT NNPS VBN,122
9764,NNPS VBN IN,378
9765,RB VBP :,369
9766,VBP : VBD,10
9767,RB RBR TO,142
9768,", RB RBR",852
9769,NNS RB RBR,656
9770,VBP NN MD,199
9771,"VBD , NNP",657
9772,"NNS , FW",980
9773,VBN RP JJ,577
9774,"VBG , VB",134
9775,VBZ VBG VBZ,330
9776,VBG VBZ DT,550
9777,", JJ .",644
9778,RB DT JJR,370
9779,"DT JJR ,",553
9780,RB WDT PRP,190
9781,VB JJ :,1093
9782,JJ NNP PRP,346
9783,PRP RB WRB,148
9784,"NN VBN ,",1641
9785,VB VBG VBN,288
9786,VB VBG PDT,120
9787,CC RB NNP,1645
9788,PRP$ VBG PRP,36
9789,NNP JJ VBG,11
9790,DT CC PRP,825
9791,", VBZ RP",287
9792,VBG : CC,312
9793,RB UH MD,8
9794,UH MD PRP,84
9795,VB WDT MD,58
9796,DT DT VBZ,261
9797,IN RB JJS,281
9798,RB JJS DT,350
9799,. PRP CC,20
9800,"CC , CC",58
9801,IN VB .,173
9802,RB VBG CD,351
9803,RB VBN CD,755
9804,"VBN CD ,",90
9805,PRP VBZ PDT,570
9806,VBP RP CC,137
9807,VBN RB RBS,41
9808,RBS CD NN,624
9809,DT VBD WRB,144
9810,MD VB :,1820
9811,: CC VBZ,318
9812,CD RB NN,49
9813,CD NNS VB,84
9814,PRP$ NN -RRB-,96
9815,NN -RRB- -LRB-,303
9816,"CD , NN",860
9817,", NN CD",1205
9818,TO VB MD,597
9819,PRP$ NNP TO,212
9820,HYPH NNP .,1412
9821,DT : CD,27
9822,VBN TO NN,158
9823,TO NN .,84
9824,HYPH VBN TO,210
9825,VBN VBN JJ,1463
9826,NNP WDT NN,143
9827,NNP WDT IN,115
9828,RB JJ NNP,1339
9829,NNPS VBG RB,74
9830,VBG RB VBG,188
9831,VBN VBG NNP,174
9832,NNP RB RBR,370
9833,RBR IN JJS,9
9834,RBR IN NNP,384
9835,RB VBN RBR,250
9836,NNP IN JJS,197
9837,MD DT JJ,902
9838,JJ HYPH IN,455
9839,VBD RB RBS,42
9840,RB RBS JJ,180
9841,VB WP JJ,283
9842,WP JJ NN,375
9843,NNP CC :,51
9844,CC : CC,111
9845,: IN NNP,1697
9846,WRB PRP$ JJ,339
9847,CC RB EX,769
9848,RB EX MD,622
9849,PRP DT CC,117
9850,DT CC EX,34
9851,CC EX MD,1052
9852,"JJ , FW",116
9853,FW IN PRP,69
9854,MD IN RB,487
9855,IN RB VB,611
9856,VB RB WP,582
9857,RB WP DT,891
9858,VBN VBG PRP$,231
9859,IN WDT JJS,48
9860,WDT JJS IN,62
9861,"PRP , VBZ",860
9862,DT NNP PRP$,155
9863,NNP NNPS NNP,6867
9864,VBN VBG CC,175
9865,VBG NNS RBR,182
9866,NNS RBR CC,189
9867,VBN CC MD,991
9868,", NNS JJ",339
9869,VBZ VBG CC,1065
9870,CC VBG RBR,120
9871,VBG RBR JJ,943
9872,NN POS '',10
9873,POS '' NNS,12
9874,"'' NNS ,",260
9875,NNP . MD,40
9876,. MD JJ,1
9877,MD JJ NN,163
9878,", PRP$ NNP",850
9879,NNP CC VBP,1000
9880,. RB TO,17
9881,NN RP JJ,41
9882,VBZ JJ VBZ,788
9883,NNP WRB DT,974
9884,CD JJ NNP,1082
9885,DT DT JJ,655
9886,WDT JJ NNP,180
9887,VBP RP NNS,188
9888,NNP VBZ CC,889
9889,VBN JJR CC,218
9890,JJR CC DT,146
9891,NNP POS JJR,134
9892,POS JJR NN,93
9893,TO WDT RB,43
9894,"DT VBD ,",555
9895,"VBZ , ``",87
9896,", `` RB",14
9897,WRB JJ VBD,66
9898,VBP VBD DT,65
9899,DT VBD VB,11
9900,VB IN JJS,557
9901,NNP VBD :,547
9902,VBD : ``,327
9903,: `` NNP,131
9904,"`` NNP ,",44
9905,", FW FW",337
9906,"FW '' ,",58
9907,"'' , PRP",509
9908,JJ CC WP,302
9909,VB : ``,84
9910,: `` RB,43
9911,`` RB PRP,19
9912,VB . PRP,308
9913,PRP '' .,199
9914,", WDT JJ",456
9915,PRP VB WDT,37
9916,NN PRP$ NNP,112
9917,", NNP NNS",566
9918,RB TO RB,288
9919,TO RB IN,38
9920,CC VBP VBG,1115
9921,"RB , ''",121
9922,", '' VBD",36
9923,'' VBD RP,15
9924,VBD RP '',14
9925,RP '' :,7
9926,'' : CC,128
9927,: CC ``,89
9928,CC `` VBD,11
9929,`` VBD RP,4
9930,RP '' RB,8
9931,PRP NN :,145
9932,HYPH CD JJ,100
9933,"PRP , WP",385
9934,VBG WP NNP,78
9935,", IN ,",2795
9936,", WDT NNS",647
9937,"VBP , NN",510
9938,NNP HYPH JJR,15
9939,HYPH JJR NNS,54
9940,VBN NNP .,495
9941,NN CD -LRB-,400
9942,-LRB- NNP NN,109
9943,VB DT CD,3575
9944,VBZ NNP VBD,56
9945,IN VBG VBZ,151
9946,MD DT PRP$,1
9947,VB JJR .,621
9948,VBN DT .,440
9949,IN NNP EX,443
9950,NNP EX VBZ,425
9951,CC VBN RP,364
9952,"WDT , JJ",95
9953,VBD RB VBD,86
9954,RB NN DT,226
9955,DT WDT PRP,679
9956,"RB PRP ,",364
9957,"PRP , VBD",356
9958,VBD DT CC,77
9959,RB VB PDT,1063
9960,DT VBD PRP,226
9961,"VBD , WDT",239
9962,"IN , VBD",86
9963,VBG DT .,775
9964,RB NNP :,94
9965,IN IN EX,1067
9966,VBN RP CD,110
9967,IN WDT TO,1245
9968,WDT TO VB,1298
9969,RP CC VBP,49
9970,VBN : PRP,1263
9971,JJ NNP HYPH,1688
9972,"JJ , VBG",2473
9973,NNP : WRB,287
9974,: WRB RB,153
9975,"CD JJ ,",278
9976,JJ VBG TO,91
9977,RBR IN CD,99
9978,"VB VBG ,",508
9979,WP VBD WP,39
9980,VBD WP VBD,174
9981,"NNS VBD ,",765
9982,PRP VBP JJS,148
9983,VBP JJS IN,228
9984,VBD DT DT,85
9985,VBP DT TO,623
9986,WP NNS PRP,292
9987,"WDT , MD",13
9988,VBN NN EX,17
9989,HYPH NNS .,890
9990,NNPS VBG DT,235
9991,CC VBG ``,49
9992,VBP VBZ RBR,25
9993,DT RBR VBG,108
9994,RBR VBG NN,72
9995,"RB , PDT",538
9996,NNS VB WP,66
9997,"VBG , CC",2170
9998,'' POS NN,361
9999,NN -RRB- NNP,2493
10000,-RRB- NNP NNP,23473
10001,MD PRP UH,280
10002,PRP UH VB,293
10003,WDT NNP RB,180
10004,PRP CC MD,255
10005,"JJ TO ,",33
10006,"TO , VB",60
10007,VB PRP WP,674
10008,PRP WP DT,266
10009,"VBP , NNS",394
10010,CD RB WRB,12
10011,NN VB .,535
10012,IN VBP PRP,50
10013,JJ : JJ,526
10014,CC NNP WP,147
10015,-LRB- JJ IN,142
10016,NNP SYM POS,5
10017,SYM POS NNS,4
10018,WDT NNS VBZ,350
10019,NNS -LRB- RB,148
10020,-LRB- RB DT,35
10021,-RRB- IN PRP$,195
10022,VB IN RBR,318
10023,CC DT FW,41
10024,FW NN .,189
10025,PRP VBN NN,104
10026,", IN JJS",2601
10027,JJ NNP :,762
10028,NNP VBZ VBP,78
10029,VBZ VBP RB,80
10030,": NNP ,",876
10031,VB WRB NNP,350
10032,CC IN RBS,37
10033,IN RBS DT,15
10034,RBS DT CD,17
10035,CD JJ VB,2
10036,JJ VB NNP,7
10037,VB TO CC,22
10038,TO CC VB,70
10039,WDT VBZ CC,636
10040,NNP RB VB,837
10041,NNS VB RB,251
10042,VBG NNP NNPS,228
10043,"PRP JJ ,",1027
10044,: IN WDT,425
10045,. CC EX,62
10046,CD DT NNP,1118
10047,NNP . NNP,403
10048,". NNP ,",104
10049,RB CC WDT,332
10050,"NNPS , MD",352
10051,DT NNP RBR,415
10052,NNP RBR JJ,512
10053,POS NNS VBZ,604
10054,NNS VBZ TO,2073
10055,POS JJS NNP,25
10056,"NNP VBG ,",144
10057,MD IN JJ,565
10058,JJ VB TO,16
10059,RB IN VBZ,1315
10060,VBP VBZ JJ,547
10061,RP IN WP,375
10062,VBD CC WDT,125
10063,VBN WRB VBG,253
10064,": WDT ,",286
10065,: NN RP,9
10066,VBG IN WDT,712
10067,VBD VBD PRP$,18
10068,DT : VBZ,150
10069,: VBZ PRP,257
10070,VBN JJ VBZ,54
10071,HYPH VBN NNPS,68
10072,VBN NNPS POS,10
10073,"RP IN ,",835
10074,JJ IN WRB,850
10075,IN WRB NNS,686
10076,NNP SYM NN,40
10077,PRP$ RB JJS,75
10078,JJS IN RB,61
10079,IN RB TO,678
10080,CC VBZ RP,306
10081,VBD IN VBN,134
10082,DT NNPS JJ,126
10083,NNPS JJ IN,136
10084,NNPS NNP TO,175
10085,VB RP WP,448
10086,RP WP MD,30
10087,"CC PRP ,",804
10088,"PRP , VB",494
10089,VBG JJ PRP,38
10090,VBZ RBR NN,22
10091,VB IN WDT,482
10092,CC CD TO,160
10093,JJR NNS POS,62
10094,VB JJR TO,843
10095,"CD , XX",3
10096,", XX MD",1
10097,XX MD VB,5
10098,CC WDT JJ,116
10099,", FW CD",51
10100,FW CD NNP,4
10101,VBN . IN,292
10102,HYPH NNP MD,359
10103,'' JJS JJ,38
10104,UH NN IN,130
10105,NN VBD EX,22
10106,VBD EX VBD,88
10107,EX VBD IN,137
10108,IN CD JJR,162
10109,VBZ NNP WDT,126
10110,VBP NNP TO,618
10111,PRP VBN JJ,113
10112,NNPS VBD NNP,48
10113,NNPS WDT RB,22
10114,NNPS VBD IN,859
10115,NNP NNPS WRB,54
10116,NNPS WRB DT,30
10117,. NNP VBD,45
10118,RB DT :,128
10119,NNP : VBZ,657
10120,DT : WP,130
10121,: WP JJ,29
10122,NNP VB NN,287
10123,POS NNP NN,665
10124,CD CD VBD,403
10125,CD RB .,373
10126,JJ VBG VBG,32
10127,VBG VBG NNP,54
10128,DT JJ TO,1205
10129,"VBZ , VB",124
10130,VB PRP NNS,339
10131,PRP NNS CC,168
10132,"WDT MD ,",739
10133,WP VBP JJS,75
10134,VBP JJS RB,11
10135,"JJS RB ,",88
10136,: VB PRP,866
10137,VB NN WDT,1160
10138,VBD VBN MD,59
10139,VBN JJ NNP,464
10140,FW . _,882
10141,RB JJR :,118
10142,JJR : IN,74
10143,NN : VBG,1221
10144,: VBG IN,531
10145,IN NNPS VBN,112
10146,", CD VBD",155
10147,CD VBD NN,76
10148,VBG VBZ JJ,199
10149,HYPH NNS VBZ,84
10150,NNP DT NNP,1533
10151,JJ SYM NN,25
10152,NNP SYM VBZ,1
10153,SYM VBZ NN,3
10154,NNP POS LS,25
10155,POS LS NNPS,10
10156,LS NNPS IN,11
10157,JJ NNP TO,1344
10158,IN -LRB- NN,32
10159,NN -RRB- :,301
10160,NNPS VBD VBN,749
10161,CD HYPH JJ,1151
10162,RB RBR VBG,262
10163,HYPH NNP POS,829
10164,NNP NNP RBR,445
10165,NNP VBD PDT,94
10166,NN VBP RBR,192
10167,NNPS IN VBG,504
10168,"NNPS , VBD",232
10169,DT VBD RBR,18
10170,VBD RBR DT,76
10171,RBR DT NN,1239
10172,"NNPS , VBP",375
10173,VB PRP HYPH,94
10174,PRP HYPH NNP,95
10175,HYPH IN VBG,284
10176,VBP DT JJR,1052
10177,IN RB EX,371
10178,DT VBD PRP$,215
10179,CC PRP$ VBN,150
10180,VBP NNS VBG,672
10181,"RP , TO",102
10182,CC VB WRB,402
10183,VBP VBG CC,1081
10184,VBG CC RB,665
10185,RB NNP VBZ,525
10186,VBZ IN .,583
10187,. : _,11
10188,-RRB- NNS HYPH,2
10189,JJ . VBG,31
10190,. VBG IN,139
10191,NNS IN WP$,69
10192,IN WP$ NN,359
10193,WP$ NN DT,87
10194,VBN VBP VBG,112
10195,VBD VBZ DT,163
10196,", VBN ``",47
10197,"NNP '' ,",1145
10198,IN NNS RBR,193
10199,NNS RBR RB,971
10200,RBR RB .,2077
10201,VB NN MD,332
10202,", FW NN",149
10203,VB RP CC,1307
10204,RP CC VB,1327
10205,RB : RB,1056
10206,"RP , WP",44
10207,VBZ VBZ WDT,6
10208,VBZ WDT NN,134
10209,NN MD PRP,870
10210,VB CC WP,261
10211,CC WP JJ,103
10212,WDT VBZ VB,113
10213,VBZ VB HYPH,22
10214,IN VBG RBR,579
10215,CC NN CD,475
10216,WRB VBG RB,71
10217,VBG RB WRB,117
10218,RB WRB TO,126
10219,"VBZ RP ,",534
10220,VBZ CC PRP$,47
10221,IN VBZ WDT,7
10222,VBZ WDT VBD,11
10223,VBG VBN PRP$,297
10224,DT CC WRB,38
10225,WRB JJ MD,130
10226,JJ MD PRP,73
10227,"NNPS VBZ ,",94
10228,"DT MD ,",362
10229,CC JJR NNP,236
10230,", MD ,",323
10231,NNP RB :,360
10232,: VBD VBN,88
10233,VBP VB PRP,366
10234,VBN DT NNPS,131
10235,NNP PRP :,93
10236,PRP : WRB,94
10237,", HYPH VBN",1
10238,HYPH VBN PRP$,11
10239,NN VBG WP$,1
10240,VBG WP$ VBG,1
10241,WP$ VBG NNS,4
10242,JJ CC WP$,39
10243,CC WP$ MD,1
10244,WP$ MD RB,1
10245,MD RB :,171
10246,VBP RB :,397
10247,RB : VBP,216
10248,: VBP RB,449
10249,"VBN , NNS",943
10250,", NNS CD",57
10251,NNS CD TO,64
10252,TO CD MD,109
10253,"IN , VBN",512
10254,CC WDT PRP$,56
10255,CC JJ FW,15
10256,JJ FW HYPH,44
10257,-RRB- IN NN,727
10258,-RRB- -LRB- NN,474
10259,-LRB- NN :,210
10260,"NNP WP ,",371
10261,NN : ``,244
10262,JJ . '',152
10263,RP IN EX,352
10264,MD VB VB,2077
10265,"VBN JJR ,",170
10266,"JJR , WDT",60
10267,NNP VBZ WRB,202
10268,WRB NNS CC,298
10269,JJS NN EX,7
10270,PRP MD DT,389
10271,PRP DT TO,351
10272,JJ JJR CD,4
10273,JJR CD NNS,15
10274,PRP RB HYPH,87
10275,"VBG , TO",157
10276,"VBN , UH",54
10277,", UH CC",90
10278,UH CC VB,11
10279,VBZ VBN VBP,189
10280,VBN VBP VBN,643
10281,TO VB VBP,412
10282,VB VBP DT,80
10283,VBG : JJ,43
10284,RB : NN,315
10285,"RB , JJR",587
10286,RBR RB EX,5
10287,DT CC NN,132
10288,"NNS , CD",2325
