,incorrect_trigram_poss,correct_trigram_poss,count
1012,VERB ADP DET,PUNCT _ _,1
1132,VERB DET NOUN,PART PUNCT VERB,1
698,NOUN ADP NUM,PROPN ADP NUM,1
945,PUNCT ADV PRON,ADJ PUNCT ADV,1
946,PUNCT ADV PRON,ADP DET NOUN,1
931,PROPN PUNCT _,PUNCT _ _,1
929,PROPN PUNCT _,CCONJ PROPN PUNCT,1
947,PUNCT ADV PRON,NOUN PUNCT ADV,1
920,PROPN PUNCT PRON,NOUN PUNCT PRON,1
912,PROPN PUNCT CCONJ,DET PROPN PUNCT,1
1023,VERB ADP NOUN,DET NOUN ADP,1
914,PROPN PUNCT CCONJ,PROPN PUNCT ADV,1
1140,VERB DET NOUN,VERB DET VERB,1
916,PROPN PUNCT DET,NUM PUNCT DET,1
917,PROPN PUNCT INTJ,PROPN PUNCT DET,1
918,PROPN PUNCT NOUN,INTJ PUNCT VERB,1
1021,VERB ADP NOUN,ADJ PUNCT ADP,1
1138,VERB DET NOUN,VERB ADV ADV,1
921,PROPN PUNCT PRON,PUNCT PRON VERB,1
928,PROPN PUNCT _,ADV PUNCT INTJ,1
1136,VERB DET NOUN,VERB ADP ADP,1
1135,VERB DET NOUN,PRON VERB VERB,1
1018,VERB ADP DET,VERB PUNCT ADP,1
922,PROPN PUNCT PROPN,ADV PUNCT PROPN,1
923,PROPN PUNCT PUNCT,NOUN PUNCT PUNCT,1
924,PROPN PUNCT PUNCT,PROPN PUNCT PUNCT,1
925,PROPN PUNCT VERB,INTJ PUNCT PROPN,1
1125,VERB DET NOUN,DET NOUN ADP,1
927,PROPN PUNCT _,ADP PROPN PUNCT,1
1010,VERB ADP DET,PRON VERB VERB,1
948,PUNCT ADV PRON,PRON PUNCT ADV,1
837,NUM NOUN PUNCT,NOUN NUM NOUN,1
979,PUNCT X PUNCT,NOUN PUNCT X,1
970,PUNCT PRON PUNCT,PRON PUNCT PRON,1
971,PUNCT PROPN PUNCT,CCONJ PROPN PUNCT,1
995,VERB ADP ADP,VERB DET NOUN,1
973,PUNCT VERB ADP,ADP PUNCT VERB,1
974,PUNCT VERB ADP,PUNCT VERB ADP,1
975,PUNCT VERB DET,PRON VERB PART,1
976,PUNCT VERB NOUN,ADV PUNCT VERB,1
977,PUNCT VERB PUNCT,NOUN VERB PUNCT,1
978,PUNCT VERB VERB,NOUN PUNCT VERB,1
994,VERB ADP ADP,PRON VERB ADP,1
996,VERB ADP ADV,ADJ PUNCT VERB,1
980,PUNCT _ _,ADJ CCONJ ADJ,1
993,VERB ADP ADJ,VERB ADP ADJ,1
982,PUNCT _ _,ADP NOUN PUNCT,1
991,VERB ADP ADJ,PART VERB ADP,1
985,PUNCT _ _,DET NOUN PUNCT,1
1131,VERB DET NOUN,NOUN VERB DET,1
987,PUNCT _ _,PRON VERB PUNCT,1
988,SYM NUM ADV,ADP SYM NUM,1
989,VERB ADP ADJ,ADJ ADP ADJ,1
969,PUNCT PRON ADV,PART PUNCT PRON,1
997,VERB ADP ADV,NOUN ADP ADV,1
1007,VERB ADP DET,NOUN PUNCT VERB,1
1004,VERB ADP DET,ADP NOUN ADP,1
950,PUNCT ADV PUNCT,ADV PUNCT ADV,1
951,PUNCT ADV PUNCT,PUNCT VERB ADV,1
1005,VERB ADP DET,ADP NOUN PUNCT,1
953,PUNCT DET NOUN,ADP DET NOUN,1
954,PUNCT DET NOUN,ADP PUNCT DET,1
955,PUNCT DET NOUN,CCONJ DET PUNCT,1
956,PUNCT DET NOUN,NOUN PUNCT DET,1
957,PUNCT DET NOUN,PUNCT PROPN PUNCT,1
958,PUNCT DET PUNCT,ADP PUNCT DET,1
959,PUNCT DET PUNCT,PRON PUNCT DET,1
968,PUNCT NOUN PUNCT,PUNCT PART VERB,1
961,PUNCT DET VERB,PUNCT DET VERB,1
962,PUNCT NOUN ADP,VERB PUNCT NOUN,1
1130,VERB DET NOUN,NOUN PUNCT VERB,1
963,PUNCT NOUN NOUN,DET PUNCT NOUN,1
1000,VERB ADP CCONJ,VERB VERB ADP,1
964,PUNCT NOUN PART,NOUN VERB ADP,1
999,VERB ADP CCONJ,PART VERB ADP,1
965,PUNCT NOUN PUNCT,ADV ADP DET,1
967,PUNCT NOUN PUNCT,PUNCT DET NOUN,1
1141,VERB DET NOUN,VERB NOUN ADP,1
910,PROPN PUNCT ADV,ADP PROPN PUNCT,1
1025,VERB ADP NOUN,PART VERB NOUN,1
861,PRON NOUN CCONJ,ADP PRON NOUN,1
856,PRON AUX VERB,ADV PRON AUX,1
857,PRON AUX VERB,PRON AUX VERB,1
1046,VERB ADP PRON,PRON VERB VERB,1
858,PRON CCONJ VERB,CCONJ VERB DET,1
1160,VERB PART DET,VERB VERB ADP,1
859,PRON CCONJ VERB,PART VERB PRON,1
1158,VERB DET VERB,VERB PART VERB,1
860,PRON DET DET,ADP PRON DET,1
1157,VERB DET VERB,VERB DET VERB,1
862,PRON NOUN CCONJ,ADP PRON VERB,1
1162,VERB PUNCT ADP,PART VERB VERB,1
863,PRON NOUN CCONJ,DET NOUN CCONJ,1
1045,VERB ADP PRON,PRON VERB ADP,1
1155,VERB DET VERB,PRON VERB VERB,1
1154,VERB DET VERB,PRON VERB DET,1
1153,VERB DET VERB,DET DET VERB,1
865,PRON NOUN PUNCT,VERB NOUN PUNCT,1
1152,VERB DET SYM,VERB DET SYM,1
1043,VERB ADP PRON,NOUN PUNCT VERB,1
1042,VERB ADP PRON,DET ADP PRON,1
1161,VERB PUNCT ADJ,VERB VERB PUNCT,1
855,PRON AUX PART,PART VERB DET,1
1026,VERB ADP NOUN,PRON PUNCT VERB,1
1113,VERB DET DET,VERB ADP DET,1
1166,VERB PUNCT ADP,VERB VERB PUNCT,1
839,NUM PROPN PUNCT,ADP NUM PROPN,1
840,PART ADJ PART,ADV ADJ PART,1
841,PART DET NOUN,ADV DET NOUN,1
842,PART DET NOUN,DET NOUN CCONJ,1
843,PART DET NOUN,DET NOUN PUNCT,1
1165,VERB PUNCT ADP,VERB PUNCT VERB,1
844,PART PRON ADP,ADP PRON ADP,1
845,PART PRON ADV,PRON PART ADV,1
846,PART PRON NOUN,PRON ADV PRON,1
854,PRON AUX NOUN,PRON VERB NOUN,1
848,PRON ADP NOUN,ADP NOUN ADP,1
1115,VERB DET NOUN,ADJ DET NOUN,1
850,PRON ADP NOUN,NOUN PRON VERB,1
851,PRON ADP VERB,ADV ADP VERB,1
1048,VERB ADP PRON,VERB DET ADJ,1
852,PRON ADV PRON,VERB ADV PRON,1
1163,VERB PUNCT ADP,PRON VERB PUNCT,1
853,PRON AUX ADV,ADP PRON VERB,1
1116,VERB DET NOUN,ADJ PUNCT ADV,1
868,PRON PART VERB,DET NOUN PART,1
870,PRON PART VERB,PART VERB PRON,1
871,PRON PRON ADV,ADP PRON PRON,1
1031,VERB ADP NOUN,VERB NOUN ADV,1
1037,VERB ADP NUM,ADJ ADP NUM,1
1101,VERB DET ADV,ADV VERB DET,1
893,PROPN DET NUM,NOUN PROPN DET,1
1035,VERB ADP NOUN,VERB PUNCT PART,1
895,PROPN DET PROPN,VERB DET PROPN,1
1034,VERB ADP NOUN,VERB PART ADP,1
896,PROPN DET VERB,NOUN DET VERB,1
897,PROPN INTJ PART,DET PUNCT PRON,1
1032,VERB ADP NOUN,VERB NOUN PRON,1
899,PROPN NOUN ADP,NOUN PROPN ADP,1
872,PRON PRON CCONJ,ADP PRON PRON,1
900,PROPN NOUN ADP,PROPN PUNCT DET,1
901,PROPN PROPN PUNCT,ADJ NOUN PUNCT,1
902,PROPN PROPN PUNCT,ADJ PROPN PUNCT,1
1030,VERB ADP NOUN,VERB ADV ADJ,1
1122,VERB DET NOUN,ADV PUNCT VERB,1
1028,VERB ADP NOUN,VERB ADJ ADP,1
905,PROPN PROPN PUNCT,PART VERB PROPN,1
906,PROPN PROPN PUNCT,PROPN PUNCT PUNCT,1
907,PROPN PROPN PUNCT,PROPN PUNCT _,1
890,PROPN DET NOUN,ADV DET NOUN,1
889,PROPN DET DET,ADP DET DET,1
888,PROPN ADP VERB,VERB PRON ADP,1
887,PROPN ADP PUNCT,ADP PROPN ADP,1
873,PRON PRON DET,ADP PRON DET,1
1151,VERB DET PUNCT,VERB VERB DET,1
875,PRON PRON VERB,ADV PRON PRON,1
1150,VERB DET PROPN,VERB DET PROPN,1
1040,VERB ADP PRON,ADP PRON VERB,1
1149,VERB DET PROPN,PRON VERB DET,1
877,PRON PRON VERB,PRON VERB PART,1
1039,VERB ADP NUM,VERB VERB ADP,1
1148,VERB DET PRON,VERB ADP PRON,1
878,PROPN ADJ CCONJ,PROPN PART ADJ,1
879,PROPN ADP ADP,NOUN ADP ADP,1
880,PROPN ADP DET,ADP PROPN ADP,1
1038,VERB ADP NUM,VERB ADP NUM,1
1144,VERB DET NOUN,VERB PRON PART,1
882,PROPN ADP NOUN,NOUN ADP NOUN,1
883,PROPN ADP NUM,PROPN PUNCT VERB,1
884,PROPN ADP PRON,ADP PROPN ADP,1
885,PROPN ADP PRON,NOUN ADP PRON,1
886,PROPN ADP PROPN,NOUN ADP PROPN,1
891,PROPN DET NOUN,ADV PUNCT ADP,1
0,ADJ ADJ PUNCT,ADV VERB PUNCT,1
696,NOUN ADP NUM,ADJ ADP NUM,1
695,NOUN ADP NOUN,VERB NOUN ADP,1
214,ADP NUM PUNCT,NUM PUNCT ADV,1
217,ADP PART VERB,PART VERB ADV,1
218,ADP PART VERB,PART VERB CCONJ,1
220,ADP PART VERB,PART VERB NUM,1
224,ADP PART VERB,PART VERB VERB,1
225,ADP PROPN ADP,ADP PROPN CCONJ,1
226,ADP PROPN ADP,DET NOUN ADP,1
227,ADP PROPN ADP,PROPN ADP PRON,1
228,ADP PROPN CCONJ,ADV ADP PROPN,1
229,ADP PROPN CCONJ,PROPN CCONJ VERB,1
230,ADP PROPN PRON,PRON VERB DET,1
231,ADP PROPN PROPN,NOUN ADP PROPN,1
233,ADP PROPN PUNCT,PROPN PUNCT DET,1
235,ADP PUNCT ADP,PUNCT ADP DET,1
236,ADP VERB ADJ,CCONJ ADP VERB,1
237,ADP VERB ADP,ADV ADP VERB,1
238,ADP VERB ADP,ADV VERB ADP,1
240,ADP VERB ADP,VERB VERB ADP,1
241,ADP VERB ADV,ADV VERB ADV,1
242,ADP VERB DET,PRON PUNCT ADV,1
243,ADP VERB DET,PRON VERB VERB,1
244,ADP VERB DET,VERB DET NOUN,1
245,ADP VERB NOUN,NOUN NOUN PUNCT,1
246,ADP VERB NOUN,VERB NOUN CCONJ,1
247,ADP VERB NOUN,VERB NOUN PUNCT,1
248,ADP VERB PART,VERB PART DET,1
249,ADP VERB PUNCT,VERB PUNCT PRON,1
250,ADP VERB VERB,ADJ ADP VERB,1
251,ADP VERB VERB,ADV PRON VERB,1
213,ADP NUM PUNCT,ADP PRON VERB,1
212,ADP NUM NOUN,VERB NUM NOUN,1
211,ADP NUM NOUN,NUM NOUN PART,1
189,ADP NOUN PUNCT,ADV ADP NOUN,1
173,ADP NOUN CCONJ,VERB CCONJ PRON,1
174,ADP NOUN DET,DET DET NOUN,1
175,ADP NOUN DET,NOUN DET NOUN,1
176,ADP NOUN DET,NOUN DET PRON,1
177,ADP NOUN DET,VERB ADP NOUN,1
180,ADP NOUN PART,NOUN PART VERB,1
181,ADP NOUN PART,PART VERB DET,1
182,ADP NOUN PRON,ADP ADP NOUN,1
183,ADP NOUN PRON,NUM NOUN PRON,1
184,ADP NOUN PRON,PRON VERB ADP,1
185,ADP NOUN PRON,VERB NOUN PRON,1
186,ADP NOUN PRON,VERB PRON VERB,1
188,ADP NOUN PUNCT,ADP ADP NOUN,1
190,ADP NOUN PUNCT,ADV PUNCT PRON,1
208,ADP NOUN X,NOUN X PUNCT,1
191,ADP NOUN PUNCT,ADV VERB PUNCT,1
192,ADP NOUN PUNCT,DET ADJ NOUN,1
195,ADP NOUN PUNCT,NOUN PUNCT ADV,1
196,ADP NOUN PUNCT,NOUN PUNCT PRON,1
197,ADP NOUN PUNCT,NOUN PUNCT PUNCT,1
199,ADP NOUN PUNCT,PART ADP NOUN,1
200,ADP NOUN PUNCT,VERB ADJ NOUN,1
202,ADP NOUN PUNCT,VERB VERB PUNCT,1
203,ADP NOUN VERB,DET NOUN VERB,1
204,ADP NOUN VERB,DET VERB ADP,1
205,ADP NOUN VERB,NOUN VERB ADP,1
206,ADP NOUN VERB,NOUN VERB VERB,1
207,ADP NOUN VERB,VERB ADP NOUN,1
252,ADP VERB VERB,VERB VERB DET,1
253,ADP VERB VERB,VERB VERB VERB,1
254,ADP _ _,INTJ _ _,1
312,ADV DET ADP,VERB DET ADP,1
296,ADV ADP NOUN,NOUN ADP NOUN,1
297,ADV ADP NOUN,VERB ADV ADP,1
298,ADV ADP PRON,ADJ ADP PRON,1
299,ADV ADP PRON,ADP ADV ADP,1
300,ADV ADP PRON,ADP PRON ADV,1
302,ADV ADP PRON,ADV ADV ADP,1
303,ADV ADP PRON,VERB ADV ADP,1
304,ADV ADP PRON,VERB VERB ADJ,1
305,ADV ADP PROPN,PART VERB ADV,1
306,ADV ADP PROPN,PROPN NOUN ADP,1
307,ADV ADP SYM,ADP ADV SYM,1
308,ADV ADV ADJ,ADV ADJ PUNCT,1
311,ADV ADV PRON,CCONJ ADV PRON,1
313,ADV DET DET,VERB ADV ADJ,1
294,ADV ADP NOUN,ADV ADV ADP,1
314,ADV DET NOUN,ADP ADV DET,1
317,ADV DET NOUN,ADV VERB ADV,1
318,ADV DET NOUN,CCONJ DET NOUN,1
319,ADV DET NOUN,DET NOUN NOUN,1
320,ADV DET NOUN,DET NOUN PUNCT,1
322,ADV DET NOUN,VERB PUNCT ADP,1
326,ADV NOUN PRON,ADV PRON VERB,1
328,ADV NOUN PUNCT,ADV PUNCT _,1
329,ADV NOUN PUNCT,DET NOUN PUNCT,1
330,ADV NOUN PUNCT,NOUN PUNCT _,1
331,ADV NOUN VERB,ADJ PUNCT NOUN,1
333,ADV NOUN VERB,PRON ADV NOUN,1
334,ADV NOUN VERB,PRON NOUN VERB,1
295,ADV ADP NOUN,DET VERB ADV,1
293,ADV ADP NOUN,ADP NOUN ADV,1
255,ADV ADJ ADP,ADJ ADP DET,1
273,ADV ADJ PUNCT,ADJ PUNCT PUNCT,1
256,ADV ADJ ADP,ADP ADJ NOUN,1
257,ADV ADJ ADP,ADV ADP NOUN,1
261,ADV ADJ ADV,ADV ADV ADJ,1
262,ADV ADJ CCONJ,ADJ CCONJ PRON,1
263,ADV ADJ DET,DET ADJ NOUN,1
264,ADV ADJ PART,ADJ ADV PART,1
265,ADV ADJ PART,ADJ NOUN PART,1
266,ADV ADJ PART,PRON VERB ADJ,1
267,ADV ADJ PRON,ADJ PRON VERB,1
268,ADV ADJ PRON,DET ADV ADJ,1
269,ADV ADJ PRON,PART ADV ADJ,1
270,ADV ADJ PRON,PRON VERB ADV,1
271,ADV ADJ PUNCT,ADJ PUNCT ADP,1
274,ADV ADJ PUNCT,ADJ PUNCT _,1
292,ADV ADP NOUN,ADP ADP NOUN,1
275,ADV ADJ PUNCT,NOUN ADJ PUNCT,1
276,ADV ADJ PUNCT,PRON PUNCT PRON,1
277,ADV ADJ PUNCT,VERB ADV ADJ,1
278,ADV ADJ PUNCT,VERB VERB ADV,1
279,ADV ADP ADP,ADP ADP DET,1
280,ADV ADP ADV,ADV VERB ADP,1
282,ADV ADP DET,ADP ADV DET,1
284,ADV ADP DET,ADP DET PRON,1
285,ADV ADP DET,ADP NOUN ADP,1
286,ADV ADP DET,ADV ADP DET,1
287,ADV ADP DET,ADV PRON VERB,1
289,ADV ADP DET,PRON DET NOUN,1
291,ADV ADP DET,VERB DET PROPN,1
172,ADP NOUN CCONJ,VERB CCONJ NOUN,1
171,ADP NOUN CCONJ,PRON VERB ADP,1
170,ADP NOUN CCONJ,PART VERB ADP,1
59,ADP ADP NOUN,ADV ADP NOUN,1
43,ADJ PUNCT _,VERB ADJ PUNCT,1
45,ADJ VERB ADP,VERB ADP DET,1
46,ADJ VERB ADP,VERB ADP PROPN,1
47,ADJ VERB ADP,VERB ADV ADP,1
48,ADJ VERB ADV,ADV PUNCT PRON,1
49,ADJ VERB ADV,NOUN PUNCT DET,1
50,ADJ VERB ADV,VERB VERB ADV,1
51,ADJ VERB DET,VERB VERB DET,1
54,ADJ VERB VERB,NOUN VERB VERB,1
55,ADP ADJ PUNCT,ADP DET ADP,1
56,ADP ADP NOUN,ADP DET NUM,1
57,ADP ADP NOUN,ADP NOUN NOUN,1
58,ADP ADP NOUN,ADP NOUN PUNCT,1
60,ADP ADP NOUN,PART VERB PUNCT,1
40,ADJ PUNCT _,DET VERB VERB,1
61,ADP ADV ADJ,ADV ADV ADJ,1
62,ADP ADV ADP,ADV ADP DET,1
63,ADP ADV ADP,ADV ADP NOUN,1
64,ADP ADV ADP,CCONJ ADV ADP,1
65,ADP ADV CCONJ,CCONJ ADP PRON,1
66,ADP ADV CCONJ,VERB INTJ ADV,1
67,ADP ADV NOUN,NOUN VERB PUNCT,1
68,ADP ADV PART,ADP DET NOUN,1
69,ADP ADV PRON,ADP ADP ADV,1
70,ADP ADV PRON,ADV PRON PRON,1
71,ADP ADV PRON,ADV PRON VERB,1
73,ADP ADV VERB,ADV ADP ADV,1
74,ADP ADV VERB,ADV ADP VERB,1
42,ADJ PUNCT _,PART PUNCT _,1
38,ADJ PUNCT _,ADP ADJ PUNCT,1
76,ADP CCONJ PRON,CCONJ PRON VERB,1
21,ADJ PUNCT ADP,ADJ PUNCT ADP,1
3,ADJ ADP DET,ADP DET NOUN,1
5,ADJ ADP DET,PRON VERB ADJ,1
7,ADJ ADP NOUN,ADV ADP NOUN,1
8,ADJ ADP NOUN,NOUN ADP NOUN,1
9,ADJ ADP NOUN,PART PUNCT VERB,1
10,ADJ ADP NUM,ADP DET NOUN,1
13,ADJ ADV ADJ,NOUN ADV ADJ,1
14,ADJ ADV VERB,NOUN ADV VERB,1
16,ADJ DET PRON,NOUN ADP PRON,1
17,ADJ DET VERB,NOUN DET VERB,1
18,ADJ INTJ ADP,NOUN ADP DET,1
19,ADJ PUNCT ADJ,DET ADJ PUNCT,1
20,ADJ PUNCT ADJ,PART ADJ PUNCT,1
22,ADJ PUNCT ADP,ADV PUNCT ADP,1
37,ADJ PUNCT VERB,NOUN DET NOUN,1
23,ADJ PUNCT ADP,VERB PUNCT ADP,1
24,ADJ PUNCT ADV,NOUN PUNCT ADV,1
25,ADJ PUNCT CCONJ,NOUN PUNCT CCONJ,1
26,ADJ PUNCT CCONJ,PRON PUNCT CCONJ,1
27,ADJ PUNCT DET,ADV PUNCT DET,1
28,ADJ PUNCT DET,NOUN PUNCT DET,1
29,ADJ PUNCT NOUN,ADJ PUNCT NOUN,1
30,ADJ PUNCT NOUN,DET ADJ PUNCT,1
31,ADJ PUNCT PRON,ADJ PRON PUNCT,1
32,ADJ PUNCT PRON,ADV PUNCT PRON,1
33,ADJ PUNCT PRON,NOUN PUNCT PRON,1
35,ADJ PUNCT PROPN,ADV PUNCT PROPN,1
36,ADJ PUNCT VERB,DET PUNCT VERB,1
75,ADP ADV VERB,DET ADV VERB,1
77,ADP DET ADP,DET ADP DET,1
169,ADP NOUN CCONJ,PART ADP NOUN,1
152,ADP NOUN ADP,ADP VERB DET,1
136,ADP DET NUM,ADV ADP DET,1
137,ADP DET NUM,PRON VERB VERB,1
138,ADP DET NUM,VERB DET NUM,1
139,ADP DET PRON,ADV PRON VERB,1
141,ADP DET PRON,DET PRON VERB,1
142,ADP DET PRON,PRON VERB ADV,1
143,ADP DET PROPN,ADP ADP DET,1
144,ADP DET PROPN,PUNCT PUNCT VERB,1
145,ADP DET VERB,DET VERB DET,1
146,ADP DET VERB,VERB NOUN ADP,1
147,ADP NOUN ADJ,NOUN ADJ PUNCT,1
148,ADP NOUN ADP,ADJ DET NOUN,1
151,ADP NOUN ADP,ADP NOUN ADP,1
153,ADP NOUN ADP,ADP VERB NOUN,1
134,ADP DET NOUN,VERB PRON VERB,1
154,ADP NOUN ADP,ADV ADP NUM,1
155,ADP NOUN ADP,ADV ADP VERB,1
157,ADP NOUN ADP,NOUN ADP DET,1
159,ADP NOUN ADP,NUM NOUN ADP,1
160,ADP NOUN ADP,PART VERB ADP,1
161,ADP NOUN ADP,PART VERB DET,1
162,ADP NOUN ADP,PRON ADP NOUN,1
163,ADP NOUN ADP,VERB DET NOUN,1
164,ADP NOUN ADV,CCONJ NOUN ADV,1
165,ADP NOUN CCONJ,ADV NOUN CCONJ,1
166,ADP NOUN CCONJ,NOUN CCONJ DET,1
167,ADP NOUN CCONJ,NOUN CCONJ NOUN,1
168,ADP NOUN CCONJ,NOUN CCONJ VERB,1
135,ADP DET NUM,ADP ADV PRON,1
133,ADP DET NOUN,VERB PART DET,1
78,ADP DET ADP,PRON VERB ADV,1
94,ADP DET NOUN,ADV CCONJ ADP,1
79,ADP DET ADV,ADP ADV DET,1
80,ADP DET ADV,PART VERB DET,1
81,ADP DET DET,ADP DET NOUN,1
82,ADP DET DET,DET NOUN VERB,1
83,ADP DET DET,NOUN PUNCT ADP,1
84,ADP DET NOUN,ADP ADJ PROPN,1
86,ADP DET NOUN,ADP DET ADJ,1
88,ADP DET NOUN,ADP NOUN PUNCT,1
89,ADP DET NOUN,ADP PRON ADP,1
90,ADP DET NOUN,ADP PRON VERB,1
91,ADP DET NOUN,ADP VERB DET,1
92,ADP DET NOUN,ADV ADP NOUN,1
93,ADP DET NOUN,ADV ADP PRON,1
102,ADP DET NOUN,CCONJ PRON NOUN,1
131,ADP DET NOUN,VERB ADP NOUN,1
105,ADP DET NOUN,DET NOUN ADJ,1
111,ADP DET NOUN,DET NOUN PART,1
114,ADP DET NOUN,DET NOUN VERB,1
115,ADP DET NOUN,NOUN NOUN PUNCT,1
116,ADP DET NOUN,NOUN PUNCT CCONJ,1
117,ADP DET NOUN,NOUN PUNCT _,1
118,ADP DET NOUN,NOUN VERB PUNCT,1
120,ADP DET NOUN,PART ADP DET,1
121,ADP DET NOUN,PART DET NOUN,1
123,ADP DET NOUN,PART VERB DET,1
124,ADP DET NOUN,PART VERB PUNCT,1
126,ADP DET NOUN,PRON ADP PRON,1
127,ADP DET NOUN,PRON NOUN PRON,1
335,ADV NOUN VERB,PRON VERB ADV,1
336,ADV NOUN _,ADJ NOUN _,1
337,ADV PRON PART,PART VERB ADP,1
587,DET NUM NOUN,NUM NOUN ADP,1
573,DET NOUN VERB,NOUN VERB NOUN,1
574,DET NOUN VERB,NOUN VERB PRON,1
576,DET NOUN VERB,PRON DET NOUN,1
577,DET NOUN VERB,PRON VERB ADP,1
578,DET NOUN VERB,PRON VERB PUNCT,1
579,DET NOUN VERB,PRON VERB VERB,1
580,DET NOUN VERB,PROPN VERB ADV,1
581,DET NOUN VERB,VERB ADP DET,1
582,DET NOUN VERB,VERB ADV NUM,1
583,DET NOUN VERB,VERB DET NOUN,1
584,DET NOUN VERB,VERB PART DET,1
585,DET NOUN VERB,VERB VERB DET,1
586,DET NUM ADP,PRON VERB NUM,1
588,DET NUM PUNCT,NOUN PUNCT PART,1
569,DET NOUN VERB,NOUN VERB ADJ,1
589,DET NUM PUNCT,NOUN PUNCT _,1
590,DET PRON VERB,ADP PRON VERB,1
591,DET PRON VERB,ADV PRON VERB,1
593,DET PRON VERB,NOUN PRON VERB,1
594,DET PRON VERB,PRON VERB DET,1
595,DET PRON VERB,PRON VERB PART,1
596,DET PRON VERB,PRON VERB VERB,1
597,DET PROPN ADP,ADP DET PROPN,1
598,DET PROPN PRON,ADP PROPN PRON,1
599,DET PROPN PUNCT,ADP DET PROPN,1
600,DET PROPN PUNCT,PROPN PUNCT ADV,1
601,DET PROPN PUNCT,PROPN PUNCT DET,1
602,DET PROPN PUNCT,PROPN PUNCT _,1
572,DET NOUN VERB,NOUN VERB DET,1
567,DET NOUN VERB,NOUN ADJ VERB,1
1,ADJ ADP ADJ,NOUN ADP ADJ,1
546,DET NOUN PUNCT,NOUN PUNCT PUNCT,1
525,DET NOUN PRON,PRON NOUN PRON,1
526,DET NOUN PRON,PRON VERB ADV,1
527,DET NOUN PRON,VERB DET NOUN,1
528,DET NOUN PROPN,PROPN PROPN DET,1
529,DET NOUN PUNCT,ADJ NOUN PUNCT,1
531,DET NOUN PUNCT,ADV ADP DET,1
532,DET NOUN PUNCT,ADV DET NOUN,1
533,DET NOUN PUNCT,DET ADJ NOUN,1
534,DET NOUN PUNCT,DET ADJ NUM,1
537,DET NOUN PUNCT,INTJ PUNCT DET,1
538,DET NOUN PUNCT,INTJ PUNCT PRON,1
543,DET NOUN PUNCT,NOUN PUNCT INTJ,1
544,DET NOUN PUNCT,NOUN PUNCT NOUN,1
550,DET NOUN PUNCT,PART DET NOUN,1
566,DET NOUN VERB,DET VERB ADV,1
551,DET NOUN PUNCT,PRON NOUN PUNCT,1
552,DET NOUN PUNCT,PRON PUNCT _,1
553,DET NOUN PUNCT,PRON VERB VERB,1
554,DET NOUN PUNCT,PUNCT ADV PUNCT,1
555,DET NOUN PUNCT,PUNCT PUNCT INTJ,1
556,DET NOUN PUNCT,VERB ADP DET,1
558,DET NOUN PUNCT,VERB PUNCT ADV,1
559,DET NOUN VERB,ADJ NOUN VERB,1
560,DET NOUN VERB,ADP DET NOUN,1
561,DET NOUN VERB,ADV PUNCT DET,1
563,DET NOUN VERB,CCONJ DET NOUN,1
564,DET NOUN VERB,DET NOUN DET,1
565,DET NOUN VERB,DET NOUN VERB,1
604,DET VERB ADP,NOUN VERB ADP,1
606,DET VERB ADP,PUNCT DET VERB,1
523,DET NOUN PRON,NUM NOUN PRON,1
669,NOUN ADP DET,PRON VERB ADP,1
650,NOUN ADP DET,ADJ PUNCT ADV,1
651,NOUN ADP DET,ADJ PUNCT CCONJ,1
652,NOUN ADP DET,ADP ADP DET,1
654,NOUN ADP DET,ADP DET PROPN,1
655,NOUN ADP DET,ADV ADP DET,1
656,NOUN ADP DET,ADV PUNCT NOUN,1
657,NOUN ADP DET,CCONJ ADP DET,1
658,NOUN ADP DET,DET ADP DET,1
661,NOUN ADP DET,NOUN NOUN ADP,1
662,NOUN ADP DET,NOUN NOUN CCONJ,1
664,NOUN ADP DET,NOUN NOUN VERB,1
667,NOUN ADP DET,PART VERB ADP,1
668,NOUN ADP DET,PRON NOUN ADP,1
671,NOUN ADP DET,PUNCT PUNCT VERB,1
646,NOUN ADP ADV,DET NOUN ADP,1
673,NOUN ADP DET,VERB VERB ADP,1
676,NOUN ADP NOUN,ADP NOUN ADP,1
678,NOUN ADP NOUN,ADV VERB NOUN,1
682,NOUN ADP NOUN,NOUN ADP VERB,1
683,NOUN ADP NOUN,NOUN CCONJ DET,1
684,NOUN ADP NOUN,NOUN DET VERB,1
685,NOUN ADP NOUN,NOUN NOUN ADP,1
687,NOUN ADP NOUN,NOUN PART VERB,1
689,NOUN ADP NOUN,NOUN PUNCT PRON,1
690,NOUN ADP NOUN,NOUN PUNCT _,1
692,NOUN ADP NOUN,PRON NOUN ADP,1
693,NOUN ADP NOUN,PROPN ADP NOUN,1
694,NOUN ADP NOUN,VERB ADP NOUN,1
648,NOUN ADP ADV,VERB ADP ADV,1
645,NOUN ADP ADV,ADJ ADP ADV,1
607,DET VERB ADP,VERB ADP NUM,1
624,NOUN ADJ ADP,ADV ADJ ADP,1
608,DET VERB NOUN,ADP DET VERB,1
609,DET VERB NOUN,ADP VERB NOUN,1
610,DET VERB NOUN,DET ADJ NOUN,1
611,DET VERB NOUN,DET PUNCT DET,1
612,DET VERB NOUN,NOUN VERB NOUN,1
613,DET VERB NOUN,PART DET VERB,1
614,DET VERB NOUN,PRON VERB DET,1
616,DET VERB PUNCT,ADP VERB PUNCT,1
