,ngram,count
866,PRON SCONJ DET,485
867,PUNCT ADP ADJ,1011
868,ADJ DET PRON,7
869,DET PRON AUX,703
870,CCONJ PRON AUX,2441
871,AUX PART PUNCT,187
872,PART PUNCT _,298
873,PROPN AUX AUX,833
874,AUX AUX ADV,485
875,ADJ PROPN AUX,401
876,PUNCT ADV ADJ,871
877,ADV ADJ PROPN,259
878,VERB VERB NUM,173
879,VERB NUM PUNCT,160
880,NUM PUNCT PART,56
881,PUNCT ADV PROPN,325
882,NUM ADJ ADJ,236
883,SCONJ ADP ADJ,243
884,AUX DET PROPN,792
885,SCONJ NOUN AUX,780
886,PART ADV VERB,1252
887,ADP VERB PROPN,562
888,PRON AUX PRON,550
889,AUX PRON PART,211
890,PRON PART AUX,369
891,PART AUX SCONJ,45
892,AUX SCONJ PRON,350
893,PUNCT AUX ADJ,396
894,CCONJ VERB ADV,595
895,VERB ADV DET,1116
896,PROPN CCONJ ADP,291
897,ADV DET PROPN,558
898,SCONJ ADJ ADP,234
899,NUM PUNCT PROPN,763
900,VERB ADV ADV,1500
901,SCONJ VERB NOUN,313
902,PUNCT VERB NUM,282
903,ADJ PUNCT PRON,689
904,PRON DET ADJ,404
905,DET PROPN AUX,1121
906,PART AUX PUNCT,224
907,AUX ADJ ADJ,340
908,ADJ PROPN DET,67
909,PROPN DET AUX,232
910,ADV ADV ADJ,1084
911,ADV ADJ DET,196
912,ADJ DET NOUN,394
913,ADP DET VERB,2103
914,NOUN PART DET,48
915,PART DET PROPN,80
916,DET PROPN _,76
917,PUNCT NOUN SCONJ,141
918,ADJ ADJ PROPN,606
919,PROPN ADP X,39
920,X PUNCT NOUN,78
921,VERB ADV NOUN,343
922,PROPN AUX ADP,468
923,AUX AUX SCONJ,28
924,AUX SCONJ PROPN,106
925,ADJ CCONJ PRON,232
926,PROPN PART VERB,1868
927,PUNCT CCONJ AUX,713
928,ADP DET ADV,1672
929,CCONJ ADV PRON,702
930,VERB PRON DET,1204
931,VERB ADP SCONJ,540
932,ADP SCONJ NOUN,64
933,PRON ADV ADP,242
934,NOUN DET PROPN,547
935,PRON ADJ PART,141
936,NOUN NOUN ADJ,395
937,ADP ADV PUNCT,644
938,PROPN PROPN SYM,153
939,PROPN SYM PROPN,560
940,SYM PROPN PROPN,209
941,ADJ PUNCT PROPN,577
942,CCONJ PROPN NOUN,536
943,DET AUX AUX,418
944,NOUN ADP ADV,1565
945,ADP NUM ADJ,565
946,PUNCT PUNCT PROPN,1928
947,ADJ ADP NUM,166
948,NUM PUNCT AUX,249
949,NOUN NOUN PRON,527
950,NOUN ADV PRON,1037
951,PROPN PROPN SCONJ,462
952,PROPN SCONJ PRON,300
953,PRON VERB CCONJ,442
954,VERB CCONJ AUX,207
955,CCONJ AUX ADV,395
956,ADP PROPN ADV,800
957,PROPN ADV NUM,32
958,ADP VERB CCONJ,222
959,AUX PUNCT PROPN,91
960,ADV ADV AUX,300
961,ADV AUX PRON,630
962,AUX DET DET,239
963,DET DET ADJ,700
964,DET PUNCT PROPN,628
965,PUNCT PUNCT NOUN,721
966,PUNCT DET ADV,540
967,ADV ADJ ADV,230
968,ADV AUX PROPN,130
969,ADV ADJ PRON,185
970,ADJ PRON AUX,256
971,PROPN X ADV,3
972,X ADV ADV,2
973,ADV SCONJ ADP,267
974,VERB VERB PART,853
975,ADJ CCONJ ADP,93
976,DET NOUN NUM,240
977,NOUN NUM NOUN,356
978,NOUN ADV ADV,1397
979,ADV ADJ SCONJ,1138
980,PROPN ADV DET,155
981,PROPN ADP ADP,131
982,ADP ADP NUM,306
983,ADP VERB PART,238
984,PART VERB CCONJ,1126
985,PRON ADP NOUN,632
986,ADV SCONJ DET,1131
987,ADJ SCONJ AUX,13
988,SCONJ AUX DET,79
989,DET PROPN PART,969
990,VERB PUNCT PRON,1112
991,CCONJ PROPN CCONJ,370
992,NOUN NOUN SCONJ,871
993,DET VERB PART,570
994,DET PUNCT NOUN,1012
995,ADV NOUN CCONJ,169
996,NOUN AUX CCONJ,60
997,AUX CCONJ ADP,14
998,VERB NUM ADJ,286
999,PRON CCONJ DET,252
1000,PUNCT AUX AUX,386
1001,AUX AUX ADJ,484
1002,ADJ SCONJ ADJ,356
1003,CCONJ DET VERB,492
1004,ADP DET PUNCT,1582
1005,CCONJ ADP ADJ,360
1006,ADJ PUNCT ADP,419
1007,PROPN ADP VERB,529
1008,AUX AUX ADP,263
1009,AUX PART NOUN,120
1010,NOUN CCONJ PUNCT,189
1011,CCONJ PUNCT NOUN,158
1012,PUNCT AUX NUM,79
1013,AUX NUM NOUN,544
1014,NUM NOUN ADJ,516
1015,NOUN ADJ ADP,859
1016,PRON CCONJ VERB,326
1017,PRON PUNCT PUNCT,612
1018,CCONJ VERB PRON,1358
1019,AUX VERB CCONJ,1309
1020,SCONJ NOUN PRON,52
1021,ADV PRON ADP,34
1022,CCONJ VERB PART,671
1023,AUX PROPN PUNCT,351
1024,PART PUNCT VERB,276
1025,ADP ADJ PART,51
1026,PRON VERB _,39
1027,VERB _ _,406
1028,NOUN PRON PART,18
1029,PART AUX ADP,525
1030,CCONJ ADJ VERB,81
1031,ADP ADJ VERB,190
1032,ADJ VERB PROPN,65
1033,PROPN VERB PRON,887
1034,ADV ADP NOUN,1451
1035,VERB ADJ PROPN,399
1036,ADJ PROPN ADV,99
1037,PART AUX PART,117
1038,NUM ADP PRON,196
1039,AUX NOUN PART,201
1040,PART ADJ PROPN,152
1041,VERB NOUN DET,595
1042,NOUN DET PRON,586
1043,VERB PUNCT DET,1287
1044,ADP ADJ SCONJ,431
1045,CCONJ PRON ADV,425
1046,AUX ADV CCONJ,121
1047,PRON ADV PRON,138
1048,PUNCT PRON PROPN,41
1049,PRON PROPN CCONJ,17
1050,PUNCT ADP PUNCT,426
1051,ADP PUNCT NOUN,835
1052,PUNCT ADV PUNCT,1806
1053,ADV PUNCT CCONJ,849
1054,AUX PUNCT CCONJ,131
1055,ADV ADV VERB,1044
1056,VERB PUNCT VERB,1260
1057,PUNCT VERB PART,681
1058,VERB PART DET,61
1059,PART DET NOUN,616
1060,AUX PRON PROPN,49
1061,PRON PROPN ADP,17
1062,PROPN CCONJ ADV,373
1063,CCONJ ADV ADP,517
1064,CCONJ DET AUX,452
1065,PUNCT ADJ VERB,126
1066,VERB DET VERB,946
1067,PROPN SCONJ AUX,10
1068,SCONJ AUX ADJ,41
1069,PUNCT PUNCT CCONJ,784
1070,CCONJ ADP NOUN,508
1071,AUX SCONJ ADJ,73
1072,VERB AUX NOUN,261
1073,AUX NOUN VERB,271
1074,ADP AUX DET,166
1075,VERB ADV SCONJ,431
1076,AUX PUNCT PUNCT,134
1077,PRON SCONJ VERB,44
1078,PUNCT ADJ ADJ,901
1079,CCONJ SCONJ PRON,553
1080,NOUN AUX PRON,337
1081,AUX PRON AUX,228
1082,ADJ CCONJ ADV,509
1083,CCONJ ADV ADJ,702
1084,ADV ADJ VERB,150
1085,ADJ VERB ADP,261
1086,NOUN ADJ ADJ,150
1087,PRON PUNCT ADP,198
1088,CCONJ NOUN CCONJ,493
1089,VERB PUNCT NOUN,981
1090,ADP PROPN _,687
1091,DET ADJ AUX,181
1092,ADJ AUX DET,163
1093,CCONJ PROPN SCONJ,54
1094,PROPN NOUN PART,430
1095,ADP ADV DET,521
1096,ADP SCONJ DET,267
1097,ADV PUNCT ADP,877
1098,PUNCT SCONJ ADV,179
1099,SCONJ ADV VERB,140
1100,ADV VERB PROPN,661
1101,VERB PROPN NOUN,781
1102,PROPN NOUN PROPN,1478
1103,VERB DET DET,596
1104,DET DET PROPN,193
1105,SCONJ PUNCT SCONJ,66
1106,PART NOUN SCONJ,214
1107,NOUN DET DET,399
1108,PROPN NOUN _,328
1109,PART PROPN PUNCT,441
1110,VERB SCONJ ADV,304
1111,SCONJ ADV PRON,138
1112,AUX PUNCT VERB,219
1113,NOUN PART PUNCT,170
1114,PART PUNCT PART,13
1115,ADP X NOUN,16
1116,X NOUN ADP,24
1117,NOUN PROPN AUX,391
1118,CCONJ ADP VERB,139
1119,INTJ CCONJ ADP,2
1120,CCONJ ADP PRON,121
1121,ADP PRON DET,393
1122,PRON DET AUX,126
1123,AUX PART PROPN,50
1124,PART VERB VERB,788
1125,AUX ADJ ADV,353
1126,ADJ ADV PRON,130
1127,AUX PUNCT PART,32
1128,PUNCT PART ADV,196
1129,PART ADV PRON,17
1130,VERB PRON PART,1045
1131,VERB AUX NUM,81
1132,ADP NUM CCONJ,380
1133,NUM CCONJ NUM,329
1134,CCONJ NUM PUNCT,171
1135,PUNCT PROPN NUM,1477
1136,NUM PUNCT NUM,1995
1137,PUNCT SCONJ NOUN,541
1138,AUX ADV AUX,703
1139,SCONJ DET NUM,224
1140,DET NUM AUX,42
1141,NUM AUX AUX,42
1142,PUNCT PROPN _,291
1143,SCONJ PROPN _,8
1144,PART ADJ PART,202
1145,VERB PROPN VERB,485
1146,CCONJ ADJ ADV,68
1147,ADJ ADV PUNCT,374
1148,ADV PUNCT NOUN,695
1149,NUM PUNCT ADV,338
1150,ADJ PROPN PRON,90
1151,PROPN PRON ADV,61
1152,PROPN PROPN _,1066
1153,PROPN NUM CCONJ,192
1154,NUM CCONJ DET,86
1155,PUNCT NUM ADP,571
1156,PROPN DET PROPN,263
1157,VERB SCONJ CCONJ,46
1158,SCONJ CCONJ PROPN,9
1159,ADP ADP ADJ,426
1160,NOUN PROPN PUNCT,1581
1161,PRON ADV AUX,700
1162,NOUN NOUN PROPN,1570
1163,ADV AUX PART,590
1164,AUX PART PRON,242
1165,PART PRON VERB,159
1166,PRON PART PART,33
1167,PART PART VERB,468
1168,AUX AUX NOUN,110
1169,AUX NOUN SCONJ,133
1170,PART AUX AUX,128
1171,ADP PUNCT X,11
1172,PRON AUX NOUN,1300
1173,AUX NOUN PRON,103
1174,NOUN ADV PROPN,237
1175,VERB CCONJ PROPN,193
1176,ADJ CCONJ AUX,91
1177,CCONJ AUX ADJ,230
1178,AUX ADJ VERB,165
1179,ADJ VERB NOUN,527
1180,CCONJ ADV PUNCT,764
1181,PROPN ADJ PUNCT,109
1182,PRON PUNCT PROPN,173
1183,CCONJ ADJ PROPN,265
1184,VERB CCONJ ADV,288
1185,ADP ADV NOUN,140
1186,ADV NOUN VERB,607
1187,PROPN CCONJ SYM,201
1188,CCONJ SYM NUM,831
1189,SYM NUM PUNCT,1178
1190,PUNCT SCONJ PART,96
1191,SCONJ PART ADV,58
1192,PART ADV PUNCT,147
1193,DET NUM ADP,130
1194,NUM ADP VERB,51
1195,VERB PRON PRON,686
1196,VERB DET PUNCT,953
1197,AUX DET PUNCT,326
1198,DET PUNCT ADJ,883
1199,CCONJ NOUN SCONJ,249
1200,ADV PUNCT AUX,370
1201,AUX PUNCT PRON,137
1202,CCONJ VERB AUX,195
1203,ADJ ADV ADP,147
1204,ADV ADP NUM,377
1205,ADP PRON ADP,618
1206,PRON ADP NUM,81
1207,ADP DET CCONJ,100
1208,DET CCONJ PUNCT,4
1209,CCONJ PROPN PART,313
1210,PART PROPN AUX,67
1211,PUNCT SCONJ VERB,408
1212,PROPN PUNCT PART,315
1213,PUNCT PART PART,56
1214,DET ADP PROPN,248
1215,ADV NUM ADJ,158
1216,AUX ADV PUNCT,591
1217,NOUN PUNCT X,328
1218,PUNCT X ADV,2
1219,X ADV AUX,1
1220,ADV PUNCT SCONJ,552
1221,ADJ PART ADV,74
1222,X PUNCT PUNCT,137
1223,SCONJ PART PUNCT,26
1224,PART PUNCT AUX,51
1225,AUX PART AUX,1301
1226,PUNCT PUNCT ADP,504
1227,AUX PRON PUNCT,267
1228,PRON PUNCT ADV,252
1229,ADP VERB PRON,469
1230,VERB CCONJ ADP,111
1231,CCONJ AUX ADP,57
1232,AUX ADP ADP,70
1233,PART ADV AUX,199
1234,ADV AUX NOUN,260
1235,ADV PUNCT PART,139
1236,PUNCT PART ADP,67
1237,PART ADP NUM,6
1238,INTJ PUNCT SCONJ,36
1239,PUNCT CCONJ PUNCT,617
1240,CCONJ PUNCT ADP,141
1241,VERB VERB PUNCT,1123
1242,PRON ADV ADJ,266
1243,VERB VERB CCONJ,341
1244,ADP PRON CCONJ,433
1245,PRON CCONJ PRON,198
1246,PRON ADP DET,1991
1247,SCONJ AUX PART,5
1248,NUM PUNCT PUNCT,616
1249,SCONJ PRON ADV,397
1250,PRON CCONJ PART,54
1251,PART PUNCT PRON,59
1252,PRON ADV PUNCT,568
1253,PUNCT SCONJ PUNCT,91
1254,SCONJ PUNCT NOUN,182
1255,PRON DET PROPN,127
1256,PRON PUNCT AUX,132
1257,ADP VERB PUNCT,431
1258,DET PUNCT ADV,136
1259,ADJ SCONJ ADP,157
1260,CCONJ VERB CCONJ,104
1261,PRON ADP PRON,233
1262,PRON PUNCT NUM,21
1263,AUX NOUN DET,89
1264,PUNCT VERB PRON,1334
1265,DET PUNCT PUNCT,138
1266,CCONJ AUX PUNCT,15
1267,PRON ADV ADV,355
1268,PRON ADP ADP,124
1269,VERB PRON NUM,65
1270,PRON NUM NOUN,55
1271,VERB PRON NOUN,354
1272,PRON NOUN ADJ,6
1273,SCONJ PUNCT PRON,108
1274,PUNCT PUNCT SCONJ,277
1275,SCONJ PUNCT ADV,75
1276,ADJ VERB VERB,88
1277,PART PUNCT DET,63
1278,X PUNCT X,23
1279,CCONJ VERB PUNCT,852
1280,NUM NOUN PART,278
1281,DET AUX ADP,208
1282,PRON PUNCT DET,376
1283,DET NOUN _,528
1284,VERB CCONJ SCONJ,57
1285,CCONJ SCONJ NOUN,113
1286,VERB VERB PROPN,499
1287,PART PROPN NOUN,371
1288,DET NUM PROPN,433
1289,NUM PROPN PUNCT,531
1290,VERB PROPN AUX,310
1291,PROPN SCONJ ADP,107
1292,SCONJ ADP NUM,188
1293,PUNCT ADV NUM,339
1294,ADV NUM ADP,151
1295,PROPN ADV AUX,228
1296,VERB PROPN ADV,205
1297,PROPN ADV ADP,244
1298,X PUNCT INTJ,7
1299,PUNCT INTJ PUNCT,554
1300,INTJ PUNCT PRON,328
1301,ADV ADJ CCONJ,900
1302,PROPN CCONJ PRON,300
1303,VERB VERB ADV,851
1304,ADV ADP ADV,166
1305,ADP ADV ADP,269
1306,ADP DET PRON,717
1307,SCONJ DET DET,218
1308,VERB DET NUM,583
1309,ADV VERB VERB,467
1310,DET PUNCT VERB,177
1311,PRON DET ADV,78
1312,ADV VERB PART,1349
1313,DET PUNCT PRON,238
1314,PART PROPN ADP,262
1315,SCONJ DET ADV,199
1316,NOUN ADP X,106
1317,ADP X CCONJ,11
1318,X CCONJ PROPN,3
1319,NUM PUNCT PRON,333
1320,ADJ PROPN NOUN,1372
1321,PUNCT PRON PUNCT,182
1322,ADJ ADP VERB,673
1323,NOUN PUNCT INTJ,200
1324,PUNCT INTJ VERB,138
1325,INTJ VERB ADJ,13
1326,ADV ADP X,5
1327,CCONJ NOUN AUX,1126
1328,CCONJ NOUN ADV,395
1329,ADV PUNCT ADV,857
1330,X PUNCT SCONJ,18
1331,PROPN PART ADP,36
1332,PART ADP PROPN,75
1333,DET VERB VERB,1092
1334,SCONJ PRON PUNCT,197
1335,PROPN AUX SCONJ,75
1336,X PUNCT VERB,130
1337,ADV AUX ADV,247
1338,ADV ADP AUX,51
1339,PUNCT VERB PUNCT,1910
1340,PUNCT SCONJ ADJ,374
1341,ADJ NOUN SYM,102
1342,SCONJ ADJ NUM,10
1343,ADJ NUM PUNCT,196
1344,ADV SCONJ NOUN,388
1345,VERB ADJ ADV,172
1346,ADJ ADV NOUN,51
1347,SCONJ ADJ PUNCT,356
1348,ADJ PUNCT VERB,625
1349,NOUN PRON ADP,49
1350,ADJ PUNCT ADV,589
1351,ADJ ADP ADP,57
1352,NOUN PUNCT NUM,1211
1353,PUNCT NOUN AUX,1299
1354,ADP VERB ADV,303
1355,ADJ ADP PUNCT,154
1356,DET AUX PRON,257
1357,AUX PRON PRON,219
1358,PRON ADP PROPN,362
1359,VERB NUM ADP,371
1360,NOUN ADV DET,724
1361,ADV DET PRON,57
1362,PROPN AUX PUNCT,170
1363,CCONJ PROPN INTJ,2
1364,PROPN INTJ AUX,1
1365,INTJ AUX PART,30
1366,ADP ADV NUM,451
1367,NUM NOUN DET,399
1368,SCONJ NOUN SCONJ,51
1369,NOUN SCONJ ADP,673
1370,AUX ADP PRON,197
1371,ADV AUX ADJ,441
1372,DET PRON PUNCT,20
1373,PUNCT ADV CCONJ,115
1374,ADV CCONJ ADV,610
1375,AUX ADV PROPN,107
1376,ADV PROPN PUNCT,242
1377,ADV PROPN X,2
1378,PROPN X PUNCT,57
1379,PRON NOUN ADV,21
1380,CCONJ ADV PART,141
1381,ADV PART PRON,4
1382,ADJ VERB PRON,69
1383,PRON ADP ADJ,298
1384,PUNCT INTJ PROPN,46
1385,INTJ PROPN ADP,8
1386,PROPN NOUN ADV,401
1387,ADV AUX AUX,69
1388,ADP ADJ ADV,75
1389,PART AUX ADV,666
1390,ADV ADV NUM,255
1391,VERB ADP AUX,213
1392,CCONJ ADV DET,677
1393,ADV DET AUX,122
1394,PUNCT ADV PART,164
1395,DET ADJ PRON,91
1396,ADJ PRON VERB,271
1397,VERB AUX AUX,337
1398,ADJ PUNCT NUM,83
1399,PRON AUX NUM,496
1400,AUX VERB AUX,222
1401,PUNCT AUX SCONJ,88
1402,VERB PART PRON,54
1403,PART PRON AUX,70
1404,ADV ADV PRON,448
1405,PRON PUNCT PART,44
1406,PUNCT PART DET,123
1407,PART PRON PRON,17
1408,ADJ NUM SYM,16
1409,NUM SYM NUM,478
1410,SYM NUM SYM,16
1411,ADJ CCONJ PUNCT,27
1412,PRON VERB NUM,298
1413,PRON ADP VERB,290
1414,VERB PART PUNCT,188
1415,DET ADJ ADP,685
1416,PROPN PUNCT INTJ,153
1417,INTJ PUNCT DET,150
1418,AUX PUNCT ADP,125
1419,DET ADJ VERB,440
1420,ADJ VERB DET,219
1421,ADV PRON PUNCT,79
1422,PRON PUNCT CCONJ,430
1423,DET PROPN SCONJ,142
1424,PUNCT PUNCT INTJ,119
1425,DET PRON ADV,90
1426,AUX PRON SCONJ,102
1427,PRON SCONJ ADJ,69
1428,NUM PUNCT VERB,542
1429,NUM PUNCT INTJ,9
1430,ADJ ADV DET,84
1431,AUX PUNCT DET,156
1432,AUX PROPN CCONJ,67
1433,DET ADJ _,9
1434,ADJ _ _,188
1435,ADJ PUNCT SCONJ,407
1436,CCONJ PROPN PRON,37
1437,PROPN PRON ADP,14
1438,PUNCT CCONJ NUM,235
1439,CCONJ NUM SYM,7
1440,SYM NUM AUX,15
1441,NUM AUX DET,114
1442,PROPN AUX PRON,64
1443,SCONJ ADV DET,159
1444,PUNCT PRON ADP,96
1445,PROPN SCONJ NOUN,150
1446,ADP DET PART,46
1447,DET PART ADV,25
1448,PUNCT NOUN DET,228
1449,ADP PRON PART,407
1450,VERB AUX SCONJ,155
1451,ADJ NOUN X,39
1452,NOUN X PUNCT,113
1453,VERB DET AUX,165
1454,PRON ADV PROPN,9
1455,ADV ADV PROPN,71
1456,ADV PROPN VERB,334
1457,PROPN SCONJ SCONJ,36
1458,ADJ ADV ADJ,137
1459,ADJ CCONJ DET,321
1460,ADJ ADV ADV,169
1461,PRON PART NOUN,97
1462,CCONJ PUNCT ADV,155
1463,NOUN DET PART,10
1464,DET PART PRON,4
1465,SCONJ ADV NOUN,43
1466,ADV NOUN PRON,61
1467,PRON PRON SYM,1
1468,PRON SYM PRON,35
1469,SYM PRON VERB,25
1470,SCONJ PRON DET,82
1471,AUX ADV PRON,289
1472,ADJ PROPN SYM,20
1473,X PROPN VERB,17
1474,PART PROPN CCONJ,154
1475,PRON ADP ADV,93
1476,ADP ADV PRON,281
1477,ADP PRON SCONJ,276
1478,PRON SCONJ PROPN,82
1479,SCONJ PUNCT PUNCT,70
1480,PUNCT AUX NOUN,138
1481,CCONJ NOUN _,78
1482,ADJ ADV NUM,16
1483,ADV INTJ AUX,4
1484,ADP VERB NUM,85
1485,PUNCT NUM NOUN,1236
1486,PROPN CCONJ NUM,110
1487,CCONJ NUM NOUN,525
1488,ADP NOUN NUM,224
1489,AUX ADJ PRON,115
1490,PROPN SCONJ ADV,25
1491,ADP PRON ADJ,157
1492,PRON ADJ AUX,21
1493,ADJ AUX PART,61
1494,ADV ADJ ADJ,653
1495,ADJ VERB PUNCT,110
1496,PROPN ADJ NOUN,810
1497,PRON SCONJ PRON,353
1498,DET CCONJ PROPN,16
1499,ADV NUM SCONJ,13
1500,NUM SCONJ ADP,69
1501,SCONJ ADP ADV,96
1502,ADP PUNCT CCONJ,194
1503,VERB DET PRON,143
1504,DET PRON DET,16
1505,PUNCT CCONJ PART,331
1506,ADJ SCONJ CCONJ,7
1507,SCONJ CCONJ PRON,5
1508,CCONJ PRON CCONJ,15
1509,CCONJ DET ADP,157
1510,AUX NOUN NOUN,312
1511,PUNCT DET PUNCT,333
1512,NOUN SCONJ ADV,176
1513,SCONJ ADV NUM,73
1514,VERB ADV PROPN,192
1515,INTJ INTJ VERB,6
1516,INTJ VERB PRON,78
1517,DET NOUN INTJ,11
1518,NOUN INTJ PUNCT,17
1519,ADP ADV ADJ,668
1520,ADP AUX ADP,22
1521,SCONJ DET CCONJ,10
1522,DET CCONJ VERB,42
1523,ADP PRON PROPN,100
1524,PRON PROPN PUNCT,80
1525,CCONJ PRON PRON,130
1526,ADP ADP PRON,179
1527,ADP ADV VERB,344
1528,PROPN ADV NOUN,76
1529,NOUN SCONJ ADJ,637
1530,SCONJ ADJ CCONJ,99
1531,ADJ CCONJ INTJ,4
1532,CCONJ INTJ PUNCT,54
1533,PUNCT DET NUM,267
1534,PROPN NOUN SCONJ,238
1535,PROPN VERB SYM,21
1536,VERB SYM NUM,107
1537,SYM NUM NUM,219
1538,NUM NUM ADP,117
1539,NUM ADP NOUN,342
1540,DET AUX PUNCT,65
1541,SCONJ ADJ SCONJ,56
1542,SCONJ NUM PROPN,48
1543,NUM PROPN AUX,91
1544,CCONJ PROPN AUX,588
1545,PROPN VERB NUM,271
1546,ADJ PROPN ADJ,69
1547,VERB NOUN ADJ,355
1548,CCONJ NOUN PROPN,296
1549,VERB PROPN ADJ,94
1550,VERB PROPN SCONJ,266
1551,ADV ADV SYM,3
1552,ADV SYM NUM,60
1553,SYM NUM DET,51
1554,NUM DET NOUN,170
1555,VERB ADV SYM,16
1556,ADJ PUNCT INTJ,41
1557,PUNCT INTJ ADV,16
1558,INTJ ADV SCONJ,1
1559,ADV SCONJ SCONJ,37
1560,SCONJ SCONJ PROPN,70
1561,PUNCT ADJ PRON,13
1562,ADJ VERB SCONJ,112
1563,PUNCT PROPN ADV,251
1564,PUNCT DET ADP,362
1565,DET ADP ADJ,130
1566,DET ADV DET,69
1567,ADV ADJ AUX,176
1568,ADJ AUX VERB,242
1569,ADJ AUX ADV,94
1570,ADJ PUNCT X,20
1571,PUNCT X X,48
1572,X X PUNCT,69
1573,X PUNCT CCONJ,40
1574,PRON CCONJ NUM,11
1575,CCONJ NUM ADJ,109
1576,NUM ADJ PROPN,100
1577,ADP PUNCT VERB,278
1578,ADV SCONJ PROPN,263
1579,PRON ADJ PUNCT,308
1580,SCONJ CCONJ PART,73
1581,CCONJ PART PROPN,29
1582,ADP VERB SCONJ,179
1583,VERB ADJ DET,93
1584,VERB NUM NUM,163
1585,NUM NUM NOUN,699
1586,AUX NUM NUM,45
1587,NUM NUM PUNCT,215
1588,NOUN PROPN PART,179
1589,NOUN CCONJ SYM,450
1590,PUNCT NUM NUM,129
1591,NUM CCONJ AUX,42
1592,CCONJ AUX NUM,11
1593,NUM NUM CCONJ,23
1594,CCONJ NUM NUM,39
1595,DET CCONJ SYM,6
1596,NUM PUNCT SCONJ,114
1597,SCONJ SCONJ NUM,8
1598,PUNCT PART AUX,118
1599,AUX DET ADP,251
1600,ADJ NUM VERB,29
1601,NUM VERB NOUN,189
1602,PUNCT VERB VERB,666
1603,AUX NUM ADJ,127
1604,INTJ PROPN PROPN,42
1605,ADP NOUN _,411
1606,SCONJ PROPN NUM,123
1607,PROPN NUM NUM,93
1608,NUM ADP ADJ,138
1609,NUM CCONJ VERB,110
1610,PROPN PROPN DET,588
1611,PROPN DET PRON,32
1612,VERB VERB AUX,142
1613,ADJ VERB AUX,54
1614,PUNCT PUNCT X,69
1615,PUNCT X PROPN,66
1616,X PROPN INTJ,2
1617,PROPN INTJ X,7
1618,INTJ X PUNCT,2
1619,AUX NUM VERB,26
1620,NOUN DET ADV,333
1621,SCONJ PROPN SCONJ,11
1622,AUX ADV PART,403
1623,DET PUNCT CCONJ,100
1624,DET PRON CCONJ,5
1625,PRON CCONJ ADP,47
1626,ADJ NUM NUM,22
1627,ADP PUNCT ADV,127
1628,PROPN PART CCONJ,82
1629,PART CCONJ DET,15
1630,CCONJ DET PUNCT,136
1631,SCONJ AUX ADV,24
1632,INTJ VERB ADP,52
1633,PUNCT PUNCT NUM,180
1634,ADP AUX PUNCT,24
1635,INTJ PUNCT INTJ,50
1636,PRON SCONJ SCONJ,34
1637,NOUN SCONJ SCONJ,224
1638,ADP VERB AUX,38
1639,PUNCT NOUN ADV,317
1640,PRON PROPN PART,23
1641,DET PUNCT DET,177
1642,NOUN PART CCONJ,28
1643,PART CCONJ NOUN,19
1644,AUX PUNCT NOUN,87
1645,PUNCT PUNCT ADJ,335
1646,VERB CCONJ DET,372
1647,ADP ADP VERB,91
1648,PRON ADP PUNCT,193
1649,SCONJ DET VERB,445
1650,VERB PUNCT PART,151
1651,NOUN PART ADV,424
1652,INTJ PUNCT ADV,81
1653,PROPN PROPN X,213
1654,X PROPN _,11
1655,PROPN NOUN ADJ,124
1656,NOUN ADJ CCONJ,189
1657,PART ADJ DET,25
1658,ADV PART ADJ,85
1659,NOUN CCONJ SCONJ,317
1660,PART AUX _,3
1661,AUX _ _,30
1662,CCONJ PRON SCONJ,22
1663,PUNCT X _,74
1664,X _ _,223
1665,VERB PROPN _,49
1666,PART AUX NUM,76
1667,NOUN PROPN CCONJ,238
1668,VERB NOUN PRON,287
1669,VERB AUX PART,308
1670,AUX PROPN _,6
1671,AUX PRON CCONJ,20
1672,PRON AUX CCONJ,88
1673,AUX CCONJ PRON,31
1674,PROPN NOUN X,43
1675,NOUN X PROPN,14
1676,ADP ADJ ADP,382
1677,ADP PUNCT NUM,39
1678,VERB CCONJ SYM,51
1679,NUM ADJ PUNCT,106
1680,DET VERB ADJ,929
1681,ADV CCONJ PRON,151
1682,PART AUX PRON,296
1683,AUX PRON ADP,224
1684,INTJ PUNCT PROPN,93
1685,AUX PART CCONJ,16
1686,PART CCONJ PRON,11
1687,CCONJ VERB VERB,451
1688,ADJ ADP CCONJ,37
1689,ADP CCONJ SCONJ,29
1690,ADV DET VERB,240
1691,ADP ADV PART,159
1692,PRON NOUN ADP,137
1693,NOUN ADJ ADV,52
1694,AUX ADJ NUM,16
1695,NUM VERB AUX,42
1696,PRON NOUN VERB,123
1697,NOUN ADV PART,206
1698,AUX ADJ DET,102
1699,CCONJ PART ADJ,90
1700,VERB SCONJ NUM,273
1701,SCONJ NUM VERB,38
1702,NUM VERB ADP,172
1703,PRON PRON PRON,44
1704,INTJ PRON PUNCT,8
1705,DET ADP NUM,49
1706,VERB NUM AUX,7
1707,NUM AUX ADV,66
1708,CCONJ ADV AUX,290
1709,SCONJ PRON CCONJ,62
1710,DET ADV ADV,235
1711,VERB ADJ VERB,105
1712,VERB PUNCT ADJ,609
1713,PUNCT PUNCT PART,65
1714,DET DET PUNCT,95
1715,CCONJ PART ADV,104
1716,ADV PART DET,51
1717,DET VERB NUM,213
1718,PART ADJ ADP,359
1719,PUNCT ADP ADV,214
1720,VERB PART ADV,421
1721,INTJ PRON AUX,44
1722,CCONJ VERB NUM,106
