,incorrect_trigram_poss,correct_trigram_poss,count
1154,NOUN VERB NOUN,NOUN VERB NOUN,1
152,ADP DET NUM,ADP ADV PRON,1
137,ADP DET NOUN,PART VERB DET,1
151,ADP DET NOUN,VERB PRON VERB,1
138,ADP DET NOUN,PART VERB PUNCT,1
1146,NOUN VERB ADV,VERB VERB ADV,1
1093,NOUN PUNCT PRON,NOUN VERB ADP,1
1138,NOUN VERB ADP,PRON DET VERB,1
117,ADP DET NOUN,CCONJ PRON NOUN,1
1118,NOUN PUNCT _,ADP VERB PUNCT,1
103,ADP DET NOUN,ADP NOUN PUNCT,1
1142,NOUN VERB ADV,NOUN PART NOUN,1
104,ADP DET NOUN,ADP PRON ADP,1
1122,NOUN PUNCT _,PART VERB PUNCT,1
105,ADP DET NOUN,ADP PRON VERB,1
1124,NOUN PUNCT _,PUNCT NOUN PUNCT,1
1139,NOUN VERB ADP,PRON VERB VERB,1
109,ADP DET NOUN,ADV CCONJ ADP,1
1061,NOUN PUNCT ADV,NOUN PUNCT CCONJ,1
106,ADP DET NOUN,ADP VERB DET,1
108,ADP DET NOUN,ADV ADP PRON,1
1129,NOUN VERB ADJ,VERB VERB ADJ,1
1130,NOUN VERB ADP,ADP DET NOUN,1
1131,NOUN VERB ADP,ADV VERB PART,1
1136,NOUN VERB ADP,NOUN PART VERB,1
1132,NOUN VERB ADP,DET NOUN ADP,1
1133,NOUN VERB ADP,DET NOUN VERB,1
107,ADP DET NOUN,ADV ADP NOUN,1
1116,NOUN PUNCT _,ADP DET NOUN,1
125,ADP DET NOUN,DET NOUN PART,1
135,ADP DET NOUN,PART DET NOUN,1
129,ADP DET NOUN,NOUN NOUN PUNCT,1
134,ADP DET NOUN,PART ADP DET,1
1096,NOUN PUNCT PRON,VERB PART PUNCT,1
101,ADP DET NOUN,ADP DET ADJ,1
1135,NOUN VERB ADP,NOUN PART NOUN,1
1098,NOUN PUNCT PRON,VERB VERB PUNCT,1
132,ADP DET NOUN,NOUN VERB PUNCT,1
131,ADP DET NOUN,NOUN PUNCT _,1
130,ADP DET NOUN,NOUN PUNCT CCONJ,1
1102,NOUN PUNCT PUNCT,PROPN PUNCT PUNCT,1
1104,NOUN PUNCT PUNCT,PUNCT VERB PUNCT,1
1112,NOUN PUNCT VERB,PUNCT VERB PUNCT,1
1145,NOUN VERB ADV,VERB ADV ADP,1
1105,NOUN PUNCT PUNCT,VERB NOUN PUNCT,1
1106,NOUN PUNCT VERB,ADP DET NOUN,1
1107,NOUN PUNCT VERB,CCONJ NOUN PUNCT,1
1108,NOUN PUNCT VERB,DET NOUN PUNCT,1
1144,NOUN VERB ADV,PUNCT NOUN VERB,1
1109,NOUN PUNCT VERB,NOUN PUNCT NOUN,1
128,ADP DET NOUN,DET NOUN VERB,1
1111,NOUN PUNCT VERB,PART VERB PUNCT,1
119,ADP DET NOUN,DET NOUN ADJ,1
172,ADP NOUN ADP,ADJ DET NOUN,1
162,ADP DET PROPN,ADP ADP DET,1
967,NOUN NOUN PART,NOUN PART NOUN,1
971,NOUN NOUN PRON,NOUN PRON VERB,1
973,NOUN NOUN PUNCT,ADP VERB NOUN,1
975,NOUN NOUN PUNCT,DET NOUN PUNCT,1
206,ADP NOUN DET,VERB ADP NOUN,1
205,ADP NOUN DET,NOUN DET PRON,1
978,NOUN NOUN PUNCT,NOUN PUNCT DET,1
204,ADP NOUN DET,NOUN DET NOUN,1
203,ADP NOUN DET,DET DET NOUN,1
202,ADP NOUN DET,ADP NOUN DET,1
982,NOUN NOUN PUNCT,NOUN PUNCT VERB,1
201,ADP NOUN CCONJ,VERB CCONJ PRON,1
200,ADP NOUN CCONJ,VERB CCONJ NOUN,1
985,NOUN NOUN PUNCT,PROPN PROPN PUNCT,1
986,NOUN NOUN PUNCT,PUNCT CCONJ PUNCT,1
987,NOUN NOUN PUNCT,PUNCT NOUN NOUN,1
198,ADP NOUN CCONJ,PRON VERB ADP,1
197,ADP NOUN CCONJ,PART VERB ADP,1
990,NOUN NOUN VERB,DET NOUN NOUN,1
196,ADP NOUN CCONJ,PART ADP NOUN,1
195,ADP NOUN CCONJ,NOUN CCONJ VERB,1
194,ADP NOUN CCONJ,NOUN CCONJ NOUN,1
994,NOUN NOUN VERB,NOUN VERB VERB,1
995,NOUN NOUN _,ADJ NOUN _,1
996,NOUN NUM CCONJ,NUM CCONJ NUM,1
997,NOUN NUM NOUN,ADP NUM NOUN,1
211,ADP NOUN PART,ADP NOUN PART,1
966,NOUN NOUN PART,NOUN NOUN PART,1
167,ADP DET VERB,DET VERB DET,1
212,ADP NOUN PART,NOUN PART VERB,1
227,ADP NOUN PUNCT,ADV PUNCT PRON,1
939,NOUN NOUN ADP,NOUN ADP NOUN,1
226,ADP NOUN PUNCT,ADV ADP NOUN,1
941,NOUN NOUN ADP,NOUN NOUN ADV,1
224,ADP NOUN PUNCT,ADP ADP NOUN,1
943,NOUN NOUN ADP,NOUN VERB PRON,1
944,NOUN NOUN ADP,VERB NOUN ADP,1
222,ADP NOUN PROPN,ADP DET NOUN,1
221,ADP NOUN PRON,VERB PRON VERB,1
220,ADP NOUN PRON,VERB NOUN PRON,1
948,NOUN NOUN ADV,PART VERB NOUN,1
218,ADP NOUN PRON,PRON VERB ADP,1
217,ADP NOUN PRON,NUM NOUN PRON,1
951,NOUN NOUN CCONJ,ADP VERB NOUN,1
953,NOUN NOUN CCONJ,NOUN CCONJ ADP,1
954,NOUN NOUN CCONJ,NOUN CCONJ ADV,1
215,ADP NOUN PRON,ADP ADP NOUN,1
957,NOUN NOUN CCONJ,NOUN PUNCT NOUN,1
958,NOUN NOUN CCONJ,VERB PROPN PROPN,1
959,NOUN NOUN DET,NOUN ADP PRON,1
213,ADP NOUN PART,PART VERB DET,1
961,NOUN NOUN NOUN,ADJ NOUN NOUN,1
962,NOUN NOUN NOUN,NOUN PART NOUN,1
963,NOUN NOUN NOUN,PROPN NOUN ADP,1
964,NOUN NOUN NUM,NOUN NUM NOUN,1
998,NOUN NUM NOUN,NOUN NUM NOUN,1
999,NOUN PART ADP,NOUN ADP DET,1
1000,NOUN PART CCONJ,NOUN PART CCONJ,1
193,ADP NOUN CCONJ,NOUN CCONJ DET,1
1031,NOUN PRON VERB,ADV PRON VERB,1
181,ADP NOUN ADP,NOUN ADP DET,1
179,ADP NOUN ADP,ADV ADP VERB,1
178,ADP NOUN ADP,ADV ADP NUM,1
1035,NOUN PRON VERB,PRON VERB ADP,1
1036,NOUN PRON VERB,VERB DET NOUN,1
177,ADP NOUN ADP,ADP VERB NOUN,1
1038,NOUN PROPN ADP,DET NOUN PROPN,1
1039,NOUN PROPN CCONJ,PROPN CCONJ PROPN,1
1040,NOUN PROPN PROPN,NOUN PROPN PROPN,1
1041,NOUN PROPN PUNCT,NOUN PROPN PUNCT,1
1042,NOUN PROPN PUNCT,PROPN NOUN PUNCT,1
176,ADP NOUN ADP,ADP VERB DET,1
1046,NOUN PUNCT ADP,ADP NOUN PUNCT,1
93,ADP DET ADV,PART VERB DET,1
1048,NOUN PUNCT ADP,DET PUNCT ADP,1
1049,NOUN PUNCT ADP,NOUN NOUN PUNCT,1
171,ADP NOUN ADJ,NOUN ADJ PUNCT,1
170,ADP NOUN ADJ,ADP NOUN ADJ,1
169,ADP DET VERB,VERB NOUN ADP,1
1053,NOUN PUNCT ADP,PUNCT ADP PRON,1
1054,NOUN PUNCT ADP,PUNCT ADP PROPN,1
1055,NOUN PUNCT ADP,VERB PUNCT ADP,1
1056,NOUN PUNCT ADV,ADJ NOUN PUNCT,1
1057,NOUN PUNCT ADV,ADV ADJ PUNCT,1
1029,NOUN PRON VERB,ADP DET NOUN,1
1028,NOUN PRON VERB,ADJ PRON VERB,1
1027,NOUN PRON PUNCT,VERB PRON PUNCT,1
1013,NOUN PART PUNCT,NOUN PUNCT PUNCT,1
1002,NOUN PART NOUN,NOUN ADP NOUN,1
1003,NOUN PART NOUN,NOUN NOUN ADP,1
1004,NOUN PART NOUN,NOUN NOUN ADV,1
1005,NOUN PART NOUN,NOUN NOUN PART,1
192,ADP NOUN CCONJ,ADV NOUN CCONJ,1
1007,NOUN PART NOUN,NOUN NOUN VERB,1
190,ADP NOUN ADV,CCONJ NOUN ADV,1
1009,NOUN PART NOUN,NOUN PUNCT VERB,1
1010,NOUN PART NOUN,PRON VERB ADJ,1
1011,NOUN PART PART,NOUN PART VERB,1
1012,NOUN PART PUNCT,NOUN PUNCT ADV,1
188,ADP NOUN ADP,VERB DET NOUN,1
1026,NOUN PRON PART,VERB PRON PART,1
186,ADP NOUN ADP,PRON ADP NOUN,1
1016,NOUN PART VERB,NOUN VERB ADV,1
185,ADP NOUN ADP,PART VERB DET,1
1018,NOUN PART VERB,PRON PART VERB,1
1019,NOUN PART VERB,VERB PART VERB,1
1020,NOUN PRON ADP,ADP NOUN PRON,1
1021,NOUN PRON ADV,DET NOUN PRON,1
184,ADP NOUN ADP,PART VERB ADP,1
183,ADP NOUN ADP,NUM NOUN ADP,1
1024,NOUN PRON CCONJ,PART VERB PRON,1
1025,NOUN PRON CCONJ,VERB PRON CCONJ,1
94,ADP DET CCONJ,ADP DET CCONJ,1
434,DET ADJ PROPN,VERB PROPN PROPN,1
1161,NOUN VERB PRON,CCONJ VERB PRON,1
37,ADP ADP NOUN,PART VERB PUNCT,1
1320,PRON VERB ADV,NOUN VERB ADJ,1
1321,PRON VERB ADV,PART VERB ADV,1
1322,PRON VERB ADV,PRON ADV VERB,1
1323,PRON VERB ADV,PRON PRON VERB,1
40,ADP ADP PRON,ADP PRON AUX,1
39,ADP ADP PRON,ADP ADP PRON,1
1326,PRON VERB ADV,VERB ADV ADJ,1
1327,PRON VERB ADV,VERB ADV DET,1
1328,PRON VERB ADV,VERB ADV PUNCT,1
38,ADP ADP NOUN,PUNCT ADP ADP,1
1330,PRON VERB ADV,VERB PRON VERB,1
1331,PRON VERB CCONJ,NOUN PRON VERB,1
36,ADP ADP NOUN,ADV ADP NOUN,1
43,ADP ADV ADJ,ADV ADV ADJ,1
1334,PRON VERB DET,NOUN PRON VERB,1
1335,PRON VERB DET,PRON DET NOUN,1
35,ADP ADP NOUN,ADP NOUN PUNCT,1
1337,PRON VERB DET,PRON VERB VERB,1
34,ADP ADP NOUN,ADP NOUN NOUN,1
33,ADP ADP NOUN,ADP DET NUM,1
32,ADP ADP NOUN,ADP ADP NOUN,1
31,ADP ADP DET,VERB ADP ADP,1
1342,PRON VERB NOUN,ADV VERB NOUN,1
1343,PRON VERB NOUN,DET NOUN CCONJ,1
30,ADP ADP DET,PUNCT ADP ADP,1
1345,PRON VERB NOUN,DET VERB NOUN,1
42,ADP ADP PRON,ADV ADP PRON,1
1317,PRON VERB ADV,DET PRON VERB,1
1286,PRON PUNCT PRON,PUNCT PRON PUNCT,1
1302,PRON VERB ADP,ADP NOUN ADP,1
1288,PRON PUNCT PUNCT,DET NOUN PUNCT,1
1289,PRON PUNCT VERB,PRON AUX VERB,1
55,ADP ADV PRON,ADV PRON PRON,1
1292,PRON PUNCT _,PRON VERB PUNCT,1
1293,PRON PUNCT _,PUNCT _ _,1
53,ADP ADV PRON,ADP ADP ADV,1
1295,PRON VERB ADJ,ADV PRON VERB,1
52,ADP ADV PART,ADP DET NOUN,1
1297,PRON VERB ADJ,DET NOUN VERB,1
51,ADP ADV NOUN,NOUN VERB PUNCT,1
49,ADP ADV CCONJ,VERB INTJ ADV,1
1301,PRON VERB ADP,ADP DET PRON,1
1303,PRON VERB ADP,ADP PRON VERB,1
1316,PRON VERB ADV,DET NOUN VERB,1
1304,PRON VERB ADP,ADV PRON VERB,1
48,ADP ADV CCONJ,CCONJ ADP PRON,1
1306,PRON VERB ADP,NOUN VERB ADP,1
1307,PRON VERB ADP,PART VERB PRON,1
47,ADP ADV ADV,VERB PART VERB,1
46,ADP ADV ADP,CCONJ ADV ADP,1
1310,PRON VERB ADP,VERB ADP DET,1
45,ADP ADV ADP,ADV ADP NOUN,1
1312,PRON VERB ADV,ADV ADP DET,1
1313,PRON VERB ADV,ADV PUNCT ADV,1
44,ADP ADV ADP,ADV ADP DET,1
1315,PRON VERB ADV,DET NOUN PRON,1
29,ADP ADP DET,PRON ADP DET,1
1347,PRON VERB NOUN,VERB NOUN PRON,1
1348,PRON VERB NUM,ADV VERB NUM,1
1393,PRON VERB VERB,PRON VERB PUNCT,1
1379,PRON VERB PUNCT,VERB PUNCT _,1
1380,PRON VERB VERB,ADP DET NOUN,1
16,ADP ADJ PRON,ADJ PRON ADV,1
15,ADP ADJ PART,ADV ADV PART,1
1384,PRON VERB VERB,DET NOUN PRON,1
1386,PRON VERB VERB,NOUN PRON VERB,1
12,ADP ADJ NOUN,CCONJ ADJ NOUN,1
1388,PRON VERB VERB,PRON PRON VERB,1
9,ADP ADJ NOUN,ADJ NOUN PUNCT,1
8,ADP ADJ NOUN,ADJ NOUN ADP,1
1391,PRON VERB VERB,PRON VERB NOUN,1
1392,PRON VERB VERB,PRON VERB PART,1
7,ADP ADJ DET,ADV DET NOUN,1
1349,PRON VERB NUM,NUM NOUN PRON,1
6,ADP ADJ CCONJ,ADV ADJ CCONJ,1
1396,PRON VERB VERB,PUNCT _ _,1
1397,PRON VERB VERB,VERB ADP DET,1
1398,PRON VERB VERB,VERB ADV NUM,1
1399,PRON VERB VERB,VERB PRON NUM,1
5,ADP ADJ CCONJ,ADP ADJ CCONJ,1
4,ADP ADJ CCONJ,ADJ CCONJ ADV,1
3,ADP ADJ ADV,ADV ADJ ADP,1
1403,PRON VERB VERB,VERB VERB ADV,1
1404,PRON VERB VERB,VERB VERB DET,1
1405,PRON VERB VERB,VERB VERB PART,1
1406,PRON VERB VERB,VERB VERB PRON,1
1378,PRON VERB PUNCT,VERB PUNCT PUNCT,1
1377,PRON VERB PUNCT,PUNCT PRON VERB,1
1376,PRON VERB PUNCT,PRON VERB VERB,1
17,ADP ADJ PRON,ADV PRON AUX,1
1350,PRON VERB NUM,PRON VERB DET,1
28,ADP ADP DET,PART ADP DET,1
1352,PRON VERB NUM,VERB NUM ADP,1
1353,PRON VERB PART,ADP PRON VERB,1
1354,PRON VERB PART,ADV PRON VERB,1
1355,PRON VERB PART,DET NOUN PART,1
27,ADP ADP DET,INTJ ADP DET,1
1357,PRON VERB PART,NOUN VERB CCONJ,1
1358,PRON VERB PART,PRON VERB PART,1
26,ADP ADP DET,ADV ADP DET,1
1360,PRON VERB PART,VERB PART VERB,1
25,ADP ADP DET,ADP DET NUM,1
1362,PRON VERB PART,VERB VERB PART,1
1363,PRON VERB PRON,ADJ NOUN VERB,1
1364,PRON VERB PRON,NOUN PRON VERB,1
23,ADP ADP DET,ADP DET ADP,1
22,ADP ADP DET,ADP ADP DET,1
1367,PRON VERB PRON,VERB PRON ADP,1
1368,PRON VERB PRON,VERB PRON ADV,1
21,ADP ADP ADP,ADV ADP ADP,1
1370,PRON VERB PROPN,PUNCT PRON VERB,1
20,ADP ADP ADJ,ADP ADJ NOUN,1
19,ADP ADJ PUNCT,ADP DET ADP,1
1373,PRON VERB PUNCT,NOUN PRON VERB,1
18,ADP ADJ PRON,ADV PRON VERB,1
56,ADP ADV PRON,ADV PRON VERB,1
1285,PRON PUNCT PRON,PRON PUNCT PRON,1
91,ADP DET ADV,ADP ADV DET,1
1208,PRON ADV ADV,ADV ADV PRON,1
1195,PRON ADP PRON,ADP PRON AUX,1
78,ADP DET ADJ,DET ADJ VERB,1
1197,PRON ADP PRON,DET ADP PRON,1
1198,PRON ADP PRON,DET NOUN PRON,1
1199,PRON ADP PRON,NOUN ADP PRON,1
1201,PRON ADP PRON,PUNCT PRON ADP,1
1202,PRON ADP PROPN,PRON ADP PROPN,1
1203,PRON ADP VERB,ADV ADP VERB,1
1204,PRON ADV ADJ,DET NOUN VERB,1
1205,PRON ADV ADJ,VERB ADV ADJ,1
1206,PRON ADV ADV,ADP ADV ADV,1
1207,PRON ADV ADV,ADP PRON ADV,1
75,ADP DET ADJ,ADV PUNCT ADV,1
1193,PRON ADP NOUN,NOUN PRON VERB,1
1210,PRON ADV NUM,ADP PRON ADV,1
74,ADP DET ADJ,ADV ADV VERB,1
1212,PRON ADV PRON,VERB ADV PRON,1
73,ADP DET ADJ,ADP VERB DET,1
71,ADP DET ADJ,ADP ADP DET,1
1215,PRON ADV PUNCT,PRON ADV PUNCT,1
1216,PRON ADV PUNCT,PROPN ADV PUNCT,1
1217,PRON ADV VERB,ADV VERB ADJ,1
1218,PRON ADV VERB,ADV VERB ADV,1
1219,PRON ADV VERB,ADV VERB PRON,1
1220,PRON ADV VERB,DET ADV VERB,1
1221,PRON ADV VERB,DET PRON ADV,1
79,ADP DET ADJ,DET PRON VERB,1
80,ADP DET ADJ,DET VERB DET,1
1284,PRON PUNCT PRON,NOUN PUNCT PRON,1
1176,NOUN VERB VERB,PROPN VERB VERB,1
90,ADP DET ADP,PRON VERB ADV,1
1164,NOUN VERB PROPN,ADJ VERB PROPN,1
1165,NOUN VERB PROPN,NOUN VERB PROPN,1
1166,NOUN VERB PUNCT,ADJ NOUN PUNCT,1
1167,NOUN VERB PUNCT,ADV VERB PUNCT,1
1168,NOUN VERB PUNCT,VERB ADV VERB,1
1169,NOUN VERB PUNCT,VERB NOUN PUNCT,1
89,ADP DET ADP,DET ADP DET,1
1173,NOUN VERB VERB,NOUN NOUN VERB,1
228,ADP NOUN PUNCT,ADV VERB PUNCT,1
86,ADP DET ADJ,VERB ADP DET,1
1175,NOUN VERB VERB,PRON VERB VERB,1
1177,NOUN VERB VERB,VERB VERB ADP,1
1191,PRON ADP NOUN,ADP NOUN ADP,1
1178,NOUN VERB VERB,VERB VERB PART,1
1179,NOUN X ADV,NOUN X ADV,1
1180,NOUN X PUNCT,NOUN NOUN PUNCT,1
84,ADP DET ADJ,PRON VERB VERB,1
1183,PRON ADJ CCONJ,DET ADJ CCONJ,1
1184,PRON ADJ NOUN,ADJ NOUN PUNCT,1
82,ADP DET ADJ,PART VERB VERB,1
1186,PRON ADJ PUNCT,ADJ PUNCT PRON,1
1187,PRON ADP DET,ADP DET ADJ,1
1188,PRON ADP DET,ADP DET ADP,1
81,ADP DET ADJ,NOUN ADP DET,1
1190,PRON ADP DET,DET NOUN PUNCT,1
1222,PRON ADV VERB,NOUN PRON ADV,1
70,ADP DET ADJ,ADJ PUNCT NOUN,1
1224,PRON ADV _,PRON ADV _,1
1268,PRON PRON DET,ADP PRON DET,1
1255,PRON NOUN CCONJ,DET NOUN CCONJ,1
64,ADP ADV VERB,ADV ADP ADV,1
1257,PRON NOUN PUNCT,VERB NOUN PUNCT,1
1259,PRON NUM CCONJ,NUM CCONJ NUM,1
1260,PRON PART CCONJ,NUM ADP CCONJ,1
62,ADP ADV PUNCT,PUNCT _ _,1
1262,PRON PART VERB,DET NOUN PART,1
61,ADP ADV PUNCT,PRON ADP ADV,1
1264,PRON PART VERB,PART VERB PRON,1
1265,PRON PART VERB,PRON PART VERB,1
1266,PRON PRON ADV,ADP PRON PRON,1
1267,PRON PRON CCONJ,ADP PRON PRON,1
1270,PRON PRON VERB,ADV PRON PRON,1
1225,PRON AUX ADV,ADP PRON VERB,1
59,ADP ADV PUNCT,ADP ADV PUNCT,1
1272,PRON PRON VERB,PRON VERB PART,1
1273,PRON PUNCT ADP,PUNCT ADP PRON,1
1274,PRON PUNCT ADV,DET PUNCT ADV,1
58,ADP ADV PUNCT,ADP ADV ADV,1
1276,PRON PUNCT ADV,PUNCT ADV PUNCT,1
1277,PRON PUNCT CCONJ,ADP PRON PUNCT,1
1278,PRON PUNCT CCONJ,DET PUNCT CCONJ,1
1279,PRON PUNCT DET,ADP PRON PUNCT,1
1280,PRON PUNCT DET,DET NOUN PUNCT,1
1281,PRON PUNCT DET,DET PUNCT DET,1
1282,PRON PUNCT DET,PRON PUNCT DET,1
1254,PRON NOUN CCONJ,ADP PRON VERB,1
1253,PRON NOUN CCONJ,ADP PRON NOUN,1
1252,PRON NOUN ADV,ADV PRON NOUN,1
1251,PRON NOUN ADP,DET NOUN ADP,1
69,ADP DET ADJ,ADJ NOUN PUNCT,1
1227,PRON AUX NOUN,PRON VERB NOUN,1
1228,PRON AUX PART,PART VERB DET,1
1229,PRON AUX VERB,ADV PRON AUX,1
68,ADP DET ADJ,ADJ NOUN CCONJ,1
67,ADP CCONJ PRON,CCONJ PRON VERB,1
1232,PRON CCONJ ADV,ADP PRON CCONJ,1
1233,PRON CCONJ ADV,PRON CCONJ ADV,1
1234,PRON CCONJ DET,PRON CCONJ DET,1
1235,PRON CCONJ DET,PUNCT PRON CCONJ,1
1236,PRON CCONJ PART,CCONJ PART VERB,1
1237,PRON CCONJ PRON,CCONJ PRON VERB,1
1238,PRON CCONJ VERB,CCONJ VERB DET,1
1239,PRON CCONJ VERB,PART VERB PRON,1
1240,PRON DET ADJ,PRON DET ADJ,1
1241,PRON DET DET,ADP PRON DET,1
66,ADP ADV VERB,DET ADV VERB,1
1243,PRON DET NOUN,DET NOUN CCONJ,1
1244,PRON DET NOUN,DET NOUN NOUN,1
1245,PRON DET NOUN,DET NOUN PUNCT,1
1246,PRON DET NOUN,NOUN DET NOUN,1
1247,PRON DET NOUN,PRON DET NOUN,1
1248,PRON DET NOUN,PRON NOUN ADP,1
65,ADP ADV VERB,ADV ADP VERB,1
1250,PRON INTJ PUNCT,ADP INTJ PUNCT,1
937,NOUN NOUN ADP,NOUN ADP ADP,1
235,ADP NOUN PUNCT,PART ADP NOUN,1
229,ADP NOUN PUNCT,DET ADJ NOUN,1
606,DET NOUN PUNCT,NOUN PUNCT INTJ,1
592,DET NOUN PUNCT,ADJ NOUN PUNCT,1
367,ADP PUNCT _,PUNCT _ _,1
594,DET NOUN PUNCT,ADV ADP DET,1
595,DET NOUN PUNCT,ADV DET NOUN,1
596,DET NOUN PUNCT,DET ADJ NOUN,1
597,DET NOUN PUNCT,DET ADJ NUM,1
366,ADP PUNCT VERB,PUNCT VERB PRON,1
600,DET NOUN PUNCT,INTJ PUNCT DET,1
601,DET NOUN PUNCT,INTJ PUNCT PRON,1
364,ADP PUNCT PUNCT,PUNCT PUNCT ADV,1
363,ADP PUNCT PROPN,ADP PUNCT PROPN,1
361,ADP PUNCT DET,ADP PUNCT DET,1
607,DET NOUN PUNCT,NOUN PUNCT NOUN,1
590,DET NOUN PROPN,DET NOUN PROPN,1
360,ADP PUNCT CCONJ,PUNCT CCONJ PRON,1
609,DET NOUN PUNCT,NOUN PUNCT PUNCT,1
358,ADP PUNCT ADV,PUNCT ADV VERB,1
357,ADP PUNCT ADV,ADV PUNCT ADV,1
613,DET NOUN PUNCT,PART DET NOUN,1
614,DET NOUN PUNCT,PRON NOUN PUNCT,1
615,DET NOUN PUNCT,PRON PUNCT _,1
616,DET NOUN PUNCT,PRON VERB VERB,1
617,DET NOUN PUNCT,PROPN PUNCT VERB,1
618,DET NOUN PUNCT,PUNCT ADV PUNCT,1
356,ADP PUNCT ADV,ADP PUNCT ADV,1
620,DET NOUN PUNCT,VERB ADP DET,1
591,DET NOUN PROPN,PROPN PROPN DET,1
589,DET NOUN PRON,VERB DET NOUN,1
934,NOUN NOUN ADP,ADP VERB NOUN,1
375,ADP VERB ADP,VERB VERB ADP,1
561,DET NOUN NOUN,NOUN ADP DET,1
562,DET NOUN NOUN,NOUN NOUN ADP,1
563,DET NOUN NOUN,NOUN NOUN PRON,1
564,DET NOUN NOUN,NOUN NOUN PUNCT,1
565,DET NOUN NOUN,NOUN NOUN VERB,1
566,DET NOUN NOUN,NOUN VERB DET,1
567,DET NOUN NOUN,PRON VERB PUNCT,1
568,DET NOUN NOUN,PUNCT DET NOUN,1
569,DET NOUN NOUN,PUNCT _ _,1
376,ADP VERB ADV,ADP VERB ADV,1
571,DET NOUN PART,ADP DET NOUN,1
572,DET NOUN PART,CCONJ NOUN PART,1
575,DET NOUN PART,PART VERB ADP,1
588,DET NOUN PRON,PUNCT DET NOUN,1
373,ADP VERB ADP,ADV VERB ADP,1
372,ADP VERB ADP,ADV ADP VERB,1
578,DET NOUN PRON,ADP NOUN PRON,1
579,DET NOUN PRON,ADV ADJ NOUN,1
580,DET NOUN PRON,ADV DET NOUN,1
370,ADP VERB ADJ,CCONJ ADP VERB,1
369,ADP VERB ADJ,ADP VERB ADJ,1
368,ADP SYM NUM,ADP SYM NUM,1
584,DET NOUN PRON,NUM NOUN PRON,1
585,DET NOUN PRON,NUM PRON VERB,1
586,DET NOUN PRON,PRON NOUN PRON,1
587,DET NOUN PRON,PRON VERB ADV,1
355,ADP PUNCT ADP,PUNCT ADP PUNCT,1
622,DET NOUN PUNCT,VERB PUNCT ADV,1
623,DET NOUN VERB,ADJ NOUN VERB,1
670,DET PROPN PROPN,ADP DET PROPN,1
656,DET PRON VERB,ADP PRON VERB,1
657,DET PRON VERB,ADV PRON VERB,1
343,ADP PROPN NOUN,NOUN ADP PROPN,1
660,DET PRON VERB,NOUN PRON VERB,1
661,DET PRON VERB,PRON VERB DET,1
662,DET PRON VERB,PRON VERB PART,1
663,DET PRON VERB,PRON VERB VERB,1
664,DET PROPN ADP,ADP DET PROPN,1
665,DET PROPN NOUN,PROPN NOUN PUNCT,1
666,DET PROPN NUM,NOUN NUM PUNCT,1
667,DET PROPN PART,PROPN PART ADJ,1
669,DET PROPN PRON,ADP PROPN PRON,1
671,DET PROPN PROPN,ADP PROPN PROPN,1
624,DET NOUN VERB,ADP DET NOUN,1
341,ADP PROPN CCONJ,PROPN CCONJ VERB,1
673,DET PROPN PROPN,PROPN PROPN ADP,1
340,ADP PROPN CCONJ,ADV ADP PROPN,1
675,DET PROPN PUNCT,ADP DET PROPN,1
338,ADP PROPN ADV,ADV ADV ADP,1
677,DET PROPN PUNCT,PROPN PUNCT ADV,1
678,DET PROPN PUNCT,PROPN PUNCT DET,1
679,DET PROPN PUNCT,PROPN PUNCT _,1
680,DET PUNCT ADJ,CCONJ DET PUNCT,1
681,DET PUNCT ADV,PUNCT ADV PUNCT,1
682,DET PUNCT CCONJ,NOUN PUNCT CCONJ,1
337,ADP PROPN ADV,ADP PROPN ADV,1
655,DET PART VERB,PRON PART VERB,1
654,DET PART VERB,PART VERB PART,1
653,DET NUM PUNCT,NOUN PUNCT _,1
652,DET NUM PUNCT,NOUN PUNCT PART,1
354,ADP PUNCT ADP,PUNCT ADP DET,1
626,DET NOUN VERB,CCONJ DET NOUN,1
627,DET NOUN VERB,DET NOUN DET,1
353,ADP PROPN VERB,ADP PROPN VERB,1
629,DET NOUN VERB,DET VERB ADV,1
630,DET NOUN VERB,NOUN ADJ VERB,1
631,DET NOUN VERB,NOUN VERB ADJ,1
351,ADP PROPN PUNCT,PROPN PUNCT DET,1
634,DET NOUN VERB,NOUN VERB DET,1
635,DET NOUN VERB,NOUN VERB NOUN,1
636,DET NOUN VERB,NOUN VERB PRON,1
638,DET NOUN VERB,PRON DET NOUN,1
639,DET NOUN VERB,PRON VERB ADP,1
640,DET NOUN VERB,PRON VERB PUNCT,1
641,DET NOUN VERB,PRON VERB VERB,1
642,DET NOUN VERB,PROPN VERB ADV,1
348,ADP PROPN PROPN,NOUN ADP PROPN,1
644,DET NOUN VERB,VERB ADP DET,1
645,DET NOUN VERB,VERB ADV NUM,1
646,DET NOUN VERB,VERB DET NOUN,1
647,DET NOUN VERB,VERB PART DET,1
648,DET NOUN VERB,VERB VERB DET,1
649,DET NUM ADP,PRON VERB NUM,1
346,ADP PROPN PRON,PRON VERB DET,1
651,DET NUM NOUN,NUM NOUN ADP,1
560,DET NOUN NOUN,INTJ NOUN VERB,1
377,ADP VERB ADV,ADV VERB ADV,1
558,DET NOUN NOUN,DET ADJ NOUN,1
478,DET DET NOUN,NOUN ADP DET,1
465,DET ADV _,_ _ _,1
