,incorrect_trigram_poss,correct_trigram_poss,count
1062,PRON CCONJ VERB,CCONJ VERB DET,1
1063,PRON CCONJ VERB,PART VERB PRON,1
1064,PRON DET ADJ,PRON DET ADJ,1
1065,PRON DET DET,ADP PRON DET,1
1067,PRON DET NOUN,DET NOUN CCONJ,1
1068,PRON DET NOUN,DET NOUN NOUN,1
1069,PRON DET NOUN,DET NOUN PUNCT,1
1070,PRON DET NOUN,NOUN DET NOUN,1
1071,PRON DET NOUN,PRON DET NOUN,1
1072,PRON DET NOUN,PRON NOUN ADP,1
1074,PRON INTJ PUNCT,ADP INTJ PUNCT,1
1076,PRON NOUN ADV,ADV PRON NOUN,1
1092,PRON PRON DET,ADP PRON DET,1
1077,PRON NOUN CCONJ,ADP PRON NOUN,1
1078,PRON NOUN CCONJ,ADP PRON VERB,1
1079,PRON NOUN CCONJ,DET NOUN CCONJ,1
1081,PRON NOUN PUNCT,VERB NOUN PUNCT,1
1083,PRON NUM CCONJ,NUM CCONJ NUM,1
1084,PRON PART CCONJ,NUM ADP CCONJ,1
1086,PRON PART VERB,DET NOUN PART,1
1088,PRON PART VERB,PART VERB PRON,1
1089,PRON PART VERB,PRON PART VERB,1
1090,PRON PRON ADV,ADP PRON PRON,1
1091,PRON PRON CCONJ,ADP PRON PRON,1
1137,PRON VERB ADV,ADV PUNCT ADV,1
1140,PRON VERB ADV,DET NOUN VERB,1
1060,PRON CCONJ PART,CCONJ PART VERB,1
1141,PRON VERB ADV,DET PRON VERB,1
1188,PRON VERB PRON,NOUN PRON VERB,1
1191,PRON VERB PRON,VERB PRON ADP,1
1192,PRON VERB PRON,VERB PRON ADV,1
1194,PRON VERB PROPN,PUNCT PRON VERB,1
1197,PRON VERB PUNCT,NOUN PRON VERB,1
1200,PRON VERB PUNCT,PRON VERB VERB,1
1201,PRON VERB PUNCT,PUNCT PRON VERB,1
1202,PRON VERB PUNCT,VERB PUNCT PUNCT,1
1203,PRON VERB PUNCT,VERB PUNCT _,1
1204,PRON VERB VERB,ADP DET NOUN,1
1208,PRON VERB VERB,DET NOUN PRON,1
1210,PRON VERB VERB,NOUN PRON VERB,1
1212,PRON VERB VERB,PRON PRON VERB,1
1215,PRON VERB VERB,PRON VERB NOUN,1
1216,PRON VERB VERB,PRON VERB PART,1
1217,PRON VERB VERB,PRON VERB PUNCT,1
1220,PRON VERB VERB,PUNCT _ _,1
1221,PRON VERB VERB,VERB ADP DET,1
1222,PRON VERB VERB,VERB ADV NUM,1
1223,PRON VERB VERB,VERB PRON NUM,1
1227,PRON VERB VERB,VERB VERB ADV,1
1228,PRON VERB VERB,VERB VERB DET,1
1229,PRON VERB VERB,VERB VERB PART,1
1230,PRON VERB VERB,VERB VERB PRON,1
1233,_ _ _,PRON VERB PUNCT,1
1187,PRON VERB PRON,ADJ NOUN VERB,1
1186,PRON VERB PART,VERB VERB PART,1
1184,PRON VERB PART,VERB PART VERB,1
1161,PRON VERB DET,PRON VERB VERB,1
1144,PRON VERB ADV,NOUN VERB ADJ,1
1145,PRON VERB ADV,PART VERB ADV,1
1146,PRON VERB ADV,PRON ADV VERB,1
1147,PRON VERB ADV,PRON PRON VERB,1
1150,PRON VERB ADV,VERB ADV ADJ,1
1151,PRON VERB ADV,VERB ADV DET,1
1152,PRON VERB ADV,VERB ADV PUNCT,1
1154,PRON VERB ADV,VERB PRON VERB,1
1155,PRON VERB CCONJ,NOUN PRON VERB,1
1158,PRON VERB DET,NOUN PRON VERB,1
1159,PRON VERB DET,PRON DET NOUN,1
1166,PRON VERB NOUN,ADV VERB NOUN,1
1182,PRON VERB PART,PRON VERB PART,1
1167,PRON VERB NOUN,DET NOUN CCONJ,1
1169,PRON VERB NOUN,DET VERB NOUN,1
1171,PRON VERB NOUN,VERB NOUN PRON,1
1172,PRON VERB NUM,ADV VERB NUM,1
1173,PRON VERB NUM,NUM NOUN PRON,1
1174,PRON VERB NUM,PRON VERB DET,1
1176,PRON VERB NUM,VERB NUM ADP,1
1177,PRON VERB PART,ADP PRON VERB,1
1178,PRON VERB PART,ADV PRON VERB,1
1179,PRON VERB PART,DET NOUN PART,1
1181,PRON VERB PART,NOUN VERB CCONJ,1
1061,PRON CCONJ PRON,CCONJ PRON VERB,1
1059,PRON CCONJ DET,PUNCT PRON CCONJ,1
901,DET NOUN VERB,ADJ NOUN VERB,1
977,DET VERB ADV,PRON NOUN ADV,1
939,DET PRON VERB,PRON VERB DET,1
940,DET PRON VERB,PRON VERB PART,1
941,DET PRON VERB,PRON VERB VERB,1
942,DET PROPN ADP,ADP DET PROPN,1
943,DET PROPN NOUN,PROPN NOUN PUNCT,1
944,DET PROPN NUM,NOUN NUM PUNCT,1
945,DET PROPN PART,PROPN PART ADJ,1
947,DET PROPN PRON,ADP PROPN PRON,1
948,DET PROPN PROPN,ADP DET PROPN,1
949,DET PROPN PROPN,ADP PROPN PROPN,1
951,DET PROPN PROPN,PROPN PROPN ADP,1
953,DET PROPN PUNCT,ADP DET PROPN,1
955,DET PROPN PUNCT,PROPN PUNCT ADV,1
956,DET PROPN PUNCT,PROPN PUNCT DET,1
957,DET PROPN PUNCT,PROPN PUNCT _,1
958,DET PUNCT ADJ,CCONJ DET PUNCT,1
959,DET PUNCT ADV,PUNCT ADV PUNCT,1
960,DET PUNCT CCONJ,NOUN PUNCT CCONJ,1
962,DET PUNCT X,ADP DET PUNCT,1
964,DET PUNCT _,PUNCT _ _,1
965,DET VERB ADJ,ADV VERB ADJ,1
966,DET VERB ADJ,NOUN VERB ADJ,1
967,DET VERB ADJ,PRON VERB ADJ,1
970,DET VERB ADP,NOUN VERB ADP,1
973,DET VERB ADP,VERB ADP NUM,1
938,DET PRON VERB,NOUN PRON VERB,1
935,DET PRON VERB,ADV PRON VERB,1
934,DET PRON VERB,ADP PRON VERB,1
918,DET NOUN VERB,PRON VERB PUNCT,1
902,DET NOUN VERB,ADP DET NOUN,1
904,DET NOUN VERB,CCONJ DET NOUN,1
905,DET NOUN VERB,DET NOUN DET,1
907,DET NOUN VERB,DET VERB ADV,1
908,DET NOUN VERB,NOUN ADJ VERB,1
909,DET NOUN VERB,NOUN VERB ADJ,1
912,DET NOUN VERB,NOUN VERB DET,1
913,DET NOUN VERB,NOUN VERB NOUN,1
914,DET NOUN VERB,NOUN VERB PRON,1
916,DET NOUN VERB,PRON DET NOUN,1
917,DET NOUN VERB,PRON VERB ADP,1
919,DET NOUN VERB,PRON VERB VERB,1
933,DET PART VERB,PRON PART VERB,1
920,DET NOUN VERB,PROPN VERB ADV,1
922,DET NOUN VERB,VERB ADP DET,1
923,DET NOUN VERB,VERB ADV NUM,1
924,DET NOUN VERB,VERB DET NOUN,1
925,DET NOUN VERB,VERB PART DET,1
926,DET NOUN VERB,VERB VERB DET,1
927,DET NUM ADP,PRON VERB NUM,1
929,DET NUM NOUN,NUM NOUN ADP,1
930,DET NUM PUNCT,NOUN PUNCT PART,1
931,DET NUM PUNCT,NOUN PUNCT _,1
932,DET PART VERB,PART VERB PART,1
974,DET VERB ADV,DET ADV PUNCT,1
980,DET VERB CCONJ,VERB CCONJ VERB,1
1058,PRON CCONJ DET,PRON CCONJ DET,1
981,DET VERB DET,ADV VERB DET,1
1025,PRON ADP PRON,PUNCT PRON ADP,1
1026,PRON ADP PROPN,PRON ADP PROPN,1
1027,PRON ADP VERB,ADV ADP VERB,1
1028,PRON ADV ADJ,DET NOUN VERB,1
1029,PRON ADV ADJ,VERB ADV ADJ,1
1030,PRON ADV ADV,ADP ADV ADV,1
1031,PRON ADV ADV,ADP PRON ADV,1
1032,PRON ADV ADV,ADV ADV PRON,1
1034,PRON ADV NUM,ADP PRON ADV,1
1036,PRON ADV PRON,VERB ADV PRON,1
1039,PRON ADV PUNCT,PRON ADV PUNCT,1
1040,PRON ADV PUNCT,PROPN ADV PUNCT,1
1041,PRON ADV VERB,ADV VERB ADJ,1
1042,PRON ADV VERB,ADV VERB ADV,1
1043,PRON ADV VERB,ADV VERB PRON,1
1044,PRON ADV VERB,DET ADV VERB,1
1045,PRON ADV VERB,DET PRON ADV,1
1046,PRON ADV VERB,NOUN PRON ADV,1
1048,PRON ADV _,PRON ADV _,1
1049,PRON AUX ADV,ADP PRON VERB,1
1051,PRON AUX NOUN,PRON VERB NOUN,1
1052,PRON AUX PART,PART VERB DET,1
1053,PRON AUX VERB,ADV PRON AUX,1
1056,PRON CCONJ ADV,ADP PRON CCONJ,1
1057,PRON CCONJ ADV,PRON CCONJ ADV,1
1023,PRON ADP PRON,NOUN ADP PRON,1
1022,PRON ADP PRON,DET NOUN PRON,1
1021,PRON ADP PRON,DET ADP PRON,1
997,DET VERB PUNCT,ADV VERB PUNCT,1
985,DET VERB NOUN,ADP DET VERB,1
986,DET VERB NOUN,ADP VERB NOUN,1
987,DET VERB NOUN,DET ADJ NOUN,1
988,DET VERB NOUN,NOUN VERB NOUN,1
989,DET VERB NOUN,PART DET VERB,1
990,DET VERB NOUN,PRON VERB DET,1
992,DET VERB NOUN,PUNCT DET VERB,1
734,DET ADV CCONJ,ADV CCONJ VERB,1
994,DET VERB PART,PRON VERB PART,1
995,DET VERB PROPN,ADJ PROPN ADP,1
996,DET VERB PUNCT,ADP VERB PUNCT,1
999,DET VERB VERB,ADV VERB VERB,1
1019,PRON ADP PRON,ADP PRON AUX,1
1001,DET VERB VERB,NOUN VERB VERB,1
1005,DET _ _,DET _ _,1
1006,DET _ _,PRON ADV _,1
1007,PRON ADJ CCONJ,DET ADJ CCONJ,1
1008,PRON ADJ NOUN,ADJ NOUN PUNCT,1
1010,PRON ADJ PUNCT,ADJ PUNCT PRON,1
1011,PRON ADP DET,ADP DET ADJ,1
1012,PRON ADP DET,ADP DET ADP,1
1014,PRON ADP DET,DET NOUN PUNCT,1
1015,PRON ADP NOUN,ADP NOUN ADP,1
1017,PRON ADP NOUN,NOUN PRON VERB,1
735,DET ADV NOUN,CCONJ ADV NOUN,1
618,CCONJ ADP PRON,VERB ADP PRON,1
733,DET ADV ADV,ADV ADV ADV,1
254,ADP ADV ADP,CCONJ ADV ADP,1
240,ADP ADP NOUN,ADP ADP NOUN,1
241,ADP ADP NOUN,ADP DET NUM,1
242,ADP ADP NOUN,ADP NOUN NOUN,1
243,ADP ADP NOUN,ADP NOUN PUNCT,1
244,ADP ADP NOUN,ADV ADP NOUN,1
245,ADP ADP NOUN,PART VERB PUNCT,1
246,ADP ADP NOUN,PUNCT ADP ADP,1
247,ADP ADP PRON,ADP ADP PRON,1
248,ADP ADP PRON,ADP PRON AUX,1
250,ADP ADP PRON,ADV ADP PRON,1
251,ADP ADV ADJ,ADV ADV ADJ,1
252,ADP ADV ADP,ADV ADP DET,1
253,ADP ADV ADP,ADV ADP NOUN,1
255,ADP ADV ADV,VERB PART VERB,1
275,ADP CCONJ PRON,CCONJ PRON VERB,1
256,ADP ADV CCONJ,CCONJ ADP PRON,1
257,ADP ADV CCONJ,VERB INTJ ADV,1
259,ADP ADV NOUN,NOUN VERB PUNCT,1
260,ADP ADV PART,ADP DET NOUN,1
261,ADP ADV PRON,ADP ADP ADV,1
263,ADP ADV PRON,ADV PRON PRON,1
264,ADP ADV PRON,ADV PRON VERB,1
266,ADP ADV PUNCT,ADP ADV ADV,1
267,ADP ADV PUNCT,ADP ADV PUNCT,1
269,ADP ADV PUNCT,PRON ADP ADV,1
270,ADP ADV PUNCT,PUNCT _ _,1
272,ADP ADV VERB,ADV ADP ADV,1
273,ADP ADV VERB,ADV ADP VERB,1
239,ADP ADP DET,VERB ADP ADP,1
238,ADP ADP DET,PUNCT ADP ADP,1
237,ADP ADP DET,PRON ADP DET,1
236,ADP ADP DET,PART ADP DET,1
201,ADJ VERB PART,ADJ VERB PART,1
202,ADJ VERB PRON,ADV VERB PRON,1
203,ADJ VERB PRON,NOUN VERB PRON,1
204,ADJ VERB PUNCT,ADJ VERB PUNCT,1
206,ADJ VERB VERB,NOUN VERB VERB,1
207,ADJ _ _,ADV _ _,1
208,ADP ADJ ADJ,PUNCT ADP ADJ,1
211,ADP ADJ ADV,ADV ADJ ADP,1
212,ADP ADJ CCONJ,ADJ CCONJ ADV,1
213,ADP ADJ CCONJ,ADP ADJ CCONJ,1
214,ADP ADJ CCONJ,ADV ADJ CCONJ,1
215,ADP ADJ DET,ADV DET NOUN,1
216,ADP ADJ NOUN,ADJ NOUN ADP,1
217,ADP ADJ NOUN,ADJ NOUN PUNCT,1
220,ADP ADJ NOUN,CCONJ ADJ NOUN,1
223,ADP ADJ PART,ADV ADV PART,1
224,ADP ADJ PRON,ADJ PRON ADV,1
225,ADP ADJ PRON,ADV PRON AUX,1
226,ADP ADJ PRON,ADV PRON VERB,1
227,ADP ADJ PUNCT,ADP DET ADP,1
228,ADP ADP ADJ,ADP ADJ NOUN,1
229,ADP ADP ADP,ADV ADP ADP,1
230,ADP ADP DET,ADP ADP DET,1
231,ADP ADP DET,ADP DET ADP,1
233,ADP ADP DET,ADP DET NUM,1
234,ADP ADP DET,ADV ADP DET,1
235,ADP ADP DET,INTJ ADP DET,1
274,ADP ADV VERB,DET ADV VERB,1
276,ADP DET ADJ,ADJ NOUN CCONJ,1
379,ADP NOUN ADJ,NOUN ADJ PUNCT,1
353,ADP DET NOUN,PUNCT CCONJ DET,1
333,ADP DET NOUN,DET NOUN PART,1
336,ADP DET NOUN,DET NOUN VERB,1
337,ADP DET NOUN,NOUN NOUN PUNCT,1
338,ADP DET NOUN,NOUN PUNCT CCONJ,1
339,ADP DET NOUN,NOUN PUNCT _,1
340,ADP DET NOUN,NOUN VERB PUNCT,1
342,ADP DET NOUN,PART ADP DET,1
343,ADP DET NOUN,PART DET NOUN,1
345,ADP DET NOUN,PART VERB DET,1
346,ADP DET NOUN,PART VERB PUNCT,1
348,ADP DET NOUN,PRON ADP PRON,1
349,ADP DET NOUN,PRON NOUN PRON,1
352,ADP DET NOUN,PUNCT ADV DET,1
356,ADP DET NOUN,VERB ADP NOUN,1
277,ADP DET ADJ,ADJ NOUN PUNCT,1
358,ADP DET NOUN,VERB PART DET,1
359,ADP DET NOUN,VERB PRON VERB,1
360,ADP DET NUM,ADP ADV PRON,1
361,ADP DET NUM,ADV ADP DET,1
362,ADP DET NUM,PRON VERB VERB,1
363,ADP DET NUM,VERB DET NUM,1
365,ADP DET PRON,ADV PRON VERB,1
367,ADP DET PRON,DET PRON VERB,1
368,ADP DET PRON,PRON VERB ADV,1
369,ADP DET PRON,PUNCT ADP DET,1
370,ADP DET PROPN,ADP ADP DET,1
375,ADP DET VERB,DET VERB DET,1
377,ADP DET VERB,VERB NOUN ADP,1
327,ADP DET NOUN,DET NOUN ADJ,1
325,ADP DET NOUN,CCONJ PRON NOUN,1
317,ADP DET NOUN,ADV CCONJ ADP,1
316,ADP DET NOUN,ADV ADP PRON,1
278,ADP DET ADJ,ADJ PUNCT NOUN,1
279,ADP DET ADJ,ADP ADP DET,1
281,ADP DET ADJ,ADP VERB DET,1
282,ADP DET ADJ,ADV ADV VERB,1
283,ADP DET ADJ,ADV PUNCT ADV,1
286,ADP DET ADJ,DET ADJ VERB,1
287,ADP DET ADJ,DET PRON VERB,1
288,ADP DET ADJ,DET VERB DET,1
289,ADP DET ADJ,NOUN ADP DET,1
290,ADP DET ADJ,PART VERB VERB,1
292,ADP DET ADJ,PRON VERB VERB,1
294,ADP DET ADJ,VERB ADP DET,1
297,ADP DET ADP,DET ADP DET,1
298,ADP DET ADP,PRON VERB ADV,1
299,ADP DET ADV,ADP ADV DET,1
301,ADP DET ADV,PART VERB DET,1
302,ADP DET CCONJ,ADP DET CCONJ,1
304,ADP DET DET,ADP DET NOUN,1
305,ADP DET DET,DET NOUN VERB,1
306,ADP DET DET,PUNCT ADP DET,1
307,ADP DET NOUN,ADP ADJ PROPN,1
309,ADP DET NOUN,ADP DET ADJ,1
311,ADP DET NOUN,ADP NOUN PUNCT,1
312,ADP DET NOUN,ADP PRON ADP,1
313,ADP DET NOUN,ADP PRON VERB,1
314,ADP DET NOUN,ADP VERB DET,1
315,ADP DET NOUN,ADV ADP NOUN,1
200,ADJ VERB NOUN,ADV PUNCT ADJ,1
199,ADJ VERB DET,VERB VERB DET,1
198,ADJ VERB ADV,VERB VERB ADV,1
73,ADJ NOUN ADP,DET NOUN ADP,1
53,ADJ CCONJ PUNCT,ADV CCONJ PUNCT,1
55,ADJ CCONJ VERB,NOUN CCONJ VERB,1
57,ADJ DET ADV,ADJ DET ADV,1
58,ADJ DET NOUN,ADJ DET NOUN,1
60,ADJ DET NOUN,DET NOUN ADV,1
61,ADJ DET NOUN,VERB DET NOUN,1
62,ADJ DET PRON,NOUN ADP PRON,1
63,ADJ DET VERB,NOUN DET VERB,1
64,ADJ INTJ ADP,NOUN ADP DET,1
65,ADJ INTJ PUNCT,INTJ PUNCT PUNCT,1
67,ADJ NOUN ADJ,PART VERB ADJ,1
68,ADJ NOUN ADJ,VERB ADJ PUNCT,1
71,ADJ NOUN ADP,ADP ADJ NOUN,1
74,ADJ NOUN ADP,NOUN ADP DET,1
197,ADJ VERB ADP,VERB ADV ADP,1
75,ADJ NOUN ADP,NOUN ADP NOUN,1
76,ADJ NOUN ADP,NOUN ADP PROPN,1
78,ADJ NOUN ADP,NOUN VERB ADP,1
79,ADJ NOUN ADP,PART ADJ NOUN,1
81,ADJ NOUN ADP,VERB ADJ NOUN,1
82,ADJ NOUN ADP,VERB VERB ADJ,1
84,ADJ NOUN ADV,ADJ PUNCT ADJ,1
85,ADJ NOUN ADV,ADV ADJ NOUN,1
86,ADJ NOUN ADV,DET ADJ NOUN,1
87,ADJ NOUN ADV,DET NOUN ADV,1
91,ADJ NOUN CCONJ,ADV ADJ NOUN,1
93,ADJ NOUN CCONJ,DET NOUN CCONJ,1
94,ADJ NOUN CCONJ,NOUN CCONJ NOUN,1
52,ADJ CCONJ PRON,ADV ADJ CCONJ,1
50,ADJ CCONJ NOUN,NOUN CCONJ NOUN,1
49,ADJ CCONJ NOUN,ADJ CCONJ NOUN,1
48,ADJ CCONJ NOUN,ADJ CCONJ ADJ,1
3,ADJ ADJ NOUN,ADJ ADJ NOUN,1
7,ADJ ADJ NOUN,PUNCT ADJ ADJ,1
8,ADJ ADJ PUNCT,ADV VERB PUNCT,1
9,ADJ ADP ADJ,NOUN ADP ADJ,1
10,ADJ ADP ADJ,PUNCT ADJ ADP,1
14,ADJ ADP DET,ADP DET NOUN,1
16,ADJ ADP DET,PRON VERB ADJ,1
19,ADJ ADP NOUN,ADV ADP NOUN,1
20,ADJ ADP NOUN,NOUN ADP NOUN,1
21,ADJ ADP NOUN,PUNCT VERB ADP,1
22,ADJ ADP NUM,ADJ ADP NUM,1
23,ADJ ADP NUM,ADP DET NOUN,1
25,ADJ ADP PRON,ADJ NOUN ADP,1
26,ADJ ADP PRON,NOUN ADP PRON,1
27,ADJ ADP PRON,PRON ADJ ADP,1
28,ADJ ADP PRON,PRON VERB ADJ,1
29,ADJ ADP PRON,VERB ADJ ADP,1
31,ADJ ADP PUNCT,ADJ ADP PUNCT,1
34,ADJ ADV ADJ,NOUN ADV ADJ,1
35,ADJ ADV ADV,ADJ ADV ADV,1
37,ADJ ADV PUNCT,ADJ ADV PUNCT,1
38,ADJ ADV PUNCT,VERB ADV PUNCT,1
39,ADJ ADV VERB,NOUN ADV VERB,1
43,ADJ CCONJ ADV,ADV ADJ CCONJ,1
44,ADJ CCONJ ADV,ADV CCONJ ADV,1
45,ADJ CCONJ ADV,ADV NOUN CCONJ,1
46,ADJ CCONJ ADV,DET NOUN ADV,1
95,ADJ NOUN CCONJ,NOUN CCONJ VERB,1
96,ADJ NOUN CCONJ,NOUN NOUN CCONJ,1
98,ADJ NOUN DET,ADP ADJ NOUN,1
152,ADJ PART VERB,VERB ADJ PART,1
157,ADJ PROPN PUNCT,ADJ PROPN PUNCT,1
158,ADJ PROPN PUNCT,VERB PROPN PUNCT,1
160,ADJ PUNCT ADJ,DET ADJ PUNCT,1
161,ADJ PUNCT ADJ,PART ADJ PUNCT,1
163,ADJ PUNCT ADP,ADV PUNCT ADP,1
164,ADJ PUNCT ADP,VERB PUNCT ADP,1
166,ADJ PUNCT ADV,NOUN PUNCT ADV,1
168,ADJ PUNCT CCONJ,NOUN PUNCT CCONJ,1
169,ADJ PUNCT CCONJ,PRON PUNCT CCONJ,1
171,ADJ PUNCT DET,ADV PUNCT DET,1
172,ADJ PUNCT DET,NOUN PUNCT DET,1
174,ADJ PUNCT NOUN,DET ADJ PUNCT,1
175,ADJ PUNCT NUM,ADJ PUNCT NUM,1
176,ADJ PUNCT PRON,ADJ PRON PUNCT,1
178,ADJ PUNCT PRON,ADV PUNCT PRON,1
179,ADJ PUNCT PRON,NOUN PUNCT PRON,1
181,ADJ PUNCT PROPN,ADV PUNCT PROPN,1
183,ADJ PUNCT VERB,ADJ PUNCT VERB,1
184,ADJ PUNCT VERB,DET PUNCT VERB,1
185,ADJ PUNCT X,ADJ PUNCT X,1
187,ADJ PUNCT _,ADP ADJ PUNCT,1
189,ADJ PUNCT _,DET VERB VERB,1
191,ADJ PUNCT _,PART PUNCT _,1
192,ADJ PUNCT _,VERB ADJ PUNCT,1
194,ADJ VERB ADP,ADJ VERB ADP,1
195,ADJ VERB ADP,VERB ADP DET,1
196,ADJ VERB ADP,VERB ADP PROPN,1
156,ADJ PROPN NOUN,PROPN PROPN NOUN,1
151,ADJ PART VERB,PRON ADJ PART,1
99,ADJ NOUN DET,DET ADJ NOUN,1
147,ADJ PART NOUN,VERB PART VERB,1
100,ADJ NOUN DET,NOUN ADP ADJ,1
101,ADJ NOUN DET,NOUN DET PRON,1
102,ADJ NOUN DET,NOUN DET VERB,1
104,ADJ NOUN NOUN,DET ADJ NOUN,1
105,ADJ NOUN NOUN,DET NOUN ADP,1
106,ADJ NOUN NOUN,NOUN ADP DET,1
107,ADJ NOUN NOUN,NOUN NOUN ADJ,1
108,ADJ NOUN NOUN,NOUN NOUN NOUN,1
110,ADJ NOUN PART,NOUN NOUN PART,1
112,ADJ NOUN PRON,ADV ADJ NOUN,1
113,ADJ NOUN PRON,ADV VERB ADJ,1
114,ADJ NOUN PRON,DET ADJ NOUN,1
115,ADJ NOUN PROPN,ADJ NOUN PROPN,1
116,ADJ NOUN PROPN,NOUN PROPN VERB,1
119,ADJ NOUN PUNCT,ADJ PUNCT _,1
121,ADJ NOUN PUNCT,ADP DET ADJ,1
122,ADJ NOUN PUNCT,ADV ADJ NOUN,1
128,ADJ NOUN PUNCT,NOUN PUNCT ADP,1
129,ADJ NOUN PUNCT,NOUN PUNCT NOUN,1
131,ADJ NOUN PUNCT,NOUN PUNCT PUNCT,1
132,ADJ NOUN PUNCT,NOUN PUNCT _,1
133,ADJ NOUN PUNCT,PRON ADJ NOUN,1
134,ADJ NOUN PUNCT,PRON VERB ADJ,1
136,ADJ NOUN PUNCT,VERB PUNCT _,1
139,ADJ NOUN VERB,NOUN NOUN VERB,1
141,ADJ NOUN VERB,NOUN VERB ADV,1
146,ADJ NUM PROPN,NUM PROPN PUNCT,1
378,ADP NOUN ADJ,ADP NOUN ADJ,1
380,ADP NOUN ADP,ADJ DET NOUN,1
731,DET ADV ADJ,PRON VERB ADV,1
627,CCONJ ADV PRON,PUNCT CCONJ ADV,1
612,CCONJ ADJ PUNCT,PRON VERB DET,1
613,CCONJ ADP ADJ,ADP ADJ PUNCT,1
614,CCONJ ADP DET,PUNCT CCONJ ADP,1
615,CCONJ ADP PRON,ADP CCONJ ADP,1
616,CCONJ ADP PRON,ADV ADP PRON,1
1,ADJ ADJ ADP,ADV ADJ ADP,1
619,CCONJ ADP SYM,ADV ADP SYM,1
621,CCONJ ADV ADP,CCONJ ADV ADP,1
622,CCONJ ADV CCONJ,ADV ADV CCONJ,1
623,CCONJ ADV DET,ADP CCONJ ADV,1
624,CCONJ ADV NOUN,NOUN CCONJ ADV,1
625,CCONJ ADV PART,PRON CCONJ ADV,1
626,CCONJ ADV PRON,ADP CCONJ ADV,1
628,CCONJ ADV VERB,ADP ADV VERB,1
647,CCONJ NOUN VERB,PUNCT CCONJ NOUN,1
629,CCONJ DET ADJ,ADP DET ADJ,1
630,CCONJ DET ADJ,CCONJ DET ADJ,1
631,CCONJ DET ADJ,CCONJ PRON NOUN,1
632,CCONJ DET ADJ,PUNCT CCONJ DET,1
634,CCONJ DET NOUN,DET NOUN ADP,1
635,CCONJ DET NOUN,PART VERB CCONJ,1
637,CCONJ DET PUNCT,DET PUNCT DET,1
638,CCONJ DET VERB,NOUN CCONJ DET,1
639,CCONJ NOUN ADP,DET NOUN ADP,1
641,CCONJ NOUN CCONJ,NOUN CCONJ NOUN,1
642,CCONJ NOUN NOUN,DET CCONJ NOUN,1
643,CCONJ NOUN PRON,CCONJ NOUN PRON,1
645,CCONJ NOUN PUNCT,NOUN PUNCT NOUN,1
610,CCONJ ADJ NOUN,PUNCT ADJ NOUN,1
609,CCONJ ADJ NOUN,DET ADJ NOUN,1
607,CCONJ ADJ ADP,CCONJ ADJ ADP,1
606,AUX ADV VERB,VERB VERB ADV,1
571,ADP PUNCT PROPN,ADP PUNCT PROPN,1
572,ADP PUNCT PUNCT,PUNCT PUNCT ADV,1
574,ADP PUNCT VERB,PUNCT VERB PRON,1
575,ADP PUNCT _,PUNCT _ _,1
576,ADP SYM NUM,ADP SYM NUM,1
577,ADP VERB ADJ,ADP VERB ADJ,1
578,ADP VERB ADJ,CCONJ ADP VERB,1
580,ADP VERB ADP,ADV ADP VERB,1
581,ADP VERB ADP,ADV VERB ADP,1
583,ADP VERB ADP,VERB VERB ADP,1
584,ADP VERB ADV,ADP VERB ADV,1
585,ADP VERB ADV,ADV VERB ADV,1
587,ADP VERB DET,PRON VERB VERB,1
588,ADP VERB DET,VERB DET NOUN,1
589,ADP VERB NOUN,NOUN NOUN PUNCT,1
590,ADP VERB NOUN,VERB NOUN CCONJ,1
591,ADP VERB NOUN,VERB NOUN PUNCT,1
592,ADP VERB PART,VERB PART DET,1
593,ADP VERB PRON,ADP VERB PRON,1
594,ADP VERB PRON,PRON ADP VERB,1
595,ADP VERB PUNCT,VERB PUNCT PRON,1
596,ADP VERB VERB,ADJ ADP VERB,1
598,ADP VERB VERB,ADV PRON VERB,1
599,ADP VERB VERB,VERB VERB DET,1
600,ADP VERB VERB,VERB VERB VERB,1
601,ADP _ _,INTJ _ _,1
602,AUX ADV DET,VERB ADV DET,1
646,CCONJ NOUN PUNCT,PUNCT CCONJ NOUN,1
648,CCONJ PART VERB,ADP PART VERB,1
384,ADP NOUN ADP,ADP VERB DET,1
711,DET ADJ PROPN,DET ADJ PROPN,1
693,DET ADJ NOUN,ADV ADP DET,1
694,DET ADJ NOUN,ADV DET ADJ,1
696,DET ADJ NOUN,DET DET NOUN,1
699,DET ADJ NOUN,DET NOUN VERB,1
700,DET ADJ NOUN,NUM ADJ NOUN,1
701,DET ADJ NOUN,NUM NOUN ADP,1
702,DET ADJ NOUN,PRON DET ADJ,1
703,DET ADJ NOUN,PROPN PART ADJ,1
705,DET ADJ NOUN,VERB ADJ NOUN,1
707,DET ADJ NUM,ADJ NUM CCONJ,1
708,DET ADJ PART,ADV ADP NOUN,1
709,DET ADJ PART,DET ADJ PART,1
710,DET ADJ PROPN,ADJ PROPN PUNCT,1
712,DET ADJ PROPN,VERB PROPN PROPN,1
649,CCONJ PART VERB,PUNCT CCONJ PART,1
713,DET ADJ PUNCT,ADJ PUNCT NOUN,1
716,DET ADJ VERB,ADV VERB PUNCT,1
717,DET ADP ADJ,ADP DET ADJ,1
718,DET ADP CCONJ,DET NOUN CCONJ,1
719,DET ADP DET,ADP DET ADP,1
721,DET ADP DET,NOUN ADP DET,1
722,DET ADP DET,PRON ADP DET,1
723,DET ADP NOUN,DET NOUN ADP,1
